,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,579.0,2618,長榮航,82109,80987,34532,34299,,,,,,,,,,,False
2022-12-12,,2618,長榮航,81082,78493,34581,34226,1777.0,4189.0,177.0,1339531.0,683.0,433.0,105.0,1339531.0,112.0, ,False
2022-12-13,,2618,長榮航,79694,79883,34396,34280,2219.0,1999.0,31.0,1339531.0,166.0,123.0,73.0,1339531.0,129.0, ,False
2022-12-14,,2618,長榮航,79883,78714,34280,33878,991.0,2152.0,8.0,1339705.0,599.0,197.0,,1339705.0,128.0, ,False
2022-12-15,,2618,長榮航,78714,77973,33878,34049,4935.0,5667.0,9.0,1339705.0,260.0,431.0,,1339705.0,130.0, ,False
2022-12-18,,2618,長榮航,77973,78480,34049,35004,4224.0,3707.0,10.0,1339705.0,120.0,1077.0,2.0,1339705.0,39.0, ,False
2022-12-19,,2618,長榮航,78480,78085,35004,34387,3002.0,3391.0,6.0,1339705.0,171.0,254.0,700.0,1339705.0,9.0, ,False
2022-12-20,,2618,長榮航,78085,77566,34387,34001,2619.0,3132.0,6.0,1339705.0,555.0,169.0,,1339705.0,10.0, ,False
2022-12-21,,2618,長榮航,77566,77077,34001,34255,1274.0,1757.0,6.0,1339705.0,433.0,687.0,,1339705.0,64.0, ,False
2022-12-23,,2618,長榮航,74519,76694,34699,34938,3592.0,1039.0,378.0,1339705.0,333.0,572.0,,1339705.0,10.0, ,False
2022-12-26,,2618,長榮航,76694,77655,34938,35585,2444.0,1481.0,2.0,1339705.0,52.0,699.0,,1339705.0,9.0, ,False
2022-12-27,,2618,長榮航,77655,82236,35585,37271,8714.0,4132.0,1.0,1339705.0,80.0,1766.0,,1339705.0,48.0, ,False
2022-12-28,,2618,長榮航,82236,81671,37271,38606,2248.0,2810.0,3.0,1339705.0,367.0,1702.0,,1339705.0,8.0, ,False
2022-12-29,,2618,長榮航,81671,81101,38606,39972,1291.0,1859.0,2.0,1339705.0,152.0,1518.0,,1339705.0,13.0, ,False
2022-12-30,,2618,長榮航,81101,79921,39972,40698,998.0,2138.0,40.0,1339705.0,217.0,943.0,,1339705.0,100.0, ,False
2023-01-03,,2618,長榮航,79921,78793,40698,39734,1028.0,2138.0,18.0,1339705.0,1111.0,332.0,185.0,1339705.0,36.0, ,
2023-01-04,,2618,長榮航,78793,77468,39734,39490,279.0,1296.0,308.0,1339705.0,360.0,116.0,,1339705.0,2.0, ,
2023-01-05,,2618,長榮航,77468,78632,39490,39445,2098.0,916.0,18.0,1339705.0,72.0,27.0,,1339705.0,5.0, ,
2023-01-06,,2618,長榮航,78632,77810,39445,38780,352.0,1157.0,17.0,1339705.0,120.0,95.0,640.0,1339705.0,8.0, ,
2023-01-10,,2618,長榮航,77183,77369,38400,38146,977.0,790.0,1.0,1339705.0,375.0,121.0,,1339705.0,113.0, ,
2023-01-11,,2618,長榮航,77369,80017,38146,37469,6234.0,3586.0,,1339705.0,572.0,195.0,300.0,1339705.0,180.0, ,
2023-01-12,,2618,長榮航,80017,79739,37469,37158,1468.0,1740.0,6.0,1339705.0,562.0,251.0,,1339705.0,133.0, ,
2023-01-14,,2618,長榮航,79739,77670,37158,35352,2431.0,4496.0,4.0,1340047.0,1122.0,236.0,920.0,1340047.0,30.0, ,
2023-01-16,,2618,長榮航,77670,76168,35352,34289,1388.0,2721.0,169.0,1340047.0,1259.0,236.0,40.0,1340047.0,11.0, ,
2023-01-18,,2618,長榮航,76168,75135,34289,33812,1274.0,1873.0,434.0,1340047.0,716.0,349.0,110.0,1340047.0,18.0, ,
2023-02-01,,2618,長榮航,75230,81055,31621,31774,11576.0,5710.0,41.0,1340047.0,420.0,577.0,4.0,1340047.0,12.0, ,
2023-02-02,,2618,長榮航,75230,81055,31621,31774,11576.0,5710.0,41.0,1340047.0,420.0,577.0,4.0,1340047.0,12.0, ,
