,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,776.0,3711,日月光投控,6550,6494,1171,1245,,,,,,,,,,,False
2022-12-12,,3711,日月光投控,6761,6649,1192,1187,176.0,288.0,,1091182.0,81.0,77.0,1.0,1091182.0,, ,False
2022-12-13,,3711,日月光投控,6690,7072,1225,1219,476.0,94.0,,1091182.0,92.0,86.0,,1091182.0,2.0, ,False
2022-12-14,,3711,日月光投控,7072,6956,1219,1315,82.0,198.0,,1091318.0,11.0,107.0,,1091318.0,4.0, ,False
2022-12-15,,3711,日月光投控,6956,6894,1315,1301,48.0,110.0,,1091318.0,27.0,43.0,30.0,1091318.0,1.0, ,False
2022-12-18,,3711,日月光投控,6894,7439,1301,1302,598.0,53.0,,1091318.0,47.0,48.0,,1091318.0,, ,False
2022-12-19,,3711,日月光投控,7439,7213,1302,1255,54.0,280.0,,1091318.0,90.0,43.0,,1091318.0,2.0, ,False
2022-12-20,,3711,日月光投控,7213,7283,1255,1468,181.0,111.0,,1091318.0,219.0,432.0,,1091318.0,1.0, ,False
2022-12-21,,3711,日月光投控,7283,7053,1468,1655,27.0,257.0,,1091318.0,43.0,230.0,,1091318.0,1.0, ,False
2022-12-23,,3711,日月光投控,7061,7133,1211,1088,586.0,513.0,1.0,1091318.0,140.0,22.0,5.0,1091318.0,1.0, ,False
2022-12-26,,3711,日月光投控,7133,6993,1088,1073,23.0,163.0,,1091318.0,44.0,29.0,,1091318.0,, ,False
2022-12-27,,3711,日月光投控,6993,6948,1073,1053,18.0,57.0,6.0,1091318.0,40.0,20.0,,1091318.0,, ,False
2022-12-28,,3711,日月光投控,6948,6937,1053,1085,28.0,39.0,,1091318.0,26.0,58.0,,1091318.0,1.0, ,False
2022-12-29,,3711,日月光投控,6937,6883,1085,1264,50.0,104.0,,1091318.0,37.0,216.0,,1091318.0,4.0, ,False
2022-12-30,,3711,日月光投控,6883,6930,1264,1446,76.0,27.0,2.0,1091318.0,74.0,256.0,,1091318.0,, ,False
2023-01-03,,3711,日月光投控,6930,6823,1446,1424,47.0,152.0,2.0,1091318.0,132.0,110.0,,1091318.0,2.0, ,
2023-01-04,,3711,日月光投控,6823,6709,1424,1274,80.0,189.0,5.0,1091318.0,118.0,22.0,54.0,1091318.0,, ,
2023-01-05,,3711,日月光投控,6709,7002,1274,1355,639.0,346.0,,1091318.0,11.0,92.0,,1091318.0,, ,
2023-01-06,,3711,日月光投控,7002,6067,1355,1312,410.0,1345.0,,1091318.0,105.0,62.0,,1091318.0,1.0, ,
2023-01-10,,3711,日月光投控,6231,5894,1445,1490,86.0,422.0,1.0,1091318.0,6.0,51.0,,1091318.0,, ,
2023-01-11,,3711,日月光投控,5894,6086,1490,1497,315.0,123.0,,1091318.0,18.0,26.0,1.0,1091318.0,, ,
2023-01-12,,3711,日月光投控,6086,4797,1497,1484,55.0,1343.0,1.0,1091318.0,26.0,13.0,,1091318.0,, ,
2023-01-14,,3711,日月光投控,4797,4603,1484,1483,31.0,225.0,,1091810.0,8.0,7.0,,1091810.0,, ,
2023-01-16,,3711,日月光投控,4603,4545,1483,1468,8.0,65.0,1.0,1091810.0,11.0,,4.0,1091810.0,, ,
2023-01-18,,3711,日月光投控,4545,4349,1468,1465,23.0,218.0,1.0,1091810.0,10.0,7.0,,1091810.0,, ,
2023-02-01,,3711,日月光投控,5741,5485,1238,1099,178.0,432.0,2.0,1091810.0,157.0,18.0,,1091810.0,1.0, ,
2023-02-02,,3711,日月光投控,5741,5485,1238,1099,178.0,432.0,2.0,1091810.0,157.0,18.0,,1091810.0,1.0, ,
2023-02-03,,3711,日月光投控,5256,4254,1100,1220,125.0,1124.0,3.0,1091810.0,15.0,135.0,,1091810.0,, ,
2023-02-04,,3711,日月光投控,5256,4254,1100,1220,125.0,1124.0,3.0,1091810.0,15.0,135.0,,1091810.0,, ,
2023-02-06,,3711,日月光投控,4254,3757,1220,1144,190.0,686.0,1.0,1091810.0,78.0,2.0,,1091810.0,6.0, ,
2023-02-07,,3711,日月光投控,3757,4045,1144,1140,325.0,34.0,3.0,1091810.0,8.0,4.0,,1091810.0,, ,
2023-02-08,,3711,日月光投控,4045,3674,1140,1153,33.0,398.0,6.0,1091810.0,2.0,15.0,,1091810.0,, ,
2023-02-09,,3711,日月光投控,3674,3466,1153,1139,106.0,314.0,,1091810.0,30.0,16.0,,1091810.0,, ,
2023-02-10,,3711,日月光投控,3466,3583,1139,1166,381.0,261.0,3.0,1091810.0,9.0,36.0,,1091810.0,, ,
2023-02-11,,3711,日月光投控,3466,3583,1139,1166,381.0,261.0,3.0,1091810.0,9.0,36.0,,1091810.0,, ,
2023-02-13,,3711,日月光投控,3583,3685,1166,1150,196.0,86.0,8.0,1091810.0,41.0,25.0,,1091810.0,, ,
2023-02-14,,3711,日月光投控,3685,3529,1150,1135,130.0,278.0,8.0,1092262.0,19.0,4.0,,1092262.0,, ,
2023-02-15,,3711,日月光投控,3529,3434,1135,1126,33.0,126.0,2.0,1092262.0,14.0,5.0,,1092262.0,, ,
2023-02-16,,3711,日月光投控,3430,3530,1126,1117,155.0,53.0,2.0,1092262.0,10.0,1.0,,1092262.0,, ,
2023-02-17,,3711,日月光投控,3534,3550,1117,1100,187.0,149.0,22.0,1092262.0,27.0,10.0,,1092262.0,, ,
