,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,284.0,1605,華新,52839,52595,11950,11696,,,,,,,,,,,False
2022-12-12,,1605,華新,53653,52895,11974,12219,5162.0,5920.0,,932833.0,926.0,1172.0,1.0,932833.0,42.0, ,False
2022-12-13,,1605,華新,53136,54460,11296,11436,4563.0,3231.0,8.0,932833.0,153.0,443.0,150.0,932833.0,149.0, ,False
2022-12-14,,1605,華新,54460,52344,11436,11156,1838.0,3951.0,3.0,932833.0,462.0,182.0,,932833.0,19.0, ,False
2022-12-15,,1605,華新,52344,52461,11156,11241,3339.0,3222.0,,932833.0,255.0,591.0,251.0,932833.0,42.0, ,False
2022-12-18,,1605,華新,52461,50779,11241,11534,2860.0,4542.0,,932833.0,224.0,517.0,,932833.0,56.0, ,False
2022-12-19,,1605,華新,50779,52383,11534,11016,4130.0,2526.0,,932833.0,841.0,324.0,1.0,932833.0,24.0, ,False
2022-12-20,,1605,華新,52383,49024,11016,11325,2519.0,5877.0,1.0,932833.0,528.0,837.0,,932833.0,110.0, ,False
2022-12-21,,1605,華新,49024,48489,11325,12025,9129.0,9664.0,,932833.0,574.0,1274.0,,932833.0,242.0, ,False
2022-12-23,,1605,華新,52275,53040,11670,12084,3120.0,2335.0,20.0,932833.0,983.0,1397.0,,932833.0,34.0, ,False
2022-12-26,,1605,華新,53040,52555,12084,12371,1681.0,2165.0,1.0,932833.0,204.0,502.0,11.0,932833.0,50.0, ,False
2022-12-27,,1605,華新,52555,48889,12371,12272,1677.0,5343.0,,932833.0,632.0,608.0,75.0,932833.0,72.0, ,False
2022-12-28,,1605,華新,48889,48457,12272,11883,4219.0,4629.0,22.0,932833.0,828.0,539.0,100.0,932833.0,101.0, ,False
2022-12-29,,1605,華新,48457,53109,11883,11316,6839.0,2185.0,2.0,932833.0,1433.0,866.0,,932833.0,112.0, ,False
2022-12-30,,1605,華新,53109,51221,11316,12218,3470.0,5357.0,1.0,932833.0,185.0,1087.0,,932833.0,236.0, ,False
