,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1028.0,8222,寶一,5440,5414,1935,1780,,,,,,,,,,,False
2022-12-12,,8222,寶一,5465,5328,1735,1644,287.0,424.0,,17143.0,111.0,20.0,,17143.0,145.0, ,False
2022-12-13,,8222,寶一,5455,5448,1487,1415,265.0,272.0,,17143.0,80.0,8.0,,17143.0,50.0, ,False
2022-12-14,,8222,寶一,5448,5205,1415,1380,308.0,551.0,,17143.0,39.0,4.0,,17143.0,69.0, ,False
2022-12-15,,8222,寶一,5205,5334,1380,1460,1733.0,1604.0,,17143.0,67.0,147.0,,17143.0,822.0, ,False
2022-12-18,,8222,寶一,5334,5282,1460,1388,997.0,1049.0,,17143.0,77.0,45.0,40.0,17143.0,494.0, ,False
2022-12-19,,8222,寶一,5282,5210,1388,1311,1326.0,1391.0,7.0,17143.0,461.0,400.0,16.0,17143.0,5.0, ,False
2022-12-20,,8222,寶一,5210,4860,1311,751,704.0,1054.0,,17143.0,630.0,74.0,4.0,17143.0,16.0, ,False
2022-12-21,,8222,寶一,4860,4776,751,674,348.0,427.0,5.0,17143.0,106.0,29.0,,17143.0,7.0, ,False
2022-12-23,,8222,寶一,4944,4912,711,589,355.0,387.0,,17143.0,133.0,61.0,50.0,17143.0,4.0, ,False
2022-12-26,,8222,寶一,4912,5227,589,549,568.0,253.0,,17143.0,69.0,29.0,,17143.0,13.0, ,False
2022-12-27,,8222,寶一,5227,5214,549,529,327.0,340.0,,17143.0,29.0,9.0,,17143.0,3.0, ,False
2022-12-28,,8222,寶一,5214,5290,529,502,296.0,220.0,,17143.0,71.0,44.0,,17143.0,6.0, ,False
2022-12-29,,8222,寶一,5290,5301,502,501,109.0,98.0,,17143.0,30.0,29.0,,17143.0,11.0, ,False
2022-12-30,,8222,寶一,5301,5180,501,526,591.0,712.0,,17143.0,43.0,68.0,,17143.0,48.0, ,False
2023-01-03,,8222,寶一,5180,5213,526,512,273.0,240.0,,17143.0,56.0,42.0,,17143.0,4.0, ,
2023-01-04,,8222,寶一,5213,5096,512,516,180.0,272.0,25.0,17143.0,9.0,13.0,,17143.0,5.0, ,
2023-01-05,,8222,寶一,5096,5480,516,542,788.0,404.0,,17143.0,18.0,44.0,,17143.0,10.0, ,
2023-01-06,,8222,寶一,5480,5713,542,556,472.0,231.0,8.0,17143.0,35.0,49.0,,17143.0,2.0, ,
2023-01-10,,8222,寶一,5661,5529,543,475,413.0,545.0,,17143.0,80.0,12.0,,17143.0,2.0, ,
2023-01-11,,8222,寶一,5529,5413,475,486,456.0,571.0,1.0,17143.0,17.0,28.0,,17143.0,12.0, ,
2023-01-12,,8222,寶一,5413,5361,486,435,87.0,139.0,,17143.0,63.0,12.0,,17143.0,6.0, ,
2023-01-14,,8222,寶一,5361,5163,435,397,35.0,233.0,,17143.0,41.0,3.0,,17143.0,24.0, ,
2023-01-16,,8222,寶一,5163,5037,397,404,43.0,169.0,,17143.0,42.0,49.0,,17143.0,6.0, ,
2023-01-18,,8222,寶一,5037,4787,404,367,34.0,275.0,9.0,17143.0,41.0,4.0,,17143.0,2.0, ,
2023-02-01,,8222,寶一,4842,5092,461,511,916.0,665.0,1.0,17143.0,4.0,54.0,,17143.0,27.0, ,
2023-02-02,,8222,寶一,4842,5092,461,511,916.0,665.0,1.0,17143.0,4.0,54.0,,17143.0,27.0, ,
2023-02-03,,8222,寶一,5051,5076,482,482,214.0,187.0,2.0,17143.0,18.0,18.0,,17143.0,11.0, ,
2023-02-04,,8222,寶一,5051,5076,482,482,214.0,187.0,2.0,17143.0,18.0,18.0,,17143.0,11.0, ,
2023-02-06,,8222,寶一,5076,5067,482,477,157.0,166.0,,17143.0,5.0,,,17143.0,14.0, ,
2023-02-07,,8222,寶一,5067,4990,477,467,66.0,143.0,,17143.0,10.0,,,17143.0,2.0, ,
2023-02-08,,8222,寶一,4990,4844,467,442,126.0,272.0,,17143.0,26.0,1.0,,17143.0,3.0, ,
2023-02-09,,8222,寶一,4844,4940,442,478,690.0,594.0,,17143.0,21.0,57.0,,17143.0,12.0, ,
2023-02-10,,8222,寶一,4940,6421,478,907,2527.0,1046.0,,17143.0,54.0,483.0,,17143.0,12.0, ,
2023-02-11,,8222,寶一,4940,6421,478,907,2527.0,1046.0,,17143.0,54.0,483.0,,17143.0,12.0, ,
2023-02-13,,8222,寶一,6421,5007,907,2179,2294.0,3708.0,,17143.0,44.0,1316.0,,17143.0,99.0, ,
2023-02-14,,8222,寶一,5007,5267,2179,1633,1975.0,1715.0,,17143.0,647.0,103.0,2.0,17143.0,32.0, ,
2023-02-15,,8222,寶一,5267,5802,1633,1323,1149.0,614.0,,17143.0,340.0,31.0,1.0,17143.0,2.0, ,
2023-02-16,,8222,寶一,5797,6112,1323,1353,998.0,683.0,,17143.0,7.0,38.0,1.0,17143.0,38.0, ,
2023-02-17,,8222,寶一,6117,6392,1353,1432,2106.0,1831.0,,17143.0,13.0,92.0,,17143.0,66.0, ,
2023-02-18,,8222,寶一,6117,6392,1353,1432,2106,1831,,17143,13,92,,17143,66, ,
