,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,681.0,3046,建碁,4421,4140,1725,1662,,,,,,,,,,,False
2022-12-12,,3046,建碁,4073,4135,1624,1494,158.0,95.0,1.0,8315.0,87.0,42.0,85.0,8315.0,6.0, ,False
2022-12-13,,3046,建碁,4089,4105,1470,1608,97.0,81.0,,8315.0,52.0,193.0,3.0,8315.0,5.0, ,False
2022-12-14,,3046,建碁,4105,4068,1608,1354,117.0,154.0,,8315.0,276.0,22.0,,8315.0,5.0, ,False
2022-12-15,,3046,建碁,4068,4078,1354,1328,54.0,44.0,,8315.0,34.0,8.0,,8315.0,, ,False
2022-12-18,,3046,建碁,4078,3851,1328,1338,160.0,385.0,2.0,8315.0,138.0,148.0,,8315.0,, ,False
2022-12-19,,3046,建碁,3851,3904,1338,1135,190.0,137.0,,8315.0,204.0,1.0,,8315.0,, ,False
2022-12-20,,3046,建碁,3904,3774,1135,1074,108.0,238.0,,8315.0,102.0,41.0,,8315.0,8.0, ,False
2022-12-21,,3046,建碁,3774,3692,1074,979,62.0,140.0,4.0,8315.0,119.0,24.0,,8315.0,2.0, ,False
2022-12-23,,3046,建碁,3723,3665,805,774,43.0,101.0,,8315.0,51.0,22.0,2.0,8315.0,2.0, ,False
2022-12-26,,3046,建碁,3665,3678,774,759,44.0,30.0,1.0,8315.0,20.0,5.0,,8315.0,, ,False
2022-12-27,,3046,建碁,3678,3714,759,716,70.0,34.0,,8315.0,50.0,7.0,,8315.0,2.0, ,False
2022-12-28,,3046,建碁,3714,3681,716,650,119.0,152.0,,8315.0,83.0,17.0,,8315.0,9.0, ,False
2022-12-29,,3046,建碁,3681,3648,650,587,211.0,243.0,1.0,8315.0,182.0,119.0,,8315.0,7.0, ,False
2022-12-30,,3046,建碁,3648,3572,587,589,133.0,208.0,1.0,8315.0,36.0,38.0,,8315.0,13.0, ,False
2023-01-03,,3046,建碁,3572,3566,589,566,62.0,68.0,,8315.0,54.0,31.0,,8315.0,, ,
2023-01-04,,3046,建碁,3566,3553,566,527,39.0,46.0,6.0,8315.0,44.0,5.0,,8315.0,, ,
2023-01-05,,3046,建碁,3553,3619,527,524,271.0,202.0,3.0,8315.0,15.0,12.0,,8315.0,5.0, ,
2023-01-06,,3046,建碁,3619,3583,524,568,65.0,101.0,,8315.0,8.0,52.0,,8315.0,1.0, ,
2023-01-10,,3046,建碁,3580,3559,541,537,87.0,108.0,,8315.0,31.0,27.0,,8315.0,, ,
2023-01-11,,3046,建碁,3559,3489,537,419,38.0,108.0,,8315.0,126.0,8.0,,8315.0,1.0, ,
2023-01-12,,3046,建碁,3489,3460,419,397,35.0,64.0,,8315.0,28.0,6.0,,8315.0,, ,
2023-01-14,,3046,建碁,3460,3456,397,383,32.0,36.0,,8315.0,21.0,7.0,,8315.0,3.0, ,
2023-01-16,,3046,建碁,3456,3435,383,341,20.0,40.0,1.0,8315.0,43.0,1.0,,8315.0,1.0, ,
2023-01-18,,3046,建碁,3435,3409,341,310,38.0,61.0,3.0,8315.0,31.0,,,8315.0,, ,
2023-02-01,,3046,建碁,3285,3347,303,276,166.0,104.0,,8315.0,28.0,1.0,,8315.0,, ,
