,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,388.0,2208,台船,12522,12224,652,659,,,,,,,,,,,False
2022-12-12,,2208,台船,12491,12285,654,708,242.0,446.0,2.0,217946.0,6.0,60.0,,217946.0,6.0, ,False
2022-12-13,,2208,台船,12388,12141,669,688,176.0,386.0,37.0,217946.0,,19.0,,217946.0,, ,False
2022-12-14,,2208,台船,12141,12174,688,648,168.0,77.0,58.0,217946.0,18.0,,22.0,217946.0,, ,False
2022-12-15,,2208,台船,12174,12435,648,711,1121.0,859.0,1.0,217946.0,7.0,70.0,,217946.0,17.0, ,False
2022-12-18,,2208,台船,12435,12176,711,683,238.0,471.0,26.0,217946.0,39.0,11.0,,217946.0,8.0, ,False
2022-12-19,,2208,台船,12176,11995,683,644,159.0,325.0,15.0,217946.0,40.0,1.0,,217946.0,6.0, ,False
2022-12-20,,2208,台船,11995,11551,644,606,123.0,562.0,5.0,217946.0,61.0,23.0,,217946.0,7.0, ,False
2022-12-21,,2208,台船,11551,10899,606,605,132.0,683.0,101.0,217946.0,23.0,22.0,,217946.0,, ,False
2022-12-23,,2208,台船,10637,9578,614,618,103.0,154.0,1008.0,217946.0,14.0,18.0,,217946.0,1.0, ,False
2022-12-26,,2208,台船,9578,9555,618,617,113.0,125.0,11.0,217946.0,3.0,2.0,,217946.0,, ,False
2022-12-27,,2208,台船,9555,9778,617,614,528.0,284.0,21.0,217946.0,8.0,5.0,,217946.0,12.0, ,False
2022-12-28,,2208,台船,9778,9571,614,608,100.0,295.0,12.0,217946.0,8.0,2.0,,217946.0,6.0, ,False
2022-12-29,,2208,台船,9571,9537,608,585,148.0,158.0,24.0,217946.0,24.0,1.0,,217946.0,, ,False
2022-12-30,,2208,台船,9537,9425,585,589,24.0,113.0,23.0,217946.0,1.0,5.0,,217946.0,, ,False
2023-01-03,,2208,台船,9425,9405,589,580,134.0,145.0,9.0,217946.0,11.0,2.0,,217946.0,, ,
2023-01-04,,2208,台船,9405,9269,580,579,43.0,134.0,45.0,217946.0,1.0,,,217946.0,, ,
2023-01-05,,2208,台船,9269,9219,579,568,70.0,117.0,3.0,217946.0,18.0,7.0,,217946.0,, ,
2023-01-06,,2208,台船,9219,9092,568,562,73.0,189.0,11.0,217946.0,13.0,7.0,,217946.0,1.0, ,
2023-01-10,,2208,台船,8798,8731,550,550,54.0,99.0,22.0,217946.0,1.0,1.0,,217946.0,, ,
2023-01-11,,2208,台船,8731,8665,550,603,57.0,117.0,6.0,217946.0,,53.0,,217946.0,, ,
2023-01-12,,2208,台船,8665,8540,603,597,55.0,178.0,2.0,217946.0,8.0,2.0,,217946.0,, ,
2023-01-14,,2208,台船,8540,8159,597,599,65.0,446.0,,217946.0,7.0,9.0,,217946.0,, ,
2023-01-16,,2208,台船,8159,7934,599,573,35.0,246.0,14.0,217946.0,35.0,9.0,,217946.0,1.0, ,
2023-01-18,,2208,台船,7934,7757,573,537,40.0,215.0,2.0,217946.0,57.0,21.0,,217946.0,, ,
2023-02-01,,2208,台船,7807,7628,486,473,83.0,257.0,5.0,217946.0,53.0,40.0,,217946.0,, ,
2023-02-02,,2208,台船,7807,7628,486,473,83.0,257.0,5.0,217946.0,53.0,40.0,,217946.0,, ,
2023-02-03,,2208,台船,7529,6945,528,553,284.0,864.0,4.0,217946.0,,25.0,,217946.0,2.0, ,
2023-02-04,,2208,台船,7529,6945,528,553,284.0,864.0,4.0,217946.0,,25.0,,217946.0,2.0, ,
2023-02-06,,2208,台船,6945,7014,553,542,303.0,224.0,10.0,217946.0,12.0,1.0,,217946.0,, ,
2023-02-07,,2208,台船,7014,6902,542,552,77.0,189.0,,217946.0,1.0,11.0,,217946.0,, ,
2023-02-08,,2208,台船,6902,6840,552,553,78.0,140.0,,217946.0,5.0,6.0,,217946.0,, ,
2023-02-09,,2208,台船,6840,6442,553,611,193.0,571.0,20.0,217946.0,,58.0,,217946.0,, ,
2023-02-10,,2208,台船,6442,6732,611,628,649.0,358.0,1.0,217946.0,1.0,18.0,,217946.0,5.0, ,
2023-02-11,,2208,台船,6442,6732,611,628,649.0,358.0,1.0,217946.0,1.0,18.0,,217946.0,5.0, ,
2023-02-13,,2208,台船,6732,7150,628,711,770.0,352.0,,217946.0,1.0,84.0,,217946.0,, ,
2023-02-14,,2208,台船,7150,6802,711,674,234.0,581.0,1.0,217946.0,39.0,2.0,,217946.0,, ,
2023-02-15,,2208,台船,6802,6906,674,669,463.0,359.0,,217946.0,13.0,8.0,,217946.0,, ,
2023-02-16,,2208,台船,6906,6584,669,675,165.0,487.0,,217946.0,8.0,14.0,,217946.0,, ,
2023-02-17,,2208,台船,6584,6644,675,689,538.0,478.0,,217946.0,21.0,35.0,,217946.0,2.0, ,
2023-02-18,,2208,台船,6584,6644,675,689,538.0,478.0,,217946.0,21.0,35.0,,217946.0,2.0, ,
2023-02-20,,2208,台船,6644,7549,689,688,1904.0,996.0,3.0,217946.0,129.0,128.0,,217946.0,20.0, ,
2023-02-21,,2208,台船,7549,7033,688,731,1704.0,2220.0,,217946.0,26.0,69.0,,217946.0,58.0, ,
2023-02-22,,2208,台船,7033,7357,731,769,1608,1281,3,217946,38,76,,217946,14, ,
