,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,721.0,3406,玉晶光,5535,5557,1571,1539,,,,,,,,,,,False
2022-12-12,,3406,玉晶光,5426,5547,1543,1436,227.0,105.0,1.0,28182.0,119.0,26.0,14.0,28182.0,1.0, ,False
2022-12-13,,3406,玉晶光,5498,5458,1443,1452,68.0,107.0,1.0,28182.0,19.0,32.0,4.0,28182.0,5.0, ,False
2022-12-14,,3406,玉晶光,5458,5384,1452,1476,175.0,245.0,4.0,28185.0,35.0,61.0,2.0,28185.0,, ,False
2022-12-15,,3406,玉晶光,5384,5386,1476,1514,112.0,110.0,,28185.0,11.0,49.0,,28185.0,11.0, ,False
2022-12-18,,3406,玉晶光,5386,5387,1514,1582,86.0,84.0,1.0,28185.0,62.0,134.0,4.0,28185.0,, ,False
2022-12-19,,3406,玉晶光,5387,5227,1582,1672,64.0,223.0,1.0,28185.0,158.0,248.0,,28185.0,4.0, ,False
2022-12-20,,3406,玉晶光,5227,5192,1672,1724,62.0,97.0,,28185.0,40.0,92.0,,28185.0,, ,False
2022-12-21,,3406,玉晶光,5192,5197,1724,1522,42.0,31.0,6.0,28185.0,231.0,29.0,,28185.0,, ,False
2022-12-23,,3406,玉晶光,5207,5187,1622,1575,18.0,31.0,7.0,28185.0,42.0,23.0,28.0,28185.0,, ,False
2022-12-26,,3406,玉晶光,5187,5180,1575,1542,31.0,27.0,11.0,28185.0,16.0,20.0,37.0,28185.0,, ,False
2022-12-27,,3406,玉晶光,5180,5168,1542,1579,24.0,30.0,6.0,28185.0,20.0,57.0,,28185.0,, ,False
2022-12-28,,3406,玉晶光,5168,5293,1579,1563,266.0,141.0,,28185.0,175.0,159.0,,28185.0,, ,False
2022-12-29,,3406,玉晶光,5293,5192,1563,1556,57.0,150.0,8.0,28185.0,110.0,103.0,,28185.0,, ,False
2022-12-30,,3406,玉晶光,5192,5240,1556,1598,127.0,72.0,7.0,28185.0,37.0,79.0,,28185.0,, ,False
2023-01-03,,3406,玉晶光,5240,5154,1598,1596,51.0,127.0,10.0,28185.0,94.0,92.0,,28185.0,1.0, ,
2023-01-04,,3406,玉晶光,5154,5094,1596,1605,141.0,187.0,14.0,28185.0,93.0,102.0,,28185.0,3.0, ,
2023-01-05,,3406,玉晶光,5094,4986,1605,1621,53.0,159.0,2.0,28185.0,35.0,51.0,,28185.0,3.0, ,
2023-01-06,,3406,玉晶光,4986,5139,1621,1551,229.0,53.0,23.0,28185.0,111.0,41.0,,28185.0,5.0, ,
2023-01-10,,3406,玉晶光,5100,5195,1540,1577,214.0,104.0,15.0,28185.0,28.0,65.0,,28185.0,1.0, ,
2023-01-11,,3406,玉晶光,5195,5223,1577,1610,156.0,108.0,20.0,28185.0,21.0,54.0,,28185.0,2.0, ,
2023-01-12,,3406,玉晶光,5223,5206,1610,1580,106.0,99.0,24.0,28185.0,38.0,10.0,2.0,28185.0,, ,
2023-01-14,,3406,玉晶光,5206,4984,1580,1564,125.0,339.0,8.0,28185.0,65.0,59.0,10.0,28185.0,3.0, ,
2023-01-16,,3406,玉晶光,4984,4946,1564,1557,76.0,107.0,7.0,28185.0,29.0,22.0,,28185.0,, ,
2023-01-18,,3406,玉晶光,4946,4921,1557,1533,37.0,49.0,13.0,28185.0,29.0,7.0,2.0,28185.0,, ,
2023-02-01,,3406,玉晶光,4921,4794,1612,1603,100.0,224.0,3.0,28185.0,43.0,34.0,,28185.0,4.0, ,
2023-02-02,,3406,玉晶光,4921,4794,1612,1603,100.0,224.0,3.0,28185.0,43.0,34.0,,28185.0,4.0, ,
2023-02-03,,3406,玉晶光,4754,4785,1479,1494,140.0,109.0,,28185.0,13.0,28.0,,28185.0,, ,
2023-02-04,,3406,玉晶光,4754,4785,1479,1494,140.0,109.0,,28185.0,13.0,28.0,,28185.0,, ,
2023-02-06,,3406,玉晶光,4785,4733,1494,1515,68.0,107.0,13.0,28185.0,17.0,38.0,,28185.0,, ,
2023-02-07,,3406,玉晶光,4733,4733,1515,1522,58.0,52.0,6.0,28185.0,2.0,32.0,23.0,28185.0,, ,
2023-02-08,,3406,玉晶光,4733,4871,1522,1488,282.0,144.0,,28185.0,35.0,2.0,1.0,28185.0,, ,
2023-02-09,,3406,玉晶光,4871,4912,1488,1469,158.0,117.0,,28185.0,6.0,6.0,19.0,28185.0,, ,
2023-02-10,,3406,玉晶光,4912,4930,1469,1493,126.0,105.0,3.0,28185.0,,24.0,,28185.0,, ,
2023-02-11,,3406,玉晶光,4912,4930,1469,1493,126.0,105.0,3.0,28185.0,,24.0,,28185.0,, ,
2023-02-13,,3406,玉晶光,4930,4936,1493,1464,54.0,46.0,2.0,28185.0,12.0,31.0,48.0,28185.0,, ,
2023-02-14,,3406,玉晶光,4936,5073,1464,1499,460.0,317.0,6.0,28185.0,25.0,66.0,6.0,28185.0,11.0, ,
2023-02-15,,3406,玉晶光,5073,5052,1499,1523,217.0,237.0,1.0,28185.0,12.0,36.0,,28185.0,2.0, ,
2023-02-16,,3406,玉晶光,5023,4995,1523,1506,198.0,224.0,2.0,28185.0,42.0,25.0,,28185.0,1.0, ,
2023-02-17,,3406,玉晶光,5023,4993,1506,1302,91.0,121.0,,28185.0,8.0,51.0,247.0,28185.0,1.0, ,
2023-02-18,,3406,玉晶光,5023,4993,1506,1302,91.0,121.0,,28185.0,8.0,51.0,247.0,28185.0,1.0, ,
2023-02-20,,3406,玉晶光,4993,5002,1302,1307,95.0,81.0,5.0,28185.0,2.0,7.0,,28185.0,1.0, ,
2023-02-21,,3406,玉晶光,5002,5317,1307,1338,593.0,270.0,8.0,28185.0,13.0,44.0,,28185.0,6.0, ,
