,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,622.0,2887,台新金,17979,17739,255,292,,,,,,,,,,,False
2022-12-12,,2887,台新金,18138,17563,290,318,52.0,626.0,1.0,2993536.0,1.0,29.0,,2993536.0,2.0, ,False
2022-12-13,,2887,台新金,17607,17555,299,289,12.0,64.0,,2993536.0,10.0,,,2993536.0,, ,False
2022-12-14,,2887,台新金,17555,17539,289,298,35.0,48.0,3.0,2993536.0,11.0,20.0,,2993536.0,, ,False
2022-12-15,,2887,台新金,17539,17438,298,295,28.0,95.0,34.0,2993536.0,3.0,,,2993536.0,, ,False
2022-12-18,,2887,台新金,17438,17420,295,293,37.0,55.0,,2993536.0,13.0,11.0,,2993536.0,, ,False
2022-12-19,,2887,台新金,17420,17386,293,297,62.0,96.0,,2993536.0,4.0,8.0,,2993536.0,1.0, ,False
2022-12-20,,2887,台新金,17386,17356,297,297,70.0,98.0,2.0,2993536.0,1.0,1.0,,2993536.0,1.0, ,False
2022-12-21,,2887,台新金,17356,17346,297,296,27.0,37.0,,2993536.0,1.0,,,2993536.0,1.0, ,False
2022-12-23,,2887,台新金,17280,17272,289,289,6.0,14.0,,2993536.0,,,,2993536.0,, ,False
2022-12-26,,2887,台新金,17272,17275,289,287,20.0,16.0,1.0,2993536.0,2.0,,,2993536.0,2.0, ,False
2022-12-27,,2887,台新金,17275,17451,287,292,206.0,30.0,,2993536.0,,5.0,,2993536.0,, ,False
2022-12-28,,2887,台新金,17451,17472,292,276,76.0,55.0,,2993536.0,16.0,,,2993536.0,, ,False
2022-12-29,,2887,台新金,17472,17246,276,331,19.0,245.0,,2993536.0,5.0,60.0,,2993536.0,, ,False
2022-12-30,,2887,台新金,17246,17309,331,321,130.0,66.0,1.0,2993536.0,10.0,,,2993536.0,, ,False
2023-01-03,,2887,台新金,17309,17295,321,311,33.0,47.0,,2993536.0,10.0,,,2993536.0,, ,
2023-01-04,,2887,台新金,17295,17264,311,310,2.0,11.0,22.0,2993536.0,4.0,3.0,,2993536.0,, ,
2023-01-05,,2887,台新金,17264,17214,310,287,91.0,141.0,,2993536.0,24.0,1.0,,2993536.0,, ,
2023-01-06,,2887,台新金,17214,17264,287,281,86.0,36.0,,2993536.0,6.0,,,2993536.0,, ,
2023-01-10,,2887,台新金,17317,17243,292,290,9.0,54.0,29.0,2993536.0,2.0,,,2993536.0,2.0, ,
2023-01-11,,2887,台新金,17243,16953,290,290,5.0,289.0,6.0,2993536.0,,,,2993536.0,1.0, ,
2023-01-12,,2887,台新金,16953,16951,290,291,10.0,12.0,,2993536.0,,1.0,,2993536.0,1.0, ,
2023-01-14,,2887,台新金,16951,16798,291,254,209.0,71.0,291.0,2993536.0,,13.0,50.0,2993536.0,, ,
2023-01-16,,2887,台新金,16798,16568,254,258,147.0,376.0,1.0,2993536.0,,4.0,,2993536.0,, ,
2023-01-18,,2887,台新金,16568,16536,258,258,10.0,42.0,,2993536.0,2.0,2.0,,2993536.0,, ,
2023-02-01,,2887,台新金,17161,17266,285,283,117.0,11.0,1.0,2993536.0,9.0,8.0,1.0,2993536.0,, ,
2023-02-02,,2887,台新金,17161,17266,285,283,117.0,11.0,1.0,2993536.0,9.0,8.0,1.0,2993536.0,, ,
2023-02-03,,2887,台新金,16785,16742,271,280,16.0,59.0,,2993536.0,2.0,11.0,,2993536.0,, ,
2023-02-04,,2887,台新金,16785,16742,271,280,16.0,59.0,,2993536.0,2.0,11.0,,2993536.0,, ,
2023-02-06,,2887,台新金,16742,16778,280,282,51.0,11.0,4.0,2993536.0,1.0,3.0,,2993536.0,, ,
2023-02-07,,2887,台新金,16778,16885,282,270,111.0,4.0,,2993536.0,12.0,,,2993536.0,, ,
2023-02-08,,2887,台新金,16885,16878,270,274,25.0,29.0,3.0,2993536.0,,4.0,,2993536.0,, ,
2023-02-09,,2887,台新金,16878,16923,274,274,67.0,15.0,7.0,2993536.0,,,,2993536.0,, ,
2023-02-10,,2887,台新金,16923,16889,274,272,37.0,71.0,,2993536.0,7.0,5.0,,2993536.0,, ,
2023-02-11,,2887,台新金,16923,16889,274,272,37.0,71.0,,2993536.0,7.0,5.0,,2993536.0,, ,
2023-02-13,,2887,台新金,16889,16884,272,261,35.0,36.0,4.0,2993536.0,11.0,,,2993536.0,, ,
2023-02-14,,2887,台新金,16884,16859,261,262,50.0,75.0,,2993536.0,,1.0,,2993536.0,, ,
2023-02-15,,2887,台新金,16859,16959,262,260,139.0,38.0,1.0,2993536.0,2.0,,,2993536.0,, ,
2023-02-16,,2887,台新金,16959,16984,260,254,224.0,192.0,7.0,2993536.0,6.0,,,2993536.0,, ,
2023-02-17,,2887,台新金,16984,16990,254,253,80.0,74.0,,2993536.0,1.0,,,2993536.0,, ,
2023-02-18,,2887,台新金,16984,16990,254,253,80.0,74.0,,2993536.0,1.0,,,2993536.0,, ,
2023-02-20,,2887,台新金,16990,17133,253,245,531.0,383.0,5.0,2993536.0,10.0,2.0,,2993536.0,, ,
2023-02-21,,2887,台新金,17133,16808,245,242,211,536,,2993536,3,,,2993536,, ,
