,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,180.0,1314,中石化,83242,82993,677,702,,,,,,,,,,,False
2022-12-12,,1314,中石化,82235,83090,716,727,1237.0,382.0,,946212.0,2.0,13.0,,946212.0,13.0, ,False
2022-12-13,,1314,中石化,83222,83279,753,751,567.0,395.0,115.0,946212.0,13.0,11.0,,946212.0,12.0, ,False
2022-12-14,,1314,中石化,83279,83248,751,717,687.0,715.0,3.0,946212.0,36.0,2.0,,946212.0,1.0, ,False
2022-12-15,,1314,中石化,83248,82328,717,715,1231.0,1675.0,476.0,946212.0,2.0,,,946212.0,2.0, ,False
2022-12-18,,1314,中石化,82328,81385,715,714,705.0,1461.0,187.0,946212.0,3.0,2.0,,946212.0,17.0, ,False
2022-12-19,,1314,中石化,81385,80561,714,724,240.0,1000.0,64.0,946212.0,4.0,14.0,,946212.0,18.0, ,False
2022-12-20,,1314,中石化,80561,79547,724,728,357.0,1262.0,109.0,946212.0,11.0,15.0,,946212.0,1.0, ,False
2022-12-21,,1314,中石化,79547,79390,728,734,303.0,347.0,113.0,946212.0,7.0,13.0,,946212.0,2.0, ,False
2022-12-23,,1314,中石化,79049,78463,743,743,259.0,833.0,12.0,946212.0,,,,946212.0,5.0, ,False
2022-12-26,,1314,中石化,78463,78235,743,739,1407.0,1548.0,87.0,946212.0,20.0,16.0,,946212.0,6.0, ,False
2022-12-27,,1314,中石化,78235,77594,739,737,329.0,950.0,20.0,946212.0,2.0,,,946212.0,, ,False
2022-12-28,,1314,中石化,77594,76225,737,726,183.0,1532.0,20.0,946212.0,13.0,2.0,,946212.0,1.0, ,False
2022-12-29,,1314,中石化,76225,76041,726,729,84.0,257.0,11.0,946212.0,,3.0,,946212.0,4.0, ,False
2022-12-30,,1314,中石化,76041,75512,729,729,66.0,575.0,20.0,946212.0,,,,946212.0,5.0, ,False
2023-01-03,,1314,中石化,75512,75000,729,725,231.0,577.0,166.0,946212.0,5.0,1.0,,946212.0,1.0, ,
2023-01-04,,1314,中石化,75000,74115,725,719,339.0,1040.0,184.0,946212.0,8.0,2.0,,946212.0,1.0, ,
2023-01-05,,1314,中石化,74115,72374,719,718,162.0,1791.0,112.0,946212.0,2.0,1.0,,946212.0,1.0, ,
2023-01-06,,1314,中石化,72374,72287,718,715,451.0,411.0,127.0,946212.0,3.0,,,946212.0,2.0, ,
2023-01-10,,1314,中石化,70515,70051,730,717,247.0,676.0,35.0,946212.0,25.0,12.0,,946212.0,, ,
2023-01-11,,1314,中石化,70051,70958,717,718,1245.0,330.0,8.0,946212.0,1.0,2.0,,946212.0,, ,
2023-01-12,,1314,中石化,70958,69930,718,714,290.0,1188.0,130.0,946212.0,4.0,,,946212.0,7.0, ,
2023-01-14,,1314,中石化,69930,69522,714,714,275.0,567.0,116.0,946212.0,,,,946212.0,3.0, ,
2023-01-16,,1314,中石化,69522,68731,714,708,176.0,866.0,101.0,946212.0,6.0,,,946212.0,4.0, ,
2023-01-18,,1314,中石化,68731,67359,708,704,35.0,778.0,629.0,946212.0,5.0,1.0,,946212.0,3.0, ,
2023-02-01,,1314,中石化,66779,66815,678,579,763.0,704.0,23.0,946212.0,,1.0,100.0,946212.0,, ,
2023-02-02,,1314,中石化,66779,66815,678,579,763.0,704.0,23.0,946212.0,,1.0,100.0,946212.0,, ,
2023-02-03,,1314,中石化,66487,66400,578,579,495.0,534.0,48.0,946212.0,1.0,2.0,,946212.0,, ,
2023-02-04,,1314,中石化,66487,66400,578,579,495.0,534.0,48.0,946212.0,1.0,2.0,,946212.0,, ,
2023-02-06,,1314,中石化,66400,66361,579,581,579.0,588.0,30.0,946212.0,,2.0,,946212.0,, ,
2023-02-07,,1314,中石化,66361,65837,581,582,429.0,937.0,16.0,946212.0,,1.0,,946212.0,1.0, ,
2023-02-08,,1314,中石化,65837,65705,582,643,615.0,696.0,51.0,946212.0,1.0,62.0,,946212.0,, ,
2023-02-09,,1314,中石化,65705,65466,643,565,431.0,657.0,13.0,946212.0,79.0,1.0,,946212.0,, ,
2023-02-10,,1314,中石化,65466,64739,565,499,672.0,1369.0,30.0,946212.0,53.0,1.0,14.0,946212.0,1.0, ,
2023-02-11,,1314,中石化,65466,64739,565,499,672.0,1369.0,30.0,946212.0,53.0,1.0,14.0,946212.0,1.0, ,
2023-02-13,,1314,中石化,64739,64708,499,471,449.0,471.0,9.0,946212.0,,,28.0,946212.0,3.0, ,
2023-02-14,,1314,中石化,64708,63696,471,471,177.0,1158.0,31.0,946212.0,1.0,1.0,,946212.0,2.0, ,
2023-02-15,,1314,中石化,63696,63895,471,470,535.0,336.0,,946212.0,1.0,,,946212.0,1.0, ,
2023-02-16,,1314,中石化,63890,63822,470,463,177.0,245.0,,946212.0,7.0,,,946212.0,1.0, ,
2023-02-17,,1314,中石化,63827,63791,463,464,321.0,347.0,10.0,946212.0,,1.0,,946212.0,, ,
2023-02-18,,1314,中石化,63827,63791,463,464,321.0,347.0,10.0,946212.0,,1.0,,946212.0,, ,
2023-02-20,,1314,中石化,63791,63801,464,467,966.0,914.0,42.0,946212.0,,3.0,,946212.0,1.0, ,
2023-02-21,,1314,中石化,63801,63695,467,467,328.0,419.0,15.0,946212.0,,,,946212.0,, ,
2023-02-22,,1314,中石化,63695,63964,467,463,691.0,416.0,6.0,946212.0,6.0,2.0,,946212.0,1.0, ,
2023-02-23,,1314,中石化,63964,63969,463,460,1210.0,765.0,440.0,946212.0,3.0,,,946212.0,7.0, ,
2023-02-24,,1314,中石化,63969,63764,460,456,286.0,452.0,39.0,946212.0,2.0,,2.0,946212.0,, ,
2023-02-25,,1314,中石化,63969,63764,460,456,286.0,452.0,39.0,946212.0,2.0,,2.0,946212.0,, ,
2023-02-27,,1314,中石化,63969,63764,460,456,286.0,452.0,39.0,946212.0,2.0,,2.0,946212.0,, ,
2023-02-28,,1314,中石化,63969,63764,460,456,286.0,452.0,39.0,946212.0,2.0,,2.0,946212.0,, ,
2023-03-01,,1314,中石化,63764,64142,456,495,443.0,64.0,1.0,946212.0,1.0,40.0,,946212.0,, ,
