,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,599.0,2801,彰銀,6468,6197,216,253,,,,,,,,,,,False
2022-12-12,,2801,彰銀,6225,6032,247,247,16.0,209.0,,2648364.0,,,,2648364.0,, ,False
2022-12-13,,2801,彰銀,6121,6135,248,245,72.0,58.0,,2648364.0,3.0,,,2648364.0,, ,False
2022-12-14,,2801,彰銀,6135,6026,245,250,14.0,59.0,64.0,2648364.0,,5.0,,2648364.0,, ,False
2022-12-15,,2801,彰銀,6026,6062,250,250,145.0,109.0,,2648364.0,,,,2648364.0,, ,False
2022-12-18,,2801,彰銀,6062,5987,250,250,10.0,85.0,,2648364.0,2.0,2.0,,2648364.0,, ,False
2022-12-19,,2801,彰銀,5987,5991,250,217,20.0,8.0,8.0,2648364.0,39.0,6.0,,2648364.0,1.0, ,False
2022-12-20,,2801,彰銀,5991,5894,217,177,9.0,106.0,,2648364.0,50.0,10.0,,2648364.0,, ,False
2022-12-21,,2801,彰銀,5894,6050,177,110,177.0,21.0,,2648364.0,70.0,3.0,,2648364.0,, ,False
2022-12-23,,2801,彰銀,6055,6034,110,110,4.0,25.0,,2648364.0,,,,2648364.0,, ,False
2022-12-26,,2801,彰銀,6034,5986,110,116,16.0,64.0,,2648364.0,,6.0,,2648364.0,, ,False
2022-12-27,,2801,彰銀,5986,6045,116,113,66.0,7.0,,2648364.0,3.0,,,2648364.0,, ,False
2022-12-28,,2801,彰銀,6045,6143,113,104,102.0,4.0,,2648364.0,9.0,,,2648364.0,, ,False
2022-12-29,,2801,彰銀,6143,6380,104,104,259.0,20.0,2.0,2648364.0,,,,2648364.0,, ,False
2022-12-30,,2801,彰銀,6380,6367,104,104,119.0,132.0,,2648364.0,,,,2648364.0,, ,False
2023-01-03,,2801,彰銀,6367,6363,104,104,4.0,8.0,,2648364.0,,,,2648364.0,, ,
2023-01-04,,2801,彰銀,6363,6258,104,104,26.0,129.0,2.0,2648364.0,,,,2648364.0,, ,
2023-01-05,,2801,彰銀,6258,6270,104,104,65.0,53.0,,2648364.0,,,,2648364.0,, ,
2023-01-06,,2801,彰銀,6270,6252,104,104,21.0,35.0,4.0,2648364.0,,,,2648364.0,1.0, ,
2023-01-10,,2801,彰銀,6054,5972,124,253,7.0,89.0,,2648364.0,,129.0,,2648364.0,, ,
2023-01-11,,2801,彰銀,5972,5983,253,253,13.0,2.0,,2648364.0,,,,2648364.0,, ,
2023-01-12,,2801,彰銀,5983,5917,253,156,14.0,75.0,5.0,2648364.0,97.0,,,2648364.0,, ,
2023-01-14,,2801,彰銀,5917,6086,156,156,190.0,21.0,,2648364.0,,,,2648364.0,, ,
2023-01-16,,2801,彰銀,6086,5983,156,156,16.0,119.0,,2648364.0,,,,2648364.0,, ,
2023-01-18,,2801,彰銀,5983,6014,156,136,59.0,28.0,,2648364.0,20.0,,,2648364.0,, ,
2023-02-01,,2801,彰銀,5879,5904,146,146,55.0,30.0,,2648364.0,,,,2648364.0,, ,
2023-02-02,,2801,彰銀,5879,5904,146,146,55.0,30.0,,2648364.0,,,,2648364.0,, ,
2023-02-03,,2801,彰銀,5976,6064,103,103,93.0,4.0,1.0,2648364.0,,,,2648364.0,, ,
2023-02-04,,2801,彰銀,5976,6064,103,103,93.0,4.0,1.0,2648364.0,,,,2648364.0,, ,
2023-02-06,,2801,彰銀,6064,6374,103,103,315.0,5.0,,2648364.0,,,,2648364.0,, ,
2023-02-07,,2801,彰銀,6374,6375,103,103,9.0,8.0,,2648364.0,,,,2648364.0,, ,
2023-02-08,,2801,彰銀,6375,6570,103,95,196.0,1.0,,2648364.0,8.0,,,2648364.0,, ,
2023-02-09,,2801,彰銀,6570,6709,95,94,140.0,1.0,,2648364.0,1.0,,,2648364.0,, ,
2023-02-10,,2801,彰銀,6709,6701,94,94,107.0,115.0,,2648364.0,,,,2648364.0,, ,
2023-02-11,,2801,彰銀,6709,6701,94,94,107.0,115.0,,2648364.0,,,,2648364.0,, ,
2023-02-13,,2801,彰銀,6701,6954,94,92,286.0,30.0,3.0,2648364.0,2.0,,,2648364.0,, ,
2023-02-14,,2801,彰銀,6954,6986,92,92,47.0,9.0,6.0,2648364.0,,,,2648364.0,, ,
2023-02-15,,2801,彰銀,6986,6955,92,82,24.0,55.0,,2648364.0,10.0,,,2648364.0,, ,
2023-02-16,,2801,彰銀,6955,6940,82,82,38.0,53.0,,2648364.0,,,,2648364.0,, ,
2023-02-17,,2801,彰銀,6940,6734,82,12,2.0,202.0,6.0,2648364.0,70.0,,,2648364.0,2.0, ,
2023-02-18,,2801,彰銀,6940,6734,82,12,2.0,202.0,6.0,2648364.0,70.0,,,2648364.0,2.0, ,
2023-02-20,,2801,彰銀,6734,6721,12,12,12.0,25.0,,2648364.0,,,,2648364.0,, ,
2023-02-21,,2801,彰銀,6721,6692,12,10,10.0,39.0,,2648364.0,2.0,,,2648364.0,, ,
2023-02-22,,2801,彰銀,6692,6745,10,10,120,67,,2648364,,,,2648364,, ,
