,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,639.0,2915,潤泰全,4987,5132,103,136,,,,,,,,,,,False
2022-12-12,,2915,潤泰全,5164,5036,117,147,141.0,269.0,,276079.0,1.0,31.0,,276079.0,1.0, ,False
2022-12-13,,2915,潤泰全,5058,4717,71,68,112.0,436.0,17.0,276079.0,9.0,6.0,,276079.0,, ,False
2022-12-14,,2915,潤泰全,4717,4685,68,70,154.0,186.0,,276079.0,32.0,34.0,,276079.0,, ,False
2022-12-15,,2915,潤泰全,4685,4659,70,88,104.0,55.0,75.0,276079.0,2.0,20.0,,276079.0,4.0, ,False
2022-12-18,,2915,潤泰全,4659,4644,88,93,246.0,261.0,,276079.0,19.0,24.0,,276079.0,8.0, ,False
2022-12-19,,2915,潤泰全,4644,4703,93,77,217.0,157.0,1.0,276079.0,42.0,26.0,,276079.0,3.0, ,False
2022-12-20,,2915,潤泰全,4703,4583,77,106,166.0,286.0,,276079.0,38.0,67.0,,276079.0,, ,False
2022-12-21,,2915,潤泰全,4583,4665,106,209,116.0,34.0,,276079.0,34.0,137.0,,276079.0,, ,False
2022-12-23,,2915,潤泰全,4740,4758,128,101,73.0,55.0,,276079.0,31.0,4.0,,276079.0,1.0, ,False
2022-12-26,,2915,潤泰全,4758,4839,101,120,190.0,109.0,,276079.0,1.0,20.0,,276079.0,1.0, ,False
2022-12-27,,2915,潤泰全,4839,4837,120,103,94.0,96.0,,276079.0,26.0,9.0,,276079.0,, ,False
2022-12-28,,2915,潤泰全,4837,4845,103,115,135.0,127.0,,276079.0,6.0,18.0,,276079.0,, ,False
2022-12-29,,2915,潤泰全,4845,4871,115,127,68.0,42.0,,276079.0,18.0,30.0,,276079.0,, ,False
2022-12-30,,2915,潤泰全,4871,4825,127,126,38.0,62.0,22.0,276079.0,8.0,7.0,,276079.0,, ,False
2023-01-03,,2915,潤泰全,4825,4791,126,102,33.0,67.0,,276079.0,40.0,16.0,,276079.0,, ,
2023-01-04,,2915,潤泰全,4791,4809,102,98,49.0,31.0,,276079.0,5.0,1.0,,276079.0,, ,
2023-01-05,,2915,潤泰全,4809,4817,98,102,57.0,36.0,13.0,276079.0,8.0,12.0,,276079.0,, ,
2023-01-06,,2915,潤泰全,4817,4785,102,87,59.0,85.0,6.0,276079.0,29.0,14.0,,276079.0,2.0, ,
2023-01-10,,2915,潤泰全,4859,4888,71,71,69.0,34.0,6.0,276079.0,5.0,5.0,,276079.0,, ,
2023-01-11,,2915,潤泰全,4888,4879,71,72,45.0,53.0,1.0,276079.0,1.0,2.0,,276079.0,, ,
2023-01-12,,2915,潤泰全,4879,5008,72,73,182.0,48.0,5.0,276079.0,3.0,4.0,,276079.0,, ,
2023-01-14,,2915,潤泰全,5008,4723,73,69,78.0,361.0,2.0,276079.0,4.0,,,276079.0,, ,
2023-01-16,,2915,潤泰全,4723,4740,69,75,30.0,12.0,1.0,276079.0,,6.0,,276079.0,, ,
2023-01-18,,2915,潤泰全,4740,4669,75,73,17.0,87.0,1.0,276079.0,2.0,1.0,1.0,276079.0,, ,
2023-02-01,,2915,潤泰全,4788,4858,81,87,120.0,50.0,,276079.0,,6.0,,276079.0,1.0, ,
2023-02-02,,2915,潤泰全,4788,4858,81,87,120.0,50.0,,276079.0,,6.0,,276079.0,1.0, ,
2023-02-03,,2915,潤泰全,4862,4888,88,89,109.0,81.0,2.0,276079.0,4.0,5.0,,276079.0,, ,
2023-02-04,,2915,潤泰全,4862,4888,88,89,109.0,81.0,2.0,276079.0,4.0,5.0,,276079.0,, ,
2023-02-06,,2915,潤泰全,4888,4971,89,79,212.0,129.0,,276079.0,12.0,2.0,,276079.0,, ,
2023-02-07,,2915,潤泰全,4971,5069,79,77,140.0,42.0,,276079.0,2.0,,,276079.0,, ,
2023-02-08,,2915,潤泰全,5069,5079,77,77,68.0,53.0,5.0,276079.0,,,,276079.0,, ,
2023-02-09,,2915,潤泰全,5079,5071,77,79,71.0,79.0,,276079.0,,2.0,,276079.0,, ,
2023-02-10,,2915,潤泰全,5071,5149,79,78,119.0,41.0,,276079.0,1.0,,,276079.0,, ,
2023-02-11,,2915,潤泰全,5071,5149,79,78,119.0,41.0,,276079.0,1.0,,,276079.0,, ,
2023-02-13,,2915,潤泰全,5149,5144,78,78,51.0,56.0,,276079.0,,,,276079.0,, ,
2023-02-14,,2915,潤泰全,5144,5129,78,79,92.0,107.0,,276079.0,,1.0,,276079.0,, ,
2023-02-15,,2915,潤泰全,5129,5122,79,86,71.0,72.0,6.0,276079.0,,7.0,,276079.0,, ,
2023-02-16,,2915,潤泰全,5122,4866,86,78,116.0,372.0,,276079.0,9.0,1.0,,276079.0,, ,
2023-02-17,,2915,潤泰全,4866,4887,78,76,104.0,83.0,,276079.0,3.0,1.0,,276079.0,, ,
2023-02-18,,2915,潤泰全,4866,4887,78,76,104.0,83.0,,276079.0,3.0,1.0,,276079.0,, ,
2023-02-20,,2915,潤泰全,4887,4950,76,76,127.0,64.0,,276079.0,,,,276079.0,, ,
2023-02-21,,2915,潤泰全,4950,4854,76,75,31.0,127.0,,276079.0,1.0,,,276079.0,, ,
2023-02-22,,2915,潤泰全,4854,4844,75,75,32,42,,276079,,,,276079,, ,
