,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,626.0,2891,中信金,15696,14407,1347,1471,,,,,,,,,,,False
2022-12-12,,2891,中信金,14761,14767,1449,1445,39.0,33.0,,4874247.0,18.0,14.0,,4874247.0,, ,False
2022-12-13,,2891,中信金,14713,14843,1571,1506,204.0,70.0,4.0,4874247.0,66.0,1.0,,4874247.0,, ,False
2022-12-14,,2891,中信金,14843,14620,1506,1562,30.0,253.0,,4874247.0,2.0,58.0,,4874247.0,1.0, ,False
2022-12-15,,2891,中信金,14620,15081,1562,1578,548.0,87.0,,4874247.0,107.0,123.0,,4874247.0,3.0, ,False
2022-12-18,,2891,中信金,15081,15656,1578,1382,720.0,143.0,2.0,4874247.0,210.0,14.0,,4874247.0,4.0, ,False
2022-12-19,,2891,中信金,15656,15879,1382,1384,406.0,182.0,1.0,4874247.0,27.0,29.0,,4874247.0,, ,False
2022-12-20,,2891,中信金,15879,16903,1384,1476,1293.0,268.0,1.0,4874247.0,39.0,131.0,,4874247.0,6.0, ,False
2022-12-21,,2891,中信金,16903,17224,1476,1465,641.0,320.0,,4874247.0,12.0,1.0,,4874247.0,1.0, ,False
2022-12-23,,2891,中信金,17209,17850,1465,1466,678.0,37.0,,4874247.0,1.0,2.0,,4874247.0,, ,False
2022-12-26,,2891,中信金,17850,17298,1466,1492,20.0,572.0,,4874247.0,,26.0,,4874247.0,1.0, ,False
2022-12-27,,2891,中信金,17298,17184,1492,1475,47.0,161.0,,4874247.0,19.0,2.0,,4874247.0,5.0, ,False
2022-12-28,,2891,中信金,17184,17003,1475,1480,145.0,326.0,,4874247.0,2.0,7.0,,4874247.0,, ,False
2022-12-29,,2891,中信金,17003,17222,1480,1473,278.0,59.0,,4874247.0,13.0,6.0,,4874247.0,, ,False
2022-12-30,,2891,中信金,17222,15885,1473,1480,188.0,174.0,1351.0,4874247.0,4.0,11.0,,4874247.0,, ,False
2023-01-03,,2891,中信金,15885,15902,1480,1487,73.0,39.0,17.0,4874247.0,9.0,16.0,,4874247.0,, ,
2023-01-04,,2891,中信金,15902,15768,1487,1518,8.0,142.0,,4874247.0,7.0,38.0,,4874247.0,, ,
2023-01-05,,2891,中信金,15768,15577,1518,1463,218.0,407.0,2.0,4874247.0,169.0,114.0,,4874247.0,3.0, ,
