,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,424.0,2347,聯強,1723,1715,115,114,,,,,,,,,,,False
2022-12-12,,2347,聯強,1730,1713,115,115,38.0,52.0,3.0,416986.0,,,,416986.0,, ,False
2022-12-13,,2347,聯強,1685,1649,110,110,34.0,68.0,2.0,416986.0,1.0,1.0,,416986.0,, ,False
2022-12-14,,2347,聯強,1649,1682,110,113,85.0,52.0,,416986.0,,3.0,,416986.0,, ,False
2022-12-15,,2347,聯強,1682,1763,113,113,132.0,51.0,,416986.0,1.0,1.0,,416986.0,, ,False
2022-12-18,,2347,聯強,1763,1650,113,122,54.0,167.0,,416986.0,2.0,11.0,,416986.0,, ,False
2022-12-19,,2347,聯強,1650,1712,122,120,130.0,68.0,,416986.0,4.0,2.0,,416986.0,1.0, ,False
2022-12-20,,2347,聯強,1712,1590,120,132,82.0,204.0,,416986.0,2.0,14.0,,416986.0,, ,False
2022-12-21,,2347,聯強,1590,1665,132,146,105.0,30.0,,416986.0,2.0,16.0,,416986.0,, ,False
2022-12-23,,2347,聯強,1636,1589,153,106,47.0,94.0,,416986.0,9.0,2.0,40.0,416986.0,, ,False
2022-12-26,,2347,聯強,1589,1495,106,108,26.0,120.0,,416986.0,6.0,8.0,,416986.0,, ,False
2022-12-27,,2347,聯強,1495,1497,108,106,31.0,28.0,1.0,416986.0,2.0,,,416986.0,1.0, ,False
2022-12-28,,2347,聯強,1497,1450,106,96,50.0,97.0,,416986.0,11.0,1.0,,416986.0,3.0, ,False
2022-12-29,,2347,聯強,1450,1446,96,61,25.0,29.0,,416986.0,35.0,,,416986.0,, ,False
2022-12-30,,2347,聯強,1446,1439,61,58,13.0,20.0,,416986.0,4.0,1.0,,416986.0,3.0, ,False
2023-01-03,,2347,聯強,1439,1445,58,57,29.0,23.0,,416986.0,2.0,1.0,,416986.0,, ,
2023-01-04,,2347,聯強,1445,1460,57,58,42.0,27.0,,416986.0,2.0,3.0,,416986.0,2.0, ,
2023-01-05,,2347,聯強,1460,1469,58,59,36.0,27.0,,416986.0,1.0,2.0,,416986.0,, ,
2023-01-06,,2347,聯強,1469,1499,59,55,49.0,18.0,1.0,416986.0,4.0,,,416986.0,, ,
2023-01-10,,2347,聯強,1447,1464,54,53,66.0,47.0,2.0,416986.0,1.0,,,416986.0,, ,
2023-01-11,,2347,聯強,1464,1437,53,53,12.0,39.0,,416986.0,,,,416986.0,1.0, ,
2023-01-12,,2347,聯強,1437,1410,53,53,9.0,36.0,,416986.0,,,,416986.0,3.0, ,
2023-01-14,,2347,聯強,1410,1381,53,53,39.0,67.0,1.0,416986.0,,,,416986.0,, ,
2023-01-16,,2347,聯強,1381,1347,53,53,4.0,38.0,,416986.0,,,,416986.0,, ,
2023-01-18,,2347,聯強,1347,1301,53,53,3.0,43.0,6.0,416986.0,,,,416986.0,, ,
2023-02-01,,2347,聯強,1310,1304,56,59,68.0,74.0,,416986.0,,3.0,,416986.0,, ,
2023-02-02,,2347,聯強,1310,1304,56,59,68.0,74.0,,416986.0,,3.0,,416986.0,, ,
2023-02-03,,2347,聯強,1344,1255,57,59,88.0,177.0,,416986.0,,2.0,,416986.0,, ,
2023-02-04,,2347,聯強,1344,1255,57,59,88.0,177.0,,416986.0,,2.0,,416986.0,, ,
2023-02-06,,2347,聯強,1255,1302,59,59,68.0,21.0,,416986.0,,,,416986.0,1.0, ,
2023-02-07,,2347,聯強,1302,1272,59,61,34.0,45.0,19.0,416986.0,,2.0,,416986.0,, ,
2023-02-08,,2347,聯強,1272,1276,61,59,29.0,25.0,,416986.0,2.0,,,416986.0,, ,
2023-02-09,,2347,聯強,1276,1252,59,59,11.0,35.0,,416986.0,,,,416986.0,, ,
2023-02-10,,2347,聯強,1252,1209,59,60,7.0,50.0,,416986.0,,1.0,,416986.0,, ,
2023-02-11,,2347,聯強,1252,1209,59,60,7.0,50.0,,416986.0,,1.0,,416986.0,, ,
2023-02-13,,2347,聯強,1209,1196,60,61,13.0,26.0,,416986.0,,1.0,,416986.0,, ,
2023-02-14,,2347,聯強,1196,1190,61,62,6.0,12.0,,416986.0,,1.0,,416986.0,, ,
2023-02-15,,2347,聯強,1190,1133,62,61,27.0,84.0,,416986.0,1.0,,,416986.0,, ,
2023-02-16,,2347,聯強,1133,1075,61,62,19.0,73.0,4.0,416986.0,,1.0,,416986.0,, ,
2023-02-17,,2347,聯強,1075,1084,62,62,19.0,10.0,,416986.0,,,,416986.0,2.0, ,
2023-02-18,,2347,聯強,1075,1084,62,62,19,10,,416986,,,,416986,2, ,
