,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,233.0,1467,南緯,9925,9854,37,79,,,,,,,,,,,False
2022-12-12,,1467,南緯,9814,9782,48,48,154.0,186.0,,42052.0,2.0,2.0,,42052.0,, ,False
2022-12-13,,1467,南緯,9743,9409,44,44,57.0,391.0,,42052.0,,,,42052.0,, ,False
2022-12-14,,1467,南緯,9409,9756,44,36,610.0,263.0,,42052.0,8.0,,,42052.0,3.0, ,False
2022-12-15,,1467,南緯,9756,9759,36,34,72.0,69.0,,42052.0,2.0,,,42052.0,, ,False
2022-12-18,,1467,南緯,9759,9807,34,34,68.0,20.0,,42052.0,,,,42052.0,, ,False
2022-12-19,,1467,南緯,9807,9736,34,34,185.0,255.0,1.0,42052.0,,,,42052.0,, ,False
2022-12-20,,1467,南緯,9736,9869,34,34,218.0,85.0,,42052.0,,,,42052.0,, ,False
2022-12-21,,1467,南緯,9869,9887,34,34,68.0,50.0,,42052.0,,,,42052.0,, ,False
2022-12-23,,1467,南緯,9818,9796,34,34,68.0,85.0,5.0,42052.0,,,,42052.0,, ,False
2022-12-26,,1467,南緯,9796,9774,34,34,70.0,92.0,,42052.0,,,,42052.0,2.0, ,False
2022-12-27,,1467,南緯,9774,9669,34,34,96.0,171.0,30.0,42052.0,,,,42052.0,, ,False
2022-12-28,,1467,南緯,9669,9655,34,34,228.0,242.0,,42052.0,,,,42052.0,, ,False
2022-12-29,,1467,南緯,9655,9622,34,28,30.0,63.0,,42052.0,8.0,2.0,,42052.0,, ,False
2022-12-30,,1467,南緯,9622,9571,28,18,81.0,132.0,,42052.0,10.0,,,42052.0,, ,False
2023-01-03,,1467,南緯,9571,9535,18,18,140.0,176.0,,42052.0,,,,42052.0,3.0, ,
2023-01-04,,1467,南緯,9535,9419,18,19,175.0,291.0,,42052.0,,1.0,,42052.0,1.0, ,
2023-01-05,,1467,南緯,9419,8998,19,20,135.0,546.0,10.0,42052.0,1.0,2.0,,42052.0,, ,
2023-01-06,,1467,南緯,8998,9031,20,23,621.0,588.0,,42052.0,,3.0,,42052.0,9.0, ,
2023-01-10,,1467,南緯,8866,8906,21,20,162.0,122.0,,42052.0,1.0,,,42052.0,, ,
2023-01-11,,1467,南緯,8906,8842,20,21,11.0,75.0,,42052.0,,1.0,,42052.0,, ,
2023-01-12,,1467,南緯,8842,8708,21,21,143.0,277.0,,42052.0,,,,42052.0,, ,
2023-01-14,,1467,南緯,8708,8632,21,21,45.0,121.0,,42052.0,,,,42052.0,, ,
2023-01-16,,1467,南緯,8632,8532,21,21,4.0,99.0,5.0,42052.0,,,,42052.0,, ,
2023-01-18,,1467,南緯,8532,7968,21,20,66.0,630.0,,42052.0,1.0,,,42052.0,11.0, ,
2023-02-01,,1467,南緯,8128,8197,21,22,92.0,23.0,,42052.0,,1.0,,42052.0,, ,
2023-02-02,,1467,南緯,8128,8197,21,22,92.0,23.0,,42052.0,,1.0,,42052.0,, ,
2023-02-03,,1467,南緯,8544,8621,22,5,138.0,61.0,,42052.0,17.0,,,42052.0,, ,
2023-02-04,,1467,南緯,8544,8621,22,5,138.0,61.0,,42052.0,17.0,,,42052.0,, ,
2023-02-06,,1467,南緯,8621,8520,5,5,20.0,121.0,,42052.0,,,,42052.0,, ,
2023-02-07,,1467,南緯,8520,8392,5,5,7.0,135.0,,42052.0,,,,42052.0,, ,
2023-02-08,,1467,南緯,8392,8285,5,10,23.0,110.0,20.0,42052.0,,5.0,,42052.0,, ,
2023-02-09,,1467,南緯,8285,8155,10,13,148.0,278.0,,42052.0,,3.0,,42052.0,, ,
2023-02-10,,1467,南緯,8155,8123,13,13,8.0,40.0,,42052.0,,,,42052.0,, ,
2023-02-11,,1467,南緯,8155,8123,13,13,8.0,40.0,,42052.0,,,,42052.0,, ,
2023-02-13,,1467,南緯,8123,8052,13,13,21.0,92.0,,42052.0,,,,42052.0,, ,
2023-02-14,,1467,南緯,8052,7587,13,13,26.0,491.0,,42052.0,,,,42052.0,, ,
2023-02-15,,1467,南緯,7587,7570,13,6,52.0,69.0,,42052.0,7.0,,,42052.0,, ,
2023-02-16,,1467,南緯,7570,7551,6,6,39.0,58.0,,42052.0,,,,42052.0,, ,
2023-02-17,,1467,南緯,7551,7535,6,6,8.0,24.0,,42052.0,,,,42052.0,2.0, ,
2023-02-18,,1467,南緯,7551,7535,6,6,8.0,24.0,,42052.0,,,,42052.0,2.0, ,
2023-02-20,,1467,南緯,7535,7470,6,6,15.0,78.0,2.0,42052.0,,,,42052.0,, ,
2023-02-21,,1467,南緯,7470,7496,6,6,55.0,29.0,,42052.0,,,,42052.0,, ,
2023-02-22,,1467,南緯,7496,7551,6,6,105.0,40.0,10.0,42052.0,,,,42052.0,, ,
2023-02-23,,1467,南緯,7551,7717,6,6,205.0,39.0,,42052.0,,,,42052.0,, ,
2023-02-24,,1467,南緯,7717,7771,6,6,58.0,4.0,,42052.0,,,,42052.0,, ,
2023-02-25,,1467,南緯,7717,7771,6,6,58.0,4.0,,42052.0,,,,42052.0,, ,
2023-02-27,,1467,南緯,7717,7771,6,6,58.0,4.0,,42052.0,,,,42052.0,, ,
2023-02-28,,1467,南緯,7717,7771,6,6,58.0,4.0,,42052.0,,,,42052.0,, ,
2023-03-01,,1467,南緯,7771,7799,6,6,68.0,40.0,,42052.0,,,,42052.0,, ,
2023-03-02,,1467,南緯,7799,7824,6,6,56,31,,42052,,,,42052,, ,
