,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,427.0,2351,順德,2529,2411,394,403,,,,,,,,,,,False
2022-12-12,,2351,順德,2401,2393,397,323,73.0,79.0,2.0,45535.0,15.0,1.0,60.0,45535.0,, ,False
2022-12-13,,2351,順德,2429,2461,312,314,54.0,22.0,,45535.0,1.0,3.0,,45535.0,, ,False
2022-12-14,,2351,順德,2461,2487,314,317,59.0,33.0,,45535.0,1.0,4.0,,45535.0,2.0, ,False
2022-12-15,,2351,順德,2487,2452,317,320,43.0,78.0,,45535.0,,3.0,,45535.0,3.0, ,False
2022-12-18,,2351,順德,2452,2461,320,326,78.0,69.0,,45535.0,11.0,17.0,,45535.0,, ,False
2022-12-19,,2351,順德,2461,2446,326,309,24.0,39.0,,45535.0,32.0,15.0,,45535.0,21.0, ,False
2022-12-20,,2351,順德,2446,2435,309,357,85.0,96.0,,45535.0,31.0,79.0,,45535.0,1.0, ,False
2022-12-21,,2351,順德,2435,2469,357,350,76.0,39.0,3.0,45535.0,33.0,26.0,,45535.0,50.0, ,False
2022-12-23,,2351,順德,2427,2408,342,330,27.0,45.0,1.0,45535.0,24.0,12.0,,45535.0,21.0, ,False
2022-12-26,,2351,順德,2408,2444,330,329,55.0,18.0,1.0,45535.0,8.0,7.0,,45535.0,1.0, ,False
2022-12-27,,2351,順德,2444,2251,329,288,16.0,208.0,1.0,45535.0,53.0,12.0,,45535.0,, ,False
2022-12-28,,2351,順德,2251,2266,288,280,29.0,14.0,,45535.0,11.0,3.0,,45535.0,, ,False
2022-12-29,,2351,順德,2266,2338,280,289,95.0,23.0,,45535.0,12.0,21.0,,45535.0,40.0, ,False
2022-12-30,,2351,順德,2338,2338,289,294,68.0,67.0,1.0,45535.0,4.0,9.0,,45535.0,, ,False
2023-01-03,,2351,順德,2338,2326,294,288,11.0,23.0,,45535.0,16.0,10.0,,45535.0,, ,
2023-01-04,,2351,順德,2326,2299,288,273,36.0,63.0,,45535.0,17.0,2.0,,45535.0,1.0, ,
2023-01-05,,2351,順德,2299,2300,273,275,52.0,48.0,3.0,45535.0,2.0,4.0,,45535.0,, ,
2023-01-06,,2351,順德,2300,2313,275,278,33.0,18.0,2.0,45535.0,2.0,5.0,,45535.0,1.0, ,
2023-01-10,,2351,順德,2301,2292,264,265,227.0,236.0,,45535.0,8.0,9.0,,45535.0,9.0, ,
2023-01-11,,2351,順德,2292,2450,265,254,212.0,54.0,,45535.0,12.0,1.0,,45535.0,, ,
2023-01-12,,2351,順德,2450,2418,254,254,52.0,84.0,,45535.0,4.0,4.0,,45535.0,2.0, ,
2023-01-14,,2351,順德,2418,2416,254,253,35.0,37.0,,45535.0,1.0,,,45535.0,1.0, ,
2023-01-16,,2351,順德,2416,2406,253,236,25.0,34.0,1.0,45535.0,18.0,1.0,,45535.0,, ,
2023-01-18,,2351,順德,2406,2429,236,220,87.0,64.0,,45535.0,16.0,,,45535.0,1.0, ,
2023-02-01,,2351,順德,2067,2041,373,550,594.0,619.0,1.0,45535.0,36.0,213.0,,45535.0,7.0, ,
2023-02-02,,2351,順德,2067,2041,373,550,594.0,619.0,1.0,45535.0,36.0,213.0,,45535.0,7.0, ,
2023-02-03,,2351,順德,2112,2506,548,515,482.0,88.0,,45535.0,41.0,8.0,,45535.0,, ,
2023-02-04,,2351,順德,2112,2506,548,515,482.0,88.0,,45535.0,41.0,8.0,,45535.0,, ,
2023-02-06,,2351,順德,2506,2585,515,534,175.0,95.0,1.0,45535.0,13.0,32.0,,45535.0,1.0, ,
2023-02-07,,2351,順德,2585,2458,534,527,160.0,287.0,,45535.0,15.0,8.0,,45535.0,, ,
2023-02-08,,2351,順德,2458,2175,527,531,277.0,560.0,,45535.0,18.0,22.0,,45535.0,2.0, ,
2023-02-09,,2351,順德,2175,2151,531,529,86.0,110.0,,45535.0,15.0,13.0,,45535.0,, ,
2023-02-10,,2351,順德,2151,2234,529,510,175.0,92.0,,45535.0,22.0,3.0,,45535.0,, ,
2023-02-11,,2351,順德,2151,2234,529,510,175.0,92.0,,45535.0,22.0,3.0,,45535.0,, ,
2023-02-13,,2351,順德,2234,2154,510,513,34.0,110.0,4.0,45535.0,10.0,13.0,,45535.0,, ,
2023-02-14,,2351,順德,2154,2302,513,499,778.0,628.0,2.0,45535.0,20.0,6.0,,45535.0,8.0, ,
2023-02-15,,2351,順德,2302,2837,499,499,771.0,236.0,,45535.0,15.0,15.0,,45535.0,4.0, ,
2023-02-16,,2351,順德,2837,2919,499,529,377.0,295.0,,45535.0,3.0,33.0,,45535.0,, ,
2023-02-17,,2351,順德,2919,2870,529,534,187.0,235.0,1.0,45535.0,14.0,19.0,,45535.0,, ,
2023-02-18,,2351,順德,2919,2870,529,534,187,235,1,45535,14,19,,45535,, ,
