,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,442.0,2368,金像電,6228,6333,3682,3680,,,,,,,,,,,False
2022-12-12,,2368,金像電,6372,6480,3690,3662,213.0,105.0,,122959.0,26.0,28.0,30.0,122959.0,, ,False
2022-12-13,,2368,金像電,6587,6509,3662,3575,131.0,207.0,2.0,122959.0,35.0,9.0,61.0,122959.0,3.0, ,False
2022-12-14,,2368,金像電,6509,6400,3575,3561,106.0,214.0,1.0,122959.0,61.0,57.0,10.0,122959.0,2.0, ,False
2022-12-15,,2368,金像電,6400,6539,3561,3603,214.0,75.0,,122959.0,19.0,63.0,2.0,122959.0,, ,False
2022-12-18,,2368,金像電,6539,6588,3603,3638,296.0,229.0,18.0,122959.0,200.0,235.0,,122959.0,4.0, ,False
2022-12-19,,2368,金像電,6586,6567,3638,3663,60.0,79.0,,122959.0,55.0,80.0,,122959.0,, ,False
2022-12-20,,2368,金像電,6567,6653,3663,3543,320.0,234.0,,122959.0,215.0,95.0,,122959.0,5.0, ,False
2022-12-21,,2368,金像電,6653,6748,3543,3623,231.0,115.0,21.0,122959.0,84.0,164.0,,122959.0,1.0, ,False
2022-12-23,,2368,金像電,7011,7176,3438,3387,352.0,186.0,1.0,122959.0,143.0,93.0,1.0,122959.0,5.0, ,False
2022-12-26,,2368,金像電,7176,7239,3387,3457,140.0,77.0,,122959.0,27.0,97.0,,122959.0,1.0, ,False
2022-12-27,,2368,金像電,7239,7307,3457,3349,185.0,117.0,,122959.0,168.0,60.0,,122959.0,1.0, ,False
2022-12-28,,2368,金像電,7307,7692,3349,3243,709.0,322.0,2.0,122959.0,261.0,156.0,1.0,122959.0,4.0, ,False
2022-12-29,,2368,金像電,7692,7727,3243,3330,166.0,130.0,1.0,122959.0,73.0,161.0,1.0,122959.0,1.0, ,False
2022-12-30,,2368,金像電,7727,7799,3330,3332,233.0,161.0,,122959.0,45.0,47.0,,122959.0,3.0, ,False
2023-01-03,,2368,金像電,7799,7679,3332,3445,197.0,316.0,1.0,122959.0,84.0,197.0,,122959.0,4.0, ,
2023-01-04,,2368,金像電,7679,8317,3445,3261,828.0,184.0,6.0,122959.0,295.0,171.0,60.0,122959.0,4.0, ,
2023-01-05,,2368,金像電,8316,8727,3261,3352,644.0,231.0,2.0,122959.0,193.0,284.0,,122959.0,8.0, ,
2023-01-06,,2368,金像電,8727,8370,3352,3427,409.0,764.0,2.0,122959.0,83.0,159.0,1.0,122959.0,6.0, ,
2023-01-10,,2368,金像電,7925,7728,3382,3415,364.0,560.0,1.0,122959.0,116.0,149.0,,122959.0,7.0, ,
2023-01-11,,2368,金像電,7728,7734,3415,3273,438.0,432.0,,122959.0,188.0,46.0,,122959.0,6.0, ,
2023-01-12,,2368,金像電,7734,7991,3273,3143,591.0,334.0,,122959.0,157.0,47.0,20.0,122959.0,6.0, ,
2023-01-14,,2368,金像電,7991,7948,3143,3150,173.0,215.0,1.0,122959.0,99.0,106.0,,122959.0,7.0, ,
2023-01-16,,2368,金像電,7948,7996,3150,2974,205.0,157.0,,122959.0,190.0,64.0,50.0,122959.0,4.0, ,
2023-01-18,,2368,金像電,7996,7796,2974,2865,150.0,345.0,5.0,122959.0,153.0,45.0,1.0,122959.0,5.0, ,
2023-02-01,,2368,金像電,8984,9591,2916,2754,1180.0,573.0,,122959.0,123.0,161.0,200.0,122959.0,, ,
2023-02-02,,2368,金像電,8984,9591,2916,2754,1180.0,573.0,,122959.0,123.0,161.0,200.0,122959.0,, ,
2023-02-03,,2368,金像電,9257,9196,2888,2853,744.0,760.0,45.0,122959.0,50.0,79.0,64.0,122959.0,9.0, ,
