,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,401.0,2303,聯電,129816,130350,34869,35654,,,,,,,,,,,False
2022-12-12,,2303,聯電,132087,129876,35880,37074,2093.0,4285.0,19.0,3120422.0,1018.0,2214.0,2.0,3120422.0,89.0, ,False
2022-12-13,,2303,聯電,129156,128448,36950,37268,1011.0,1632.0,87.0,3120422.0,594.0,935.0,23.0,3120422.0,65.0, ,False
2022-12-14,,2303,聯電,128448,128447,37268,37849,1506.0,1482.0,25.0,3120422.0,1405.0,1986.0,,3120422.0,27.0, ,False
2022-12-15,,2303,聯電,128447,128607,37849,37508,1400.0,1234.0,6.0,3120422.0,954.0,613.0,,3120422.0,11.0, ,False
2022-12-18,,2303,聯電,128607,128700,37508,39650,1022.0,830.0,99.0,3120422.0,1008.0,3150.0,,3120422.0,35.0, ,False
2022-12-19,,2303,聯電,128700,133066,39650,38102,4750.0,349.0,35.0,3120422.0,2721.0,1673.0,500.0,3120422.0,28.0, ,False
2022-12-20,,2303,聯電,133066,132636,38102,37407,2740.0,3163.0,7.0,3120422.0,2826.0,2133.0,2.0,3120422.0,28.0, ,False
2022-12-21,,2303,聯電,132636,131774,37407,37249,1052.0,1454.0,460.0,3120422.0,672.0,514.0,,3120422.0,27.0, ,False
2022-12-23,,2303,聯電,130582,132157,37296,35983,2008.0,406.0,27.0,3120422.0,2046.0,733.0,,3120422.0,13.0, ,False
2022-12-26,,2303,聯電,132157,132047,35983,35732,847.0,919.0,38.0,3120422.0,570.0,319.0,,3120422.0,4.0, ,False
2022-12-27,,2303,聯電,132047,132335,35732,36826,1353.0,1023.0,42.0,3120422.0,508.0,1602.0,,3120422.0,11.0, ,False
2022-12-28,,2303,聯電,132335,132519,36826,38091,2774.0,2510.0,80.0,3126187.0,828.0,2093.0,,3126187.0,24.0, ,False
2022-12-29,,2303,聯電,132519,133777,38091,38000,2503.0,1221.0,24.0,3126187.0,825.0,734.0,,3126187.0,20.0, ,False
2022-12-30,,2303,聯電,133777,132630,38000,38347,1274.0,2378.0,43.0,3126187.0,416.0,763.0,,3126187.0,33.0, ,False
2023-01-03,,2303,聯電,132630,131981,38347,38558,840.0,1386.0,103.0,3126187.0,669.0,881.0,1.0,3126187.0,43.0, ,
2023-01-04,,2303,聯電,131981,133596,38558,38392,2570.0,620.0,335.0,3126187.0,235.0,270.0,201.0,3126187.0,6.0, ,
2023-01-05,,2303,聯電,133596,134111,38392,37894,1280.0,728.0,37.0,3126187.0,861.0,363.0,,3126187.0,11.0, ,
2023-01-06,,2303,聯電,134111,132636,37894,37591,1697.0,3130.0,42.0,3126187.0,1890.0,1592.0,5.0,3126187.0,20.0, ,
2023-01-10,,2303,聯電,130452,125631,39964,40423,2474.0,7194.0,101.0,3126187.0,963.0,1423.0,1.0,3126187.0,38.0, ,
2023-01-11,,2303,聯電,125631,123871,40423,40383,2484.0,4198.0,46.0,3126187.0,475.0,1117.0,682.0,3126187.0,32.0, ,
2023-01-12,,2303,聯電,123871,118156,40383,39151,958.0,6635.0,38.0,3126187.0,411.0,480.0,1301.0,3126187.0,39.0, ,
2023-01-14,,2303,聯電,118156,116601,39151,38539,2930.0,4354.0,131.0,3126187.0,364.0,653.0,901.0,3126187.0,47.0, ,
2023-01-16,,2303,聯電,116601,115095,38539,38720,3255.0,4674.0,87.0,3126187.0,694.0,1025.0,150.0,3126187.0,53.0, ,
