,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,727.0,3443,創意,2102,2029,1451,1455,,,,,,,,,,,False
2022-12-12,,3443,創意,2038,2165,1457,1467,549.0,422.0,,33502.0,11.0,21.0,,33502.0,1.0, ,False
2022-12-13,,3443,創意,2387,2568,1472,1532,425.0,244.0,,33502.0,,62.0,2.0,33502.0,, ,False
2022-12-14,,3443,創意,2568,2302,1532,1580,252.0,518.0,,33502.0,16.0,64.0,,33502.0,2.0, ,False
2022-12-15,,3443,創意,2302,2486,1580,1575,344.0,160.0,,33502.0,11.0,6.0,,33502.0,1.0, ,False
2022-12-18,,3443,創意,2486,2397,1575,1652,204.0,293.0,,33502.0,2.0,82.0,3.0,33502.0,6.0, ,False
2022-12-19,,3443,創意,2397,2354,1652,1749,218.0,261.0,,33502.0,6.0,103.0,,33502.0,4.0, ,False
2022-12-20,,3443,創意,2354,2119,1749,1717,544.0,779.0,,33502.0,98.0,66.0,,33502.0,1.0, ,False
2022-12-21,,3443,創意,2119,2212,1717,1624,215.0,122.0,,33502.0,118.0,26.0,1.0,33502.0,, ,False
2022-12-23,,3443,創意,2299,2236,1631,1663,127.0,190.0,,33502.0,8.0,58.0,18.0,33502.0,, ,False
2022-12-26,,3443,創意,2236,2468,1663,1600,340.0,100.0,8.0,33502.0,62.0,7.0,8.0,33502.0,, ,False
2022-12-27,,3443,創意,2468,2483,1600,1623,120.0,85.0,20.0,33502.0,3.0,26.0,,33502.0,1.0, ,False
2022-12-28,,3443,創意,2483,2430,1623,1541,491.0,531.0,13.0,33502.0,101.0,20.0,1.0,33502.0,6.0, ,False
2022-12-29,,3443,創意,2430,2429,1541,1529,174.0,155.0,20.0,33502.0,16.0,24.0,20.0,33502.0,, ,False
2022-12-30,,3443,創意,2429,2490,1529,1541,241.0,179.0,1.0,33502.0,3.0,15.0,,33502.0,1.0, ,False
2023-01-03,,3443,創意,2490,2355,1541,1531,270.0,405.0,,33502.0,25.0,15.0,,33502.0,2.0, ,
2023-01-04,,3443,創意,2355,2482,1531,1558,244.0,117.0,,33502.0,7.0,40.0,6.0,33502.0,2.0, ,
2023-01-05,,3443,創意,2482,2623,1558,1540,409.0,266.0,2.0,33502.0,30.0,17.0,5.0,33502.0,10.0, ,
2023-01-06,,3443,創意,2623,2884,1540,1641,477.0,216.0,,33502.0,13.0,125.0,11.0,33502.0,1.0, ,
2023-01-10,,3443,創意,2680,2666,1650,1664,289.0,301.0,2.0,33502.0,26.0,52.0,12.0,33502.0,3.0, ,
2023-01-11,,3443,創意,2666,2477,1664,1653,163.0,349.0,3.0,33502.0,9.0,28.0,30.0,33502.0,1.0, ,
2023-01-12,,3443,創意,2477,2436,1653,1651,216.0,255.0,2.0,33502.0,13.0,11.0,,33502.0,1.0, ,
2023-01-14,,3443,創意,2436,2605,1651,1609,421.0,246.0,6.0,33502.0,47.0,9.0,4.0,33502.0,1.0, ,
2023-01-16,,3443,創意,2605,2426,1609,1593,114.0,291.0,2.0,33502.0,4.0,15.0,27.0,33502.0,, ,
2023-01-18,,3443,創意,2426,2556,1593,1559,486.0,356.0,,33502.0,17.0,14.0,31.0,33502.0,2.0, ,
2023-02-01,,3443,創意,2524,2662,1592,1641,325.0,187.0,,33502.0,,53.0,4.0,33502.0,1.0, ,
2023-02-02,,3443,創意,2524,2662,1592,1641,325.0,187.0,,33502.0,,53.0,4.0,33502.0,1.0, ,
2023-02-03,,3443,創意,2872,3095,1586,1583,604.0,380.0,1.0,33502.0,31.0,29.0,1.0,33502.0,4.0, ,
2023-02-04,,3443,創意,2872,3095,1586,1583,604.0,380.0,1.0,33502.0,31.0,29.0,1.0,33502.0,4.0, ,
2023-02-06,,3443,創意,3095,3254,1583,1531,556.0,397.0,,33502.0,70.0,25.0,7.0,33502.0,2.0, ,
2023-02-07,,3443,創意,3254,3093,1531,1568,403.0,564.0,,33502.0,34.0,79.0,8.0,33502.0,8.0, ,
2023-02-08,,3443,創意,3093,3453,1568,1673,998.0,637.0,1.0,33502.0,31.0,136.0,,33502.0,7.0, ,
2023-02-09,,3443,創意,3453,3648,1673,1602,733.0,538.0,,33502.0,84.0,13.0,,33502.0,5.0, ,
2023-02-10,,3443,創意,3648,3678,1602,1559,344.0,314.0,,33502.0,54.0,35.0,24.0,33502.0,5.0, ,
2023-02-11,,3443,創意,3648,3678,1602,1559,344.0,314.0,,33502.0,54.0,35.0,24.0,33502.0,5.0, ,
2023-02-13,,3443,創意,3678,3906,1559,1572,397.0,168.0,1.0,33502.0,16.0,30.0,1.0,33502.0,, ,
2023-02-14,,3443,創意,3906,4058,1572,1594,460.0,308.0,,33502.0,8.0,43.0,13.0,33502.0,3.0, ,
2023-02-15,,3443,創意,4058,3580,1594,1557,280.0,758.0,,33502.0,43.0,26.0,20.0,33502.0,9.0, ,
2023-02-16,,3443,創意,3579,3477,1557,1500,449.0,550.0,1.0,33502.0,65.0,57.0,49.0,33502.0,8.0, ,
2023-02-17,,3443,創意,3478,3734,1500,1412,502.0,246.0,,33502.0,19.0,26.0,95.0,33502.0,11.0, ,
2023-02-18,,3443,創意,3478,3734,1500,1412,502.0,246.0,,33502.0,19.0,26.0,95.0,33502.0,11.0, ,
2023-02-20,,3443,創意,3734,3795,1412,1390,497.0,435.0,1.0,33502.0,37.0,29.0,14.0,33502.0,2.0, ,
2023-02-21,,3443,創意,3795,3740,1390,1333,421.0,475.0,1.0,33502.0,43.0,45.0,59.0,33502.0,2.0, ,
2023-02-22,,3443,創意,3740,3870,1333,1307,394,263,1,33502,49,24,1,33502,7, ,
