,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,963.0,6515,穎崴,734,649,139,199,,,,,,,,,,,False
2022-12-12,,6515,穎崴,619,504,201,218,69.0,184.0,,8636.0,13.0,33.0,3.0,8636.0,, ,False
2022-12-13,,6515,穎崴,492,489,218,214,54.0,57.0,,8636.0,9.0,5.0,,8636.0,, ,False
2022-12-14,,6515,穎崴,489,504,214,209,69.0,54.0,,8636.0,7.0,2.0,,8636.0,, ,False
2022-12-15,,6515,穎崴,504,504,209,208,57.0,56.0,1.0,8636.0,,,1.0,8636.0,, ,False
2022-12-18,,6515,穎崴,504,486,208,206,46.0,63.0,1.0,8636.0,2.0,,,8636.0,, ,False
2022-12-19,,6515,穎崴,486,474,206,205,30.0,42.0,,8636.0,1.0,,,8636.0,, ,False
2022-12-20,,6515,穎崴,474,443,205,184,31.0,61.0,1.0,8636.0,21.0,,,8636.0,, ,False
2022-12-21,,6515,穎崴,443,457,184,172,33.0,18.0,1.0,8636.0,,3.0,15.0,8636.0,, ,False
2022-12-23,,6515,穎崴,487,468,167,169,35.0,54.0,,8636.0,2.0,4.0,,8636.0,, ,False
2022-12-26,,6515,穎崴,468,516,169,166,66.0,18.0,,8636.0,3.0,,,8636.0,, ,False
2022-12-27,,6515,穎崴,516,525,166,170,42.0,33.0,,8636.0,1.0,5.0,,8636.0,, ,False
2022-12-28,,6515,穎崴,525,518,170,169,25.0,32.0,,8636.0,1.0,,,8636.0,, ,False
2022-12-29,,6515,穎崴,518,529,169,168,33.0,17.0,5.0,8636.0,1.0,,,8636.0,, ,False
2022-12-30,,6515,穎崴,529,542,168,169,45.0,32.0,,8636.0,1.0,2.0,,8636.0,, ,False
2023-01-03,,6515,穎崴,542,617,169,168,116.0,41.0,,8636.0,1.0,,,8636.0,1.0, ,
2023-01-04,,6515,穎崴,617,631,168,170,41.0,27.0,,8636.0,,2.0,,8636.0,8.0, ,
2023-01-05,,6515,穎崴,631,660,170,169,70.0,41.0,,8636.0,1.0,,,8636.0,2.0, ,
2023-01-06,,6515,穎崴,660,642,169,169,32.0,50.0,,8636.0,,,,8636.0,, ,
2023-01-10,,6515,穎崴,603,642,162,148,115.0,76.0,,8636.0,15.0,1.0,,8636.0,, ,
2023-01-11,,6515,穎崴,642,639,148,128,39.0,42.0,,8636.0,20.0,,,8636.0,, ,
2023-01-12,,6515,穎崴,639,616,128,131,73.0,96.0,,8636.0,,3.0,,8636.0,2.0, ,
2023-01-14,,6515,穎崴,616,617,131,129,63.0,62.0,,8636.0,2.0,,,8636.0,1.0, ,
2023-01-16,,6515,穎崴,617,591,129,131,12.0,36.0,2.0,8636.0,,2.0,,8636.0,, ,
2023-01-18,,6515,穎崴,591,554,131,131,20.0,56.0,1.0,8636.0,,,,8636.0,, ,
2023-02-01,,6515,穎崴,523,546,131,130,63.0,40.0,,8636.0,1.0,,,8636.0,, ,
2023-02-02,,6515,穎崴,523,546,131,130,63.0,40.0,,8636.0,1.0,,,8636.0,, ,
2023-02-03,,6515,穎崴,579,596,130,130,56.0,39.0,,8636.0,,,,8636.0,, ,
2023-02-04,,6515,穎崴,579,596,130,130,56.0,39.0,,8636.0,,,,8636.0,, ,
2023-02-06,,6515,穎崴,596,609,130,129,50.0,37.0,,8636.0,1.0,,,8636.0,, ,
2023-02-07,,6515,穎崴,609,591,129,136,96.0,111.0,3.0,8636.0,,7.0,,8636.0,1.0, ,
2023-02-08,,6515,穎崴,591,695,136,136,225.0,121.0,,8636.0,17.0,17.0,,8636.0,2.0, ,
2023-02-09,,6515,穎崴,695,708,136,131,162.0,149.0,,8636.0,6.0,1.0,,8636.0,1.0, ,
2023-02-10,,6515,穎崴,708,720,131,130,139.0,124.0,3.0,8636.0,1.0,,,8636.0,, ,
2023-02-11,,6515,穎崴,708,720,131,130,139.0,124.0,3.0,8636.0,1.0,,,8636.0,, ,
2023-02-13,,6515,穎崴,720,744,130,126,77.0,53.0,,8636.0,4.0,,,8636.0,, ,
2023-02-14,,6515,穎崴,744,783,126,124,109.0,67.0,3.0,8636.0,2.0,,,8636.0,2.0, ,
2023-02-15,,6515,穎崴,783,762,124,121,120.0,141.0,,8636.0,3.0,,,8636.0,2.0, ,
2023-02-16,,6515,穎崴,762,763,121,124,151.0,148.0,2.0,8636.0,,3.0,,8636.0,1.0, ,
2023-02-17,,6515,穎崴,763,799,124,121,129.0,93.0,,8636.0,3.0,,,8636.0,, ,
2023-02-18,,6515,穎崴,763,799,124,121,129.0,93.0,,8636.0,3.0,,,8636.0,, ,
2023-02-20,,6515,穎崴,799,797,121,123,82.0,84.0,,8636.0,,2.0,,8636.0,, ,
2023-02-21,,6515,穎崴,797,903,123,125,243,136,1,8636,1,3,,8636,, ,
