,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,156.0,1217,愛之味,8517,8265,71,80,,,,,,,,,,,False
2022-12-12,,1217,愛之味,8122,7953,79,81,16.0,180.0,5.0,123628.0,,2.0,,123628.0,3.0, ,False
2022-12-13,,1217,愛之味,7948,7453,91,91,8.0,22.0,481.0,123628.0,,,,123628.0,1.0, ,False
2022-12-14,,1217,愛之味,7453,8523,91,101,1469.0,398.0,1.0,123628.0,9.0,19.0,,123628.0,7.0, ,False
2022-12-15,,1217,愛之味,8523,8952,101,92,1301.0,872.0,,123628.0,14.0,5.0,,123628.0,2.0, ,False
2022-12-18,,1217,愛之味,8952,11089,92,80,3057.0,914.0,6.0,123628.0,27.0,15.0,,123628.0,4.0, ,False
2022-12-19,,1217,愛之味,11089,10223,80,78,375.0,1241.0,,123628.0,2.0,,,123628.0,4.0, ,False
2022-12-20,,1217,愛之味,10223,8722,78,80,157.0,1658.0,,123628.0,3.0,5.0,,123628.0,3.0, ,False
2022-12-21,,1217,愛之味,8722,8624,80,93,152.0,244.0,6.0,123628.0,1.0,14.0,,123628.0,2.0, ,False
2022-12-23,,1217,愛之味,8675,8504,103,103,64.0,235.0,,123628.0,,,,123628.0,4.0, ,False
2022-12-26,,1217,愛之味,8504,8471,103,103,116.0,143.0,6.0,123628.0,,,,123628.0,3.0, ,False
2022-12-27,,1217,愛之味,8471,8558,103,102,152.0,65.0,,123628.0,1.0,,,123628.0,1.0, ,False
2022-12-28,,1217,愛之味,8558,8454,102,102,152.0,236.0,20.0,123628.0,,,,123628.0,3.0, ,False
2022-12-29,,1217,愛之味,8454,8311,102,101,77.0,220.0,,123628.0,2.0,1.0,,123628.0,1.0, ,False
2022-12-30,,1217,愛之味,8311,8245,101,112,32.0,98.0,,123628.0,4.0,15.0,,123628.0,, ,False
2023-01-03,,1217,愛之味,8245,8262,112,111,203.0,171.0,15.0,123628.0,1.0,,,123628.0,1.0, ,
2023-01-04,,1217,愛之味,8262,8228,111,130,273.0,305.0,2.0,123628.0,21.0,40.0,,123628.0,4.0, ,
2023-01-05,,1217,愛之味,8228,8121,130,127,89.0,129.0,67.0,123628.0,3.0,,,123628.0,3.0, ,
2023-01-06,,1217,愛之味,8121,8170,127,94,233.0,184.0,,123628.0,34.0,1.0,,123628.0,1.0, ,
2023-01-10,,1217,愛之味,8241,8186,87,88,8.0,58.0,5.0,123628.0,,1.0,,123628.0,, ,
2023-01-11,,1217,愛之味,8186,8062,88,86,14.0,138.0,,123628.0,2.0,,,123628.0,, ,
2023-01-12,,1217,愛之味,8062,7681,86,83,58.0,87.0,352.0,123628.0,4.0,1.0,,123628.0,1.0, ,
2023-01-14,,1217,愛之味,7681,7663,83,79,40.0,53.0,5.0,123628.0,4.0,,,123628.0,, ,
2023-01-16,,1217,愛之味,7663,7495,79,80,4.0,167.0,5.0,123628.0,,1.0,,123628.0,1.0, ,
2023-01-18,,1217,愛之味,7495,7332,80,80,3.0,154.0,12.0,123628.0,,,,123628.0,, ,
2023-02-01,,1217,愛之味,7162,7213,45,45,125.0,74.0,,123628.0,,,,123628.0,, ,
2023-02-02,,1217,愛之味,7162,7213,45,45,125.0,74.0,,123628.0,,,,123628.0,, ,
2023-02-03,,1217,愛之味,7219,6979,45,45,54.0,264.0,30.0,123628.0,,,,123628.0,, ,
2023-02-04,,1217,愛之味,7219,6979,45,45,54.0,264.0,30.0,123628.0,,,,123628.0,, ,
2023-02-06,,1217,愛之味,6979,6983,45,45,18.0,14.0,,123628.0,,,,123628.0,, ,
2023-02-07,,1217,愛之味,6983,6943,45,46,63.0,103.0,,123628.0,,1.0,,123628.0,, ,
2023-02-08,,1217,愛之味,6943,7185,46,49,275.0,33.0,,123628.0,,3.0,,123628.0,1.0, ,
2023-02-09,,1217,愛之味,7185,7159,49,47,52.0,78.0,,123628.0,2.0,,,123628.0,, ,
2023-02-10,,1217,愛之味,7159,7201,47,53,266.0,223.0,1.0,123628.0,,6.0,,123628.0,, ,
2023-02-11,,1217,愛之味,7159,7201,47,53,266.0,223.0,1.0,123628.0,,6.0,,123628.0,, ,
2023-02-13,,1217,愛之味,7201,7541,53,53,667.0,327.0,,123628.0,,,,123628.0,2.0, ,
2023-02-14,,1217,愛之味,7541,7569,53,54,112.0,84.0,,123628.0,,1.0,,123628.0,, ,
2023-02-15,,1217,愛之味,7569,7341,54,54,30.0,258.0,,123628.0,,,,123628.0,, ,
2023-02-16,,1217,愛之味,7341,7353,54,55,190.0,178.0,,123628.0,1.0,2.0,,123628.0,, ,
2023-02-17,,1217,愛之味,7353,7345,55,61,46.0,36.0,18.0,123628.0,,6.0,,123628.0,, ,
2023-02-18,,1217,愛之味,7353,7345,55,61,46.0,36.0,18.0,123628.0,,6.0,,123628.0,, ,
2023-02-20,,1217,愛之味,7345,7215,61,61,113.0,243.0,,123628.0,,,,123628.0,, ,
2023-02-21,,1217,愛之味,7215,8205,61,61,1226,236,,123628,,,,123628,, ,
