,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,348.0,2009,第一銅,5548,5403,3140,3110,,,,,,,,,,,False
2022-12-12,,2009,第一銅,5390,5463,3167,3185,285.0,210.0,2.0,89905.0,11.0,29.0,,89905.0,6.0, ,False
2022-12-13,,2009,第一銅,5413,5420,3170,3211,707.0,691.0,9.0,89905.0,21.0,62.0,,89905.0,9.0, ,False
2022-12-14,,2009,第一銅,5420,5462,3211,3211,436.0,293.0,101.0,89905.0,39.0,39.0,,89905.0,1.0, ,False
2022-12-15,,2009,第一銅,5462,5492,3211,3216,408.0,377.0,1.0,89905.0,32.0,37.0,,89905.0,1.0, ,False
2022-12-18,,2009,第一銅,5492,5341,3216,3190,207.0,355.0,3.0,89905.0,94.0,68.0,,89905.0,1.0, ,False
2022-12-19,,2009,第一銅,5341,5269,3190,3116,81.0,127.0,26.0,89905.0,82.0,8.0,,89905.0,, ,False
2022-12-20,,2009,第一銅,5269,5031,3116,3058,91.0,323.0,6.0,89905.0,134.0,76.0,,89905.0,, ,False
2022-12-21,,2009,第一銅,5031,5029,3058,3057,165.0,162.0,5.0,89905.0,65.0,64.0,,89905.0,5.0, ,False
2022-12-23,,2009,第一銅,5040,4907,3040,3045,116.0,232.0,17.0,89905.0,36.0,41.0,,89905.0,2.0, ,False
2022-12-26,,2009,第一銅,4907,5005,3045,3034,235.0,112.0,25.0,89905.0,20.0,9.0,,89905.0,1.0, ,False
2022-12-27,,2009,第一銅,5005,4973,3034,3012,127.0,139.0,20.0,89905.0,29.0,7.0,,89905.0,, ,False
2022-12-28,,2009,第一銅,4973,5016,3012,2975,268.0,220.0,5.0,89905.0,53.0,16.0,,89905.0,3.0, ,False
2022-12-29,,2009,第一銅,5016,4957,2975,2920,137.0,185.0,11.0,89905.0,81.0,26.0,,89905.0,1.0, ,False
