,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,897.0,6133,金橋,8310,7489,3813,3964,,,,,,,,,,,False
2022-12-12,,6133,金橋,7630,7471,3849,3567,245.0,404.0,,29251.0,313.0,34.0,3.0,29251.0,, ,False
2022-12-13,,6133,金橋,7299,7318,3326,3250,106.0,87.0,,29251.0,107.0,31.0,,29251.0,5.0, ,False
2022-12-14,,6133,金橋,7318,7233,3250,3169,313.0,388.0,10.0,29251.0,140.0,59.0,,29251.0,1.0, ,False
2022-12-15,,6133,金橋,7233,7182,3169,3162,151.0,202.0,,29251.0,26.0,19.0,,29251.0,, ,False
2022-12-18,,6133,金橋,7182,7056,3162,3173,291.0,402.0,15.0,29251.0,117.0,128.0,,29251.0,, ,False
2022-12-19,,6133,金橋,7056,7046,3173,3069,167.0,167.0,10.0,29251.0,109.0,5.0,,29251.0,, ,False
2022-12-20,,6133,金橋,7046,6891,3069,2925,174.0,326.0,3.0,29251.0,175.0,47.0,16.0,29251.0,, ,False
2022-12-21,,6133,金橋,6891,6770,2925,2912,101.0,220.0,2.0,29251.0,71.0,58.0,,29251.0,1.0, ,False
2022-12-23,,6133,金橋,6821,7133,2815,2806,488.0,174.0,2.0,29251.0,116.0,107.0,,29251.0,17.0, ,False
2022-12-26,,6133,金橋,7133,7149,2806,2735,195.0,179.0,,29251.0,105.0,34.0,,29251.0,6.0, ,False
2022-12-27,,6133,金橋,7149,7089,2735,2738,60.0,120.0,,29251.0,27.0,30.0,,29251.0,1.0, ,False
2022-12-28,,6133,金橋,7089,7012,2738,2602,121.0,198.0,,29251.0,176.0,40.0,,29251.0,2.0, ,False
2022-12-29,,6133,金橋,7012,7212,2602,2573,361.0,161.0,,29251.0,74.0,45.0,,29251.0,5.0, ,False
2022-12-30,,6133,金橋,7212,7096,2573,2598,198.0,314.0,,29251.0,18.0,43.0,,29251.0,8.0, ,False
2023-01-03,,6133,金橋,7096,7091,2598,2559,165.0,170.0,,29251.0,51.0,12.0,,29251.0,6.0, ,
2023-01-04,,6133,金橋,7091,6957,2559,2537,93.0,227.0,,29251.0,43.0,21.0,,29251.0,1.0, ,
2023-01-05,,6133,金橋,6957,7205,2537,2517,530.0,280.0,2.0,29251.0,26.0,6.0,,29251.0,25.0, ,
2023-01-06,,6133,金橋,7205,6966,2517,2505,105.0,324.0,20.0,29251.0,27.0,15.0,,29251.0,3.0, ,
2023-01-10,,6133,金橋,7657,7727,2475,2477,302.0,232.0,,29251.0,54.0,56.0,,29251.0,2.0, ,
2023-01-11,,6133,金橋,7727,7693,2477,2479,146.0,180.0,,29251.0,56.0,58.0,,29251.0,2.0, ,
2023-01-12,,6133,金橋,7693,7555,2479,2432,56.0,191.0,3.0,29251.0,48.0,1.0,,29251.0,, ,
2023-01-14,,6133,金橋,7555,7803,2432,2474,490.0,242.0,,29251.0,11.0,53.0,,29251.0,10.0, ,
2023-01-16,,6133,金橋,7803,7734,2474,2377,95.0,161.0,3.0,29251.0,105.0,8.0,,29251.0,, ,
2023-01-18,,6133,金橋,7734,7541,2377,2308,60.0,252.0,1.0,29251.0,69.0,,,29251.0,, ,
2023-02-01,,6133,金橋,7071,7129,2273,2272,244.0,186.0,,29251.0,15.0,14.0,,29251.0,10.0, ,
2023-02-02,,6133,金橋,7071,7129,2273,2272,244.0,186.0,,29251.0,15.0,14.0,,29251.0,10.0, ,
2023-02-03,,6133,金橋,7019,7010,2260,2247,170.0,179.0,,29251.0,13.0,,,29251.0,3.0, ,
