,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,844.0,4968,立積,5205,4992,1691,1636,,,,,,,,,,,False
2022-12-12,,4968,立積,5116,5065,1793,1676,166.0,212.0,5.0,22542.0,51.0,22.0,88.0,22542.0,, ,False
2022-12-13,,4968,立積,4940,5011,1703,1626,220.0,144.0,5.0,22542.0,176.0,99.0,,22542.0,1.0, ,False
2022-12-14,,4968,立積,5011,4875,1626,1669,76.0,212.0,,22542.0,13.0,56.0,,22542.0,, ,False
2022-12-15,,4968,立積,4875,4897,1669,1683,101.0,72.0,7.0,22542.0,25.0,42.0,3.0,22542.0,1.0, ,False
2022-12-18,,4968,立積,4897,4706,1683,1814,83.0,264.0,10.0,22542.0,53.0,184.0,,22542.0,3.0, ,False
2022-12-19,,4968,立積,4706,4728,1814,1875,69.0,46.0,1.0,22542.0,25.0,86.0,,22542.0,1.0, ,False
2022-12-20,,4968,立積,4728,4665,1875,1968,143.0,203.0,3.0,22542.0,50.0,143.0,,22542.0,1.0, ,False
2022-12-21,,4968,立積,4665,4720,1968,1942,93.0,30.0,8.0,22542.0,46.0,20.0,,22542.0,, ,False
2022-12-23,,4968,立積,4849,4786,1936,2056,89.0,150.0,2.0,22542.0,27.0,147.0,,22542.0,1.0, ,False
2022-12-26,,4968,立積,4786,4842,2056,2057,108.0,51.0,1.0,22542.0,7.0,8.0,,22542.0,, ,False
2022-12-27,,4968,立積,4842,4652,2057,2406,128.0,316.0,2.0,22542.0,24.0,378.0,5.0,22542.0,2.0, ,False
2022-12-28,,4968,立積,4652,4841,2406,2425,693.0,499.0,5.0,22542.0,149.0,168.0,,22542.0,9.0, ,False
2022-12-29,,4968,立積,4841,5397,2425,2201,956.0,399.0,1.0,22542.0,389.0,165.0,,22542.0,4.0, ,False
2022-12-30,,4968,立積,5397,5315,2201,2326,240.0,307.0,15.0,22542.0,7.0,133.0,1.0,22542.0,2.0, ,False
2023-01-03,,4968,立積,5315,5224,2326,2370,116.0,203.0,4.0,22542.0,48.0,92.0,,22542.0,2.0, ,
2023-01-04,,4968,立積,5224,5412,2370,2430,717.0,499.0,30.0,22542.0,58.0,118.0,,22542.0,7.0, ,
2023-01-05,,4968,立積,5412,4942,2430,2429,910.0,1375.0,5.0,22542.0,153.0,153.0,1.0,22542.0,12.0, ,
2023-01-06,,4968,立積,4942,5090,2429,2442,517.0,342.0,27.0,22542.0,39.0,52.0,,22542.0,1.0, ,
2023-01-10,,4968,立積,5366,5512,2419,2414,1055.0,899.0,10.0,22542.0,31.0,26.0,,22542.0,13.0, ,
2023-01-11,,4968,立積,5512,5199,2414,2454,219.0,531.0,1.0,22542.0,4.0,44.0,,22542.0,, ,
2023-01-12,,4968,立積,5199,5179,2454,2435,294.0,312.0,2.0,22542.0,44.0,25.0,,22542.0,2.0, ,
2023-01-14,,4968,立積,5179,5086,2435,2415,304.0,388.0,9.0,22542.0,30.0,10.0,,22542.0,3.0, ,
2023-01-16,,4968,立積,5086,4762,2415,2422,121.0,438.0,7.0,22542.0,14.0,21.0,,22542.0,, ,
2023-01-18,,4968,立積,4762,4850,2422,2402,279.0,185.0,6.0,22542.0,23.0,3.0,,22542.0,, ,
2023-02-01,,4968,立積,5122,5202,2366,2362,828.0,743.0,5.0,22542.0,36.0,32.0,,22542.0,, ,
2023-02-02,,4968,立積,5122,5202,2366,2362,828.0,743.0,5.0,22542.0,36.0,32.0,,22542.0,, ,
2023-02-03,,4968,立積,5210,5070,2230,2203,422.0,559.0,3.0,22542.0,38.0,11.0,,22542.0,, ,
2023-02-04,,4968,立積,5210,5070,2230,2203,422.0,559.0,3.0,22542.0,38.0,11.0,,22542.0,, ,
2023-02-06,,4968,立積,5070,5006,2203,2229,138.0,201.0,1.0,22542.0,7.0,33.0,,22542.0,, ,
2023-02-07,,4968,立積,5006,5070,2229,2124,219.0,154.0,1.0,22542.0,17.0,15.0,103.0,22542.0,, ,
2023-02-08,,4968,立積,5070,5394,2124,2143,854.0,519.0,11.0,22542.0,43.0,62.0,,22542.0,2.0, ,
2023-02-09,,4968,立積,5394,5438,2143,2163,1182.0,1126.0,12.0,22542.0,29.0,49.0,,22542.0,9.0, ,
2023-02-10,,4968,立積,5438,5653,2163,1996,951.0,732.0,4.0,22542.0,232.0,65.0,,22542.0,, ,
2023-02-11,,4968,立積,5438,5653,2163,1996,951.0,732.0,4.0,22542.0,232.0,65.0,,22542.0,, ,
2023-02-13,,4968,立積,5653,5714,1996,1950,483.0,422.0,,22542.0,66.0,20.0,,22542.0,, ,
2023-02-14,,4968,立積,5714,5694,1950,2020,186.0,206.0,,22542.0,2.0,72.0,,22542.0,, ,
2023-02-15,,4968,立積,5694,5811,2020,2014,246.0,122.0,7.0,22542.0,25.0,19.0,,22542.0,, ,
2023-02-16,,4968,立積,5811,5707,2014,1999,120.0,224.0,,22542.0,50.0,35.0,,22542.0,1.0, ,
2023-02-17,,4968,立積,5707,5818,1999,1992,209.0,97.0,1.0,22542.0,30.0,34.0,11.0,22542.0,, ,
2023-02-18,,4968,立積,5707,5818,1999,1992,209,97,1,22542,30,34,11,22542,, ,
