,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,734.0,3515,華擎,2267,2110,283,312,,,,,,,,,,,False
2022-12-12,,3515,華擎,2224,2237,305,308,153.0,140.0,,30731.0,7.0,10.0,,30731.0,, ,False
2022-12-13,,3515,華擎,2338,2119,308,325,143.0,362.0,,30498.0,6.0,23.0,,30498.0,1.0, ,False
2022-12-14,,3515,華擎,2119,2830,325,500,1264.0,553.0,,30498.0,8.0,183.0,,30498.0,11.0, ,False
2022-12-15,,3515,華擎,2830,2203,500,494,880.0,1507.0,,30498.0,67.0,61.0,,30498.0,31.0, ,False
2022-12-18,,3515,華擎,2203,2364,494,440,481.0,320.0,,30498.0,67.0,13.0,,30498.0,4.0, ,False
2022-12-19,,3515,華擎,2364,2276,440,406,205.0,293.0,,30498.0,63.0,29.0,,30498.0,2.0, ,False
2022-12-20,,3515,華擎,2276,2144,406,338,341.0,473.0,,30498.0,77.0,9.0,,30498.0,, ,False
2022-12-21,,3515,華擎,2144,2311,338,321,272.0,105.0,,30498.0,22.0,5.0,,30498.0,1.0, ,False
2022-12-23,,3515,華擎,2141,2085,358,383,145.0,201.0,,30498.0,25.0,50.0,,30498.0,5.0, ,False
2022-12-26,,3515,華擎,2085,2109,383,369,152.0,125.0,3.0,30498.0,17.0,3.0,,30498.0,, ,False
2022-12-27,,3515,華擎,2109,2079,369,382,82.0,112.0,,30498.0,5.0,18.0,,30498.0,3.0, ,False
2022-12-28,,3515,華擎,2079,2057,382,377,62.0,84.0,,30498.0,31.0,26.0,,30498.0,3.0, ,False
2022-12-29,,3515,華擎,2057,2016,377,473,256.0,297.0,,30498.0,12.0,108.0,,30498.0,8.0, ,False
2022-12-30,,3515,華擎,2016,1961,473,468,105.0,160.0,,30498.0,22.0,17.0,,30498.0,4.0, ,False
2023-01-03,,3515,華擎,1961,1766,468,502,454.0,649.0,,30498.0,24.0,58.0,,30498.0,22.0, ,
2023-01-04,,3515,華擎,1766,1696,502,501,249.0,319.0,,30498.0,11.0,10.0,,30498.0,3.0, ,
2023-01-05,,3515,華擎,1696,1664,501,487,386.0,417.0,1.0,30498.0,31.0,17.0,,30498.0,11.0, ,
2023-01-06,,3515,華擎,1664,1634,487,500,121.0,151.0,,30498.0,4.0,17.0,,30498.0,4.0, ,
2023-01-10,,3515,華擎,1521,1472,505,503,188.0,236.0,1.0,30498.0,6.0,5.0,1.0,30498.0,1.0, ,
2023-01-11,,3515,華擎,1472,1581,503,443,311.0,202.0,,30498.0,68.0,8.0,,30498.0,3.0, ,
2023-01-12,,3515,華擎,1581,1624,443,463,109.0,64.0,2.0,30498.0,14.0,34.0,,30498.0,4.0, ,
2023-01-14,,3515,華擎,1624,1660,463,467,185.0,148.0,1.0,30498.0,9.0,13.0,,30498.0,4.0, ,
2023-01-16,,3515,華擎,1660,1638,467,466,120.0,140.0,2.0,30498.0,3.0,3.0,1.0,30498.0,4.0, ,
2023-01-18,,3515,華擎,1638,1557,466,428,29.0,109.0,1.0,30498.0,38.0,1.0,1.0,30498.0,, ,
2023-02-01,,3515,華擎,1515,1675,441,442,296.0,136.0,,30498.0,2.0,3.0,,30498.0,, ,
2023-02-02,,3515,華擎,1515,1675,441,442,296.0,136.0,,30498.0,2.0,3.0,,30498.0,, ,
2023-02-03,,3515,華擎,1633,1722,412,374,173.0,84.0,,30498.0,44.0,6.0,,30498.0,, ,
2023-02-04,,3515,華擎,1633,1722,412,374,173.0,84.0,,30498.0,44.0,6.0,,30498.0,, ,
2023-02-06,,3515,華擎,1722,1656,374,385,18.0,84.0,,30498.0,5.0,16.0,,30498.0,, ,
2023-02-07,,3515,華擎,1656,1475,385,388,59.0,209.0,31.0,30498.0,1.0,4.0,,30498.0,, ,
2023-02-08,,3515,華擎,1475,1476,388,380,92.0,90.0,1.0,30498.0,7.0,,1.0,30498.0,, ,
2023-02-09,,3515,華擎,1476,1452,380,379,24.0,48.0,,30498.0,3.0,2.0,,30498.0,, ,
2023-02-10,,3515,華擎,1452,1453,379,371,54.0,50.0,3.0,30498.0,14.0,6.0,,30498.0,, ,
2023-02-11,,3515,華擎,1452,1453,379,371,54.0,50.0,3.0,30498.0,14.0,6.0,,30498.0,, ,
2023-02-13,,3515,華擎,1453,1625,371,369,279.0,107.0,,30498.0,5.0,3.0,,30498.0,1.0, ,
2023-02-14,,3515,華擎,1625,1630,369,387,78.0,73.0,,30498.0,2.0,20.0,,30498.0,, ,
2023-02-15,,3515,華擎,1630,1620,387,388,42.0,51.0,1.0,30498.0,7.0,9.0,1.0,30498.0,, ,
2023-02-16,,3515,華擎,1620,1698,387,366,171.0,93.0,,30498.0,24.0,3.0,,30498.0,1.0, ,
2023-02-17,,3515,華擎,1708,1696,367,372,36.0,48.0,,30498.0,2.0,7.0,,30498.0,32.0, ,
2023-02-18,,3515,華擎,1708,1696,367,372,36.0,48.0,,30498.0,2.0,7.0,,30498.0,32.0, ,
