,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,335.0,1809,中釉,4839,4787,25,24,,,,,,,,,,,False
2022-12-12,,1809,中釉,4711,4709,24,33,105.0,107.0,,41760.0,1.0,10.0,,41760.0,2.0, ,False
2022-12-13,,1809,中釉,4765,4713,36,33,16.0,67.0,1.0,41760.0,3.0,,,41760.0,, ,False
2022-12-14,,1809,中釉,4713,4714,33,26,33.0,32.0,,41760.0,10.0,3.0,,41760.0,5.0, ,False
2022-12-15,,1809,中釉,4714,4649,26,16,102.0,166.0,1.0,41760.0,11.0,1.0,,41760.0,, ,False
2022-12-18,,1809,中釉,4649,4670,16,16,71.0,48.0,2.0,41760.0,,,,41760.0,, ,False
2022-12-19,,1809,中釉,4670,4682,16,16,132.0,120.0,,41760.0,,,,41760.0,1.0, ,False
2022-12-20,,1809,中釉,4682,4632,16,14,108.0,157.0,1.0,41760.0,2.0,,,41760.0,, ,False
2022-12-21,,1809,中釉,4632,4610,14,20,24.0,46.0,,41760.0,,6.0,,41760.0,, ,False
2022-12-23,,1809,中釉,4637,4657,20,20,24.0,4.0,,41760.0,,,,41760.0,1.0, ,False
2022-12-26,,1809,中釉,4657,4690,20,20,61.0,26.0,2.0,41760.0,,,,41760.0,, ,False
2022-12-27,,1809,中釉,4690,4679,20,22,113.0,124.0,,41760.0,,2.0,,41760.0,, ,False
2022-12-28,,1809,中釉,4679,4644,22,16,77.0,111.0,1.0,41760.0,6.0,,,41760.0,, ,False
2022-12-29,,1809,中釉,4644,4637,16,16,13.0,20.0,,41760.0,,,,41760.0,, ,False
2022-12-30,,1809,中釉,4637,4729,16,10,139.0,40.0,7.0,41760.0,6.0,,,41760.0,1.0, ,False
2023-01-03,,1809,中釉,4729,4699,10,10,23.0,53.0,,41760.0,,,,41760.0,, ,
2023-01-04,,1809,中釉,4699,4669,10,10,53.0,82.0,1.0,41760.0,,,,41760.0,1.0, ,
2023-01-05,,1809,中釉,4669,4522,10,10,11.0,158.0,,41760.0,,,,41760.0,, ,
2023-01-06,,1809,中釉,4522,4512,10,10,21.0,29.0,2.0,41760.0,,,,41760.0,, ,
2023-01-10,,1809,中釉,4528,4520,10,9,27.0,35.0,,41760.0,1.0,,,41760.0,, ,
