,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,331.0,1802,台玻,8317,8438,2560,2899,,,,,,,,,,,False
2022-12-12,,1802,台玻,8886,8264,2965,2939,417.0,1027.0,12.0,727015.0,34.0,103.0,95.0,727015.0,10.0, ,False
2022-12-13,,1802,台玻,8189,8594,2869,2820,745.0,338.0,2.0,727015.0,92.0,43.0,,727015.0,9.0, ,False
2022-12-14,,1802,台玻,8594,8220,2820,2846,169.0,542.0,1.0,727015.0,10.0,46.0,10.0,727015.0,, ,False
2022-12-15,,1802,台玻,8220,8020,2846,2847,153.0,353.0,,727015.0,5.0,6.0,,727015.0,1.0, ,False
2022-12-18,,1802,台玻,8020,8048,2847,2807,275.0,247.0,,727015.0,83.0,43.0,,727015.0,2.0, ,False
2022-12-19,,1802,台玻,8048,8375,2807,2211,1530.0,626.0,577.0,727015.0,694.0,98.0,,727015.0,11.0, ,False
2022-12-20,,1802,台玻,8375,8625,2211,1847,805.0,548.0,7.0,727015.0,365.0,1.0,,727015.0,, ,False
2022-12-21,,1802,台玻,8625,9560,1847,3187,1350.0,415.0,,727015.0,271.0,1726.0,115.0,727015.0,32.0, ,False
2022-12-23,,1802,台玻,10018,10213,4440,4396,911.0,708.0,8.0,727015.0,213.0,169.0,,727015.0,6.0, ,False
2022-12-26,,1802,台玻,10213,10187,4396,4228,344.0,369.0,1.0,727015.0,254.0,86.0,,727015.0,4.0, ,False
2022-12-27,,1802,台玻,10187,9556,4228,4208,197.0,827.0,1.0,727015.0,45.0,25.0,,727015.0,, ,False
2022-12-28,,1802,台玻,9556,9277,4208,3936,410.0,677.0,12.0,727015.0,359.0,87.0,,727015.0,2.0, ,False
2022-12-29,,1802,台玻,9277,9246,3936,3889,466.0,455.0,42.0,727015.0,89.0,46.0,4.0,727015.0,5.0, ,False
2022-12-30,,1802,台玻,9246,8165,3889,3808,172.0,1253.0,,727015.0,97.0,22.0,6.0,727015.0,1.0, ,False
2023-01-03,,1802,台玻,8165,8224,3808,3797,202.0,142.0,1.0,727015.0,54.0,44.0,1.0,727015.0,3.0, ,
2023-01-04,,1802,台玻,8224,7949,3797,3771,10.0,264.0,21.0,727015.0,59.0,33.0,,727015.0,2.0, ,
2023-01-05,,1802,台玻,7949,8022,3771,3768,179.0,97.0,9.0,727015.0,20.0,17.0,,727015.0,, ,
2023-01-06,,1802,台玻,8022,7845,3768,3781,348.0,523.0,2.0,727015.0,48.0,61.0,,727015.0,3.0, ,
2023-01-10,,1802,台玻,7661,7549,3816,3808,22.0,133.0,1.0,727015.0,18.0,10.0,,727015.0,, ,
2023-01-11,,1802,台玻,7549,7398,3808,3673,84.0,233.0,2.0,727015.0,136.0,1.0,,727015.0,, ,
2023-01-12,,1802,台玻,7398,7152,3673,3644,113.0,345.0,14.0,727015.0,53.0,24.0,,727015.0,1.0, ,
2023-01-14,,1802,台玻,7152,7041,3644,3631,55.0,150.0,16.0,727015.0,80.0,67.0,,727015.0,1.0, ,
2023-01-16,,1802,台玻,7041,6916,3631,3623,79.0,178.0,26.0,727015.0,53.0,45.0,,727015.0,, ,
2023-01-18,,1802,台玻,6916,6603,3623,3611,26.0,311.0,28.0,727015.0,16.0,4.0,,727015.0,, ,
2023-02-01,,1802,台玻,5859,5770,1676,1666,141.0,228.0,2.0,727015.0,23.0,13.0,,727015.0,2.0, ,
2023-02-02,,1802,台玻,5859,5770,1676,1666,141.0,228.0,2.0,727015.0,23.0,13.0,,727015.0,2.0, ,
2023-02-03,,1802,台玻,5693,5574,1662,1677,16.0,128.0,7.0,727015.0,12.0,27.0,,727015.0,, ,
2023-02-04,,1802,台玻,5693,5574,1662,1677,16.0,128.0,7.0,727015.0,12.0,27.0,,727015.0,, ,
2023-02-06,,1802,台玻,5574,5520,1677,1619,82.0,134.0,2.0,727015.0,65.0,7.0,,727015.0,, ,
2023-02-07,,1802,台玻,5520,5508,1619,1610,48.0,38.0,22.0,727015.0,27.0,18.0,,727015.0,, ,
2023-02-08,,1802,台玻,5508,5561,1610,1590,91.0,35.0,3.0,727015.0,28.0,8.0,,727015.0,, ,
2023-02-09,,1802,台玻,5561,5502,1590,1584,50.0,108.0,1.0,727015.0,12.0,6.0,,727015.0,, ,
2023-02-10,,1802,台玻,5502,5428,1584,1564,75.0,141.0,8.0,727015.0,18.0,6.0,8.0,727015.0,, ,
2023-02-11,,1802,台玻,5502,5428,1584,1564,75.0,141.0,8.0,727015.0,18.0,6.0,8.0,727015.0,, ,
2023-02-13,,1802,台玻,5428,5397,1564,1590,56.0,83.0,4.0,727015.0,11.0,37.0,,727015.0,1.0, ,
2023-02-14,,1802,台玻,5397,5395,1590,1584,94.0,91.0,5.0,727015.0,17.0,17.0,6.0,727015.0,, ,
2023-02-15,,1802,台玻,5395,5195,1584,1600,18.0,215.0,3.0,727015.0,7.0,23.0,,727015.0,, ,
2023-02-16,,1802,台玻,5195,5202,1600,1609,170.0,152.0,11.0,727015.0,,9.0,,727015.0,, ,
2023-02-17,,1802,台玻,5202,5043,1609,1420,13.0,169.0,3.0,727015.0,18.0,11.0,182.0,727015.0,, ,
2023-02-18,,1802,台玻,5202,5043,1609,1420,13.0,169.0,3.0,727015.0,18.0,11.0,182.0,727015.0,, ,
2023-02-20,,1802,台玻,5043,4989,1420,1404,47.0,93.0,8.0,727015.0,19.0,3.0,,727015.0,, ,
2023-02-21,,1802,台玻,4989,4959,1404,1378,37.0,65.0,2.0,727015.0,22.0,4.0,8.0,727015.0,, ,
2023-02-22,,1802,台玻,4959,5098,1378,1340,189.0,48.0,2.0,727015.0,38.0,2.0,2.0,727015.0,, ,
2023-02-23,,1802,台玻,5098,5034,1340,1345,17.0,67.0,14.0,727015.0,6.0,11.0,,727015.0,, ,
2023-02-24,,1802,台玻,5034,5009,1345,1336,43.0,32.0,36.0,727015.0,10.0,1.0,,727015.0,, ,
2023-02-25,,1802,台玻,5034,5009,1345,1336,43.0,32.0,36.0,727015.0,10.0,1.0,,727015.0,, ,
2023-02-27,,1802,台玻,5034,5009,1345,1336,43.0,32.0,36.0,727015.0,10.0,1.0,,727015.0,, ,
2023-02-28,,1802,台玻,5034,5009,1345,1336,43.0,32.0,36.0,727015.0,10.0,1.0,,727015.0,, ,
2023-03-01,,1802,台玻,5009,5078,1336,1314,156.0,67.0,20.0,727015.0,32.0,10.0,,727015.0,, ,
2023-03-02,,1802,台玻,5078,4972,1314,1317,139,238,7,727015,29,32,,727015,, ,
