,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,761.0,3661,世芯-KY,3701,3593,1263,1225,,,,,,,,,,,False
2022-12-12,,3661,世芯-KY,3820,3850,1282,1309,628.0,598.0,,17938.0,51.0,78.0,,17938.0,5.0, ,False
2022-12-13,,3661,世芯-KY,3903,3705,1274,1273,179.0,376.0,1.0,17938.0,20.0,19.0,,17938.0,5.0, ,False
2022-12-14,,3661,世芯-KY,3705,3598,1273,1380,263.0,370.0,,17945.0,21.0,128.0,,17945.0,4.0, ,False
2022-12-15,,3661,世芯-KY,3598,3834,1380,1341,480.0,243.0,1.0,17945.0,55.0,16.0,,17945.0,4.0, ,False
2022-12-18,,3661,世芯-KY,3834,3644,1341,1357,141.0,329.0,2.0,17945.0,58.0,74.0,,17945.0,5.0, ,False
2022-12-19,,3661,世芯-KY,3644,3608,1357,1379,66.0,101.0,1.0,17945.0,27.0,49.0,,17945.0,4.0, ,False
2022-12-20,,3661,世芯-KY,3608,3722,1379,1477,521.0,406.0,1.0,17945.0,110.0,208.0,,17945.0,16.0, ,False
2022-12-21,,3661,世芯-KY,3722,3803,1477,1476,181.0,98.0,2.0,17945.0,77.0,78.0,2.0,17945.0,, ,False
2022-12-23,,3661,世芯-KY,3801,3805,1495,1498,73.0,67.0,2.0,17945.0,60.0,63.0,,17945.0,11.0, ,False
2022-12-26,,3661,世芯-KY,3805,3852,1498,1569,161.0,114.0,,17945.0,50.0,121.0,,17945.0,2.0, ,False
2022-12-27,,3661,世芯-KY,3852,3867,1569,1484,109.0,90.0,4.0,17945.0,128.0,44.0,1.0,17945.0,3.0, ,False
2022-12-28,,3661,世芯-KY,3867,3674,1484,1438,149.0,340.0,2.0,17945.0,219.0,173.0,,17945.0,4.0, ,False
2022-12-29,,3661,世芯-KY,3674,3651,1438,1389,94.0,108.0,9.0,17945.0,115.0,66.0,,17945.0,1.0, ,False
2022-12-30,,3661,世芯-KY,3651,3594,1389,1291,150.0,205.0,2.0,17945.0,181.0,83.0,,17945.0,9.0, ,False
2023-01-03,,3661,世芯-KY,3594,3400,1291,1388,229.0,423.0,,17945.0,152.0,249.0,,17945.0,5.0, ,
2023-01-04,,3661,世芯-KY,3400,3303,1388,1379,184.0,281.0,,17945.0,73.0,64.0,,17945.0,5.0, ,
2023-01-05,,3661,世芯-KY,3303,3246,1379,1405,258.0,309.0,6.0,17945.0,43.0,69.0,,17945.0,7.0, ,
2023-01-06,,3661,世芯-KY,3246,3371,1405,1347,295.0,170.0,,17945.0,83.0,25.0,,17945.0,5.0, ,
2023-01-10,,3661,世芯-KY,3457,3476,1377,1354,138.0,119.0,,17945.0,46.0,23.0,,17945.0,3.0, ,
2023-01-11,,3661,世芯-KY,3476,3578,1354,1314,228.0,120.0,6.0,17945.0,54.0,29.0,15.0,17945.0,3.0, ,
2023-01-12,,3661,世芯-KY,3578,3535,1314,1333,88.0,129.0,2.0,17945.0,22.0,45.0,4.0,17945.0,2.0, ,
2023-01-14,,3661,世芯-KY,3535,3462,1333,1325,107.0,171.0,9.0,17982.0,19.0,17.0,6.0,17982.0,2.0, ,
2023-01-16,,3661,世芯-KY,3462,3327,1325,1330,138.0,273.0,,17982.0,38.0,43.0,,17982.0,, ,
2023-01-18,,3661,世芯-KY,3327,3280,1330,1283,86.0,121.0,12.0,17982.0,49.0,2.0,,17982.0,, ,
2023-02-01,,3661,世芯-KY,3583,3548,1230,1270,397.0,432.0,,17982.0,12.0,85.0,33.0,17982.0,4.0, ,
2023-02-02,,3661,世芯-KY,3583,3548,1230,1270,397.0,432.0,,17982.0,12.0,85.0,33.0,17982.0,4.0, ,
2023-02-03,,3661,世芯-KY,3434,3227,1279,1326,294.0,501.0,,17982.0,10.0,59.0,2.0,17982.0,10.0, ,
2023-02-04,,3661,世芯-KY,3434,3227,1279,1326,294.0,501.0,,17982.0,10.0,59.0,2.0,17982.0,10.0, ,
2023-02-06,,3661,世芯-KY,3227,3194,1326,1289,207.0,240.0,,17982.0,48.0,11.0,,17982.0,11.0, ,
