,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,830.0,4919,新唐,13443,13518,2287,2222,,,,,,,,,,,False
2022-12-12,,4919,新唐,12922,13412,2539,2393,1077.0,585.0,2.0,104941.0,143.0,70.0,73.0,104941.0,15.0, ,False
2022-12-13,,4919,新唐,13477,13450,2395,2346,301.0,328.0,,104941.0,141.0,92.0,,104941.0,4.0, ,False
2022-12-14,,4919,新唐,13450,12934,2346,2465,479.0,995.0,,104941.0,61.0,180.0,,104941.0,1.0, ,False
2022-12-15,,4919,新唐,12934,13340,2465,2450,787.0,380.0,1.0,104941.0,44.0,29.0,,104941.0,2.0, ,False
2022-12-18,,4919,新唐,13340,13058,2450,2402,391.0,671.0,2.0,104941.0,126.0,78.0,,104941.0,2.0, ,False
2022-12-19,,4919,新唐,13058,12994,2402,2346,88.0,152.0,,104941.0,92.0,36.0,,104941.0,1.0, ,False
2022-12-20,,4919,新唐,12994,12864,2346,2580,752.0,877.0,5.0,104941.0,107.0,341.0,,104941.0,20.0, ,False
2022-12-21,,4919,新唐,12864,12570,2580,2623,439.0,732.0,1.0,104941.0,75.0,118.0,,104941.0,17.0, ,False
2022-12-23,,4919,新唐,12582,12532,2603,2618,315.0,363.0,2.0,104941.0,189.0,204.0,,104941.0,1.0, ,False
2022-12-26,,4919,新唐,12532,12359,2618,2643,110.0,282.0,1.0,104941.0,96.0,122.0,1.0,104941.0,, ,False
2022-12-27,,4919,新唐,12359,12356,2643,2609,171.0,171.0,3.0,104941.0,142.0,108.0,,104941.0,, ,False
2022-12-28,,4919,新唐,12356,12394,2609,2522,299.0,255.0,6.0,104941.0,154.0,67.0,,104941.0,3.0, ,False
2022-12-29,,4919,新唐,12394,12161,2522,2479,92.0,322.0,3.0,104941.0,198.0,155.0,,104941.0,2.0, ,False
2022-12-30,,4919,新唐,12161,12297,2479,2501,265.0,125.0,4.0,104941.0,32.0,54.0,,104941.0,1.0, ,False
2023-01-03,,4919,新唐,12297,12137,2501,2576,137.0,294.0,3.0,104941.0,139.0,214.0,,104941.0,5.0, ,
2023-01-04,,4919,新唐,12137,12131,2576,2472,120.0,124.0,2.0,104941.0,118.0,14.0,,104941.0,, ,
2023-01-05,,4919,新唐,12131,12452,2472,2451,444.0,122.0,1.0,104941.0,153.0,132.0,,104941.0,, ,
2023-01-06,,4919,新唐,12452,12374,2451,2413,173.0,247.0,4.0,104941.0,41.0,63.0,60.0,104941.0,1.0, ,
2023-01-10,,4919,新唐,11938,11673,2500,2484,419.0,684.0,,104941.0,70.0,54.0,,104941.0,1.0, ,
2023-01-11,,4919,新唐,11673,11122,2484,2418,429.0,980.0,,104941.0,61.0,105.0,110.0,104941.0,4.0, ,
2023-01-12,,4919,新唐,11122,10748,2418,2464,484.0,853.0,5.0,104941.0,55.0,103.0,2.0,104941.0,4.0, ,
2023-01-14,,4919,新唐,10748,10926,2464,2447,686.0,496.0,12.0,104941.0,63.0,48.0,2.0,104941.0,3.0, ,
2023-01-16,,4919,新唐,10926,10506,2447,2352,134.0,553.0,1.0,104941.0,120.0,25.0,,104941.0,1.0, ,
2023-01-18,,4919,新唐,10506,10464,2352,2273,310.0,343.0,9.0,104941.0,94.0,16.0,1.0,104941.0,, ,
2023-02-01,,4919,新唐,10256,9379,2370,2503,1746.0,2617.0,6.0,104941.0,207.0,340.0,,104941.0,14.0, ,
2023-02-02,,4919,新唐,10256,9379,2370,2503,1746.0,2617.0,6.0,104941.0,207.0,340.0,,104941.0,14.0, ,
2023-02-03,,4919,新唐,9639,9596,2537,2632,1317.0,1358.0,2.0,104941.0,119.0,217.0,3.0,104941.0,4.0, ,
2023-02-04,,4919,新唐,9639,9596,2537,2632,1317.0,1358.0,2.0,104941.0,119.0,217.0,3.0,104941.0,4.0, ,
2023-02-06,,4919,新唐,9596,10125,2632,2588,1526.0,997.0,,104941.0,129.0,88.0,3.0,104941.0,, ,
2023-02-07,,4919,新唐,10125,10932,2588,2686,1343.0,536.0,,104941.0,176.0,274.0,,104941.0,1.0, ,
2023-02-08,,4919,新唐,10932,10492,2686,2834,1240.0,1678.0,2.0,104941.0,150.0,299.0,1.0,104941.0,22.0, ,
2023-02-09,,4919,新唐,10492,10218,2834,2724,901.0,1174.0,1.0,104941.0,178.0,69.0,1.0,104941.0,3.0, ,
