,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,384.0,2201,裕隆,19544,19567,5096,4784,,,,,,,,,,,False
2022-12-12,,2201,裕隆,20344,20627,4492,4359,1272.0,989.0,,250000.0,283.0,150.0,,250000.0,30.0, ,False
2022-12-13,,2201,裕隆,23482,22704,5252,4804,2706.0,3483.0,1.0,250000.0,521.0,73.0,,250000.0,73.0, ,False
2022-12-14,,2201,裕隆,22704,23047,4804,5310,3577.0,3227.0,7.0,250000.0,100.0,609.0,3.0,250000.0,95.0, ,False
2022-12-15,,2201,裕隆,23047,24448,5310,5368,3454.0,2053.0,,250000.0,153.0,225.0,14.0,250000.0,54.0, ,False
2022-12-18,,2201,裕隆,24448,23868,5368,4425,1853.0,2431.0,2.0,250000.0,1159.0,217.0,1.0,250000.0,19.0, ,False
2022-12-19,,2201,裕隆,23868,23733,4425,4468,1055.0,1185.0,5.0,250000.0,148.0,196.0,5.0,250000.0,6.0, ,False
2022-12-20,,2201,裕隆,23733,21609,4468,4946,1986.0,4108.0,2.0,250000.0,613.0,1093.0,2.0,250000.0,59.0, ,False
2022-12-21,,2201,裕隆,21609,21935,4946,4889,1835.0,1509.0,,250000.0,623.0,576.0,10.0,250000.0,24.0, ,False
2022-12-23,,2201,裕隆,22775,22139,5182,4605,574.0,1207.0,3.0,250000.0,1015.0,439.0,1.0,250000.0,73.0, ,False
2022-12-26,,2201,裕隆,22139,22370,4605,4953,1364.0,1133.0,,250000.0,559.0,908.0,1.0,250000.0,20.0, ,False
2022-12-27,,2201,裕隆,22370,22438,4953,5270,1164.0,1096.0,,250000.0,181.0,498.0,,250000.0,25.0, ,False
2022-12-28,,2201,裕隆,22438,22389,5270,5443,804.0,846.0,7.0,250000.0,264.0,441.0,4.0,250000.0,5.0, ,False
2022-12-29,,2201,裕隆,22389,22301,5443,5471,460.0,548.0,,250000.0,709.0,737.0,,250000.0,49.0, ,False
2022-12-30,,2201,裕隆,22301,22010,5471,5868,694.0,485.0,500.0,250000.0,176.0,573.0,,250000.0,26.0, ,False
2023-01-03,,2201,裕隆,22010,22280,5868,5444,1158.0,888.0,,250000.0,855.0,431.0,,250000.0,10.0, ,
2023-01-04,,2201,裕隆,22280,22901,5444,5448,2386.0,1765.0,,250000.0,686.0,690.0,,250000.0,22.0, ,
2023-01-05,,2201,裕隆,22901,22067,5448,5738,987.0,1821.0,,250000.0,146.0,436.0,,250000.0,20.0, ,
2023-01-06,,2201,裕隆,22067,21101,5738,5824,1367.0,2333.0,,250000.0,275.0,361.0,,250000.0,45.0, ,
