,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1065.0,9802,鈺齊-KY,9280,9145,528,523,,,,,,,,,,,False
2022-12-12,,9802,鈺齊-KY,8883,8835,561,579,432.0,480.0,,47508.0,17.0,35.0,,47508.0,2.0, ,False
2022-12-13,,9802,鈺齊-KY,9469,9859,573,673,679.0,288.0,1.0,47508.0,42.0,142.0,,47508.0,, ,False
2022-12-14,,9802,鈺齊-KY,9859,9455,673,606,42.0,446.0,,47534.0,126.0,71.0,12.0,47534.0,1.0, ,False
2022-12-15,,9802,鈺齊-KY,9455,8522,606,631,298.0,1231.0,,47534.0,48.0,99.0,26.0,47534.0,3.0, ,False
2022-12-18,,9802,鈺齊-KY,8522,8056,631,647,84.0,549.0,1.0,47534.0,2.0,30.0,12.0,47534.0,3.0, ,False
2022-12-19,,9802,鈺齊-KY,8056,8066,647,658,81.0,71.0,,47534.0,8.0,19.0,,47534.0,, ,False
2022-12-20,,9802,鈺齊-KY,8066,8220,658,640,267.0,113.0,,47534.0,9.0,7.0,16.0,47534.0,, ,False
2022-12-21,,9802,鈺齊-KY,8220,8010,640,732,243.0,453.0,,47534.0,1.0,141.0,48.0,47534.0,1.0, ,False
2022-12-23,,9802,鈺齊-KY,7344,7078,718,723,182.0,448.0,,47534.0,5.0,17.0,7.0,47534.0,, ,False
2022-12-26,,9802,鈺齊-KY,7078,7276,723,731,298.0,100.0,,47534.0,2.0,11.0,1.0,47534.0,1.0, ,False
2022-12-27,,9802,鈺齊-KY,7276,7066,731,701,81.0,291.0,,47534.0,9.0,57.0,78.0,47534.0,, ,False
2022-12-28,,9802,鈺齊-KY,7066,7164,701,681,229.0,130.0,1.0,47534.0,9.0,32.0,43.0,47534.0,1.0, ,False
2022-12-29,,9802,鈺齊-KY,7164,6859,681,659,102.0,407.0,,47534.0,14.0,,8.0,47534.0,, ,False
2022-12-30,,9802,鈺齊-KY,6859,6930,659,654,198.0,127.0,,47534.0,8.0,9.0,6.0,47534.0,, ,False
2023-01-03,,9802,鈺齊-KY,6930,4888,654,550,437.0,2479.0,,47534.0,90.0,5.0,19.0,47534.0,, ,
2023-01-04,,9802,鈺齊-KY,4888,4876,550,502,339.0,351.0,,47534.0,22.0,,26.0,47534.0,, ,
2023-01-05,,9802,鈺齊-KY,4876,5081,502,506,263.0,57.0,1.0,47534.0,15.0,25.0,6.0,47534.0,, ,
2023-01-06,,9802,鈺齊-KY,5081,4775,506,548,102.0,408.0,,47534.0,12.0,54.0,,47534.0,3.0, ,
2023-01-10,,9802,鈺齊-KY,4595,4491,550,522,38.0,142.0,,47534.0,10.0,26.0,44.0,47534.0,1.0, ,
2023-01-11,,9802,鈺齊-KY,4491,4525,522,516,82.0,47.0,1.0,47534.0,6.0,,,47534.0,, ,
2023-01-12,,9802,鈺齊-KY,4525,4333,516,516,20.0,212.0,,47534.0,4.0,4.0,,47534.0,, ,
2023-01-14,,9802,鈺齊-KY,4333,4144,516,521,22.0,211.0,,47680.0,2.0,8.0,1.0,47680.0,, ,
2023-01-16,,9802,鈺齊-KY,4144,3840,521,480,17.0,235.0,86.0,47680.0,10.0,,31.0,47680.0,, ,
