,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,885.0,5880,合庫金,1714,1689,108,194,,,,,,,,,,,False
2022-12-12,,5880,合庫金,1705,1668,198,197,1.0,38.0,,3502233.0,5.0,4.0,,3502233.0,, ,False
2022-12-13,,5880,合庫金,1664,1695,205,205,33.0,2.0,,3502233.0,1.0,1.0,,3502233.0,, ,False
2022-12-14,,5880,合庫金,1695,1626,205,209,14.0,83.0,,3502233.0,1.0,5.0,,3502233.0,, ,False
2022-12-15,,5880,合庫金,1626,1619,209,209,,2.0,5.0,3502233.0,,,,3502233.0,, ,False
2022-12-18,,5880,合庫金,1619,1684,209,208,66.0,1.0,,3502233.0,1.0,,,3502233.0,, ,False
2022-12-19,,5880,合庫金,1684,1687,208,207,9.0,6.0,,3502233.0,1.0,,,3502233.0,8.0, ,False
2022-12-20,,5880,合庫金,1687,1694,207,200,16.0,8.0,1.0,3502233.0,7.0,,,3502233.0,, ,False
2022-12-21,,5880,合庫金,1694,1699,200,201,8.0,3.0,,3502233.0,1.0,2.0,,3502233.0,, ,False
2022-12-23,,5880,合庫金,1693,1746,206,204,54.0,1.0,,3502233.0,3.0,1.0,,3502233.0,, ,False
2022-12-26,,5880,合庫金,1746,1713,204,204,,33.0,,3502233.0,,,,3502233.0,, ,False
2022-12-27,,5880,合庫金,1713,1708,204,204,,5.0,,3502233.0,,,,3502233.0,, ,False
2022-12-28,,5880,合庫金,1708,1715,204,208,7.0,,,3502233.0,,4.0,,3502233.0,, ,False
2022-12-29,,5880,合庫金,1715,1739,208,201,30.0,6.0,,3502233.0,8.0,1.0,,3502233.0,, ,False
2022-12-30,,5880,合庫金,1739,1704,201,211,,35.0,,3502233.0,,10.0,,3502233.0,, ,False
2023-01-03,,5880,合庫金,1704,1716,211,212,12.0,,,3502233.0,,1.0,,3502233.0,, ,
2023-01-04,,5880,合庫金,1716,1701,212,212,11.0,20.0,6.0,3502233.0,,,,3502233.0,, ,
2023-01-05,,5880,合庫金,1701,1672,212,208,,26.0,3.0,3502233.0,5.0,1.0,,3502233.0,, ,
2023-01-06,,5880,合庫金,1672,1658,208,208,18.0,32.0,,3502233.0,,,,3502233.0,, ,
2023-01-10,,5880,合庫金,1573,1535,171,178,29.0,66.0,1.0,3502233.0,,7.0,,3502233.0,, ,
2023-01-11,,5880,合庫金,1535,1578,178,164,57.0,3.0,11.0,3502233.0,16.0,2.0,,3502233.0,, ,
2023-01-12,,5880,合庫金,1578,1661,164,83,95.0,11.0,1.0,3502233.0,81.0,,,3502233.0,, ,
2023-01-14,,5880,合庫金,1661,1647,83,91,10.0,24.0,,3502233.0,3.0,11.0,,3502233.0,10.0, ,
2023-01-16,,5880,合庫金,1647,1675,91,92,107.0,78.0,1.0,3502233.0,3.0,4.0,,3502233.0,, ,
2023-01-18,,5880,合庫金,1675,1670,92,91,8.0,1.0,12.0,3502233.0,1.0,,,3502233.0,, ,
2023-02-01,,5880,合庫金,1733,1695,81,83,30.0,37.0,31.0,3502233.0,,2.0,,3502233.0,, ,
2023-02-02,,5880,合庫金,1733,1695,81,83,30.0,37.0,31.0,3502233.0,,2.0,,3502233.0,, ,
2023-02-03,,5880,合庫金,1715,1699,66,66,8.0,24.0,,3502233.0,,,,3502233.0,, ,
2023-02-04,,5880,合庫金,1715,1699,66,66,8.0,24.0,,3502233.0,,,,3502233.0,, ,
2023-02-06,,5880,合庫金,1699,1681,66,65,10.0,27.0,1.0,3502233.0,1.0,,,3502233.0,, ,
2023-02-07,,5880,合庫金,1681,1692,65,65,12.0,1.0,,3502233.0,,,,3502233.0,, ,
2023-02-08,,5880,合庫金,1692,1698,65,65,11.0,5.0,,3502233.0,,,,3502233.0,, ,
2023-02-09,,5880,合庫金,1698,1701,65,65,6.0,3.0,,3502233.0,,,,3502233.0,, ,
2023-02-10,,5880,合庫金,1701,1711,65,65,21.0,11.0,,3502233.0,,,,3502233.0,2.0, ,
2023-02-11,,5880,合庫金,1701,1711,65,65,21.0,11.0,,3502233.0,,,,3502233.0,2.0, ,
2023-02-13,,5880,合庫金,1711,1730,65,63,32.0,13.0,,3502233.0,2.0,,,3502233.0,, ,
2023-02-14,,5880,合庫金,1730,1735,63,63,16.0,11.0,,3502233.0,,,,3502233.0,, ,
2023-02-15,,5880,合庫金,1735,1734,63,63,5.0,6.0,,3502233.0,,,,3502233.0,, ,
2023-02-16,,5880,合庫金,1734,1774,63,63,40.0,,,3502233.0,,,,3502233.0,, ,
2023-02-17,,5880,合庫金,1774,1779,63,63,14.0,9.0,,3502233.0,,,,3502233.0,, ,
2023-02-18,,5880,合庫金,1774,1779,63,63,14.0,9.0,,3502233.0,,,,3502233.0,, ,
2023-02-20,,5880,合庫金,1779,1769,63,63,12.0,10.0,12.0,3502233.0,,,,3502233.0,, ,
2023-02-21,,5880,合庫金,1769,1746,63,63,10,21,12,3502233,,,,3502233,5, ,
