,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,352.0,2014,中鴻,20350,21813,17891,17897,,,,,,,,,,,False
2022-12-12,,2014,中鴻,22218,22367,17969,17935,287.0,130.0,8.0,358886.0,111.0,77.0,,358886.0,2.0, ,False
2022-12-13,,2014,中鴻,20945,22555,17941,17949,4537.0,2880.0,47.0,358886.0,15.0,183.0,160.0,358886.0,12.0, ,False
2022-12-14,,2014,中鴻,22555,23003,17949,18220,6115.0,5635.0,32.0,358886.0,37.0,308.0,,358886.0,41.0, ,False
2022-12-15,,2014,中鴻,23003,23793,18220,18389,5434.0,4625.0,19.0,358886.0,238.0,437.0,30.0,358886.0,41.0, ,False
2022-12-18,,2014,中鴻,23793,23764,18389,17951,3179.0,3193.0,15.0,358886.0,252.0,228.0,414.0,358886.0,13.0, ,False
2022-12-19,,2014,中鴻,23764,23916,17951,17763,1937.0,1704.0,81.0,358886.0,245.0,57.0,,358886.0,23.0, ,False
2022-12-20,,2014,中鴻,23916,24068,17763,17336,1695.0,1525.0,18.0,358886.0,501.0,74.0,,358886.0,5.0, ,False
2022-12-21,,2014,中鴻,24068,29409,17336,16770,7876.0,2514.0,21.0,358886.0,1196.0,630.0,,358886.0,41.0, ,False
2022-12-23,,2014,中鴻,26760,27721,17037,17375,3557.0,2551.0,45.0,358886.0,385.0,803.0,80.0,358886.0,61.0, ,False
2022-12-26,,2014,中鴻,27721,27053,17375,17299,1669.0,2286.0,51.0,358886.0,122.0,91.0,45.0,358886.0,18.0, ,False
2022-12-27,,2014,中鴻,27053,27684,17299,16918,1861.0,1208.0,22.0,358886.0,474.0,93.0,,358886.0,9.0, ,False
2022-12-28,,2014,中鴻,27684,27492,16918,16888,984.0,1088.0,88.0,358886.0,119.0,89.0,,358886.0,20.0, ,False
2022-12-29,,2014,中鴻,27492,27409,16888,16988,528.0,579.0,32.0,358886.0,150.0,250.0,,358886.0,8.0, ,False
2022-12-30,,2014,中鴻,27409,27469,16988,16859,875.0,678.0,137.0,358886.0,151.0,22.0,,358886.0,2.0, ,False
2023-01-03,,2014,中鴻,27469,26762,16859,16808,472.0,1101.0,78.0,358886.0,107.0,61.0,5.0,358886.0,8.0, ,
2023-01-04,,2014,中鴻,26762,27001,16808,16712,1004.0,665.0,100.0,358886.0,100.0,4.0,,358886.0,2.0, ,
2023-01-05,,2014,中鴻,27001,25760,16712,16922,389.0,1513.0,117.0,358886.0,19.0,229.0,,358886.0,, ,
2023-01-06,,2014,中鴻,25760,25451,16922,16877,398.0,627.0,80.0,358886.0,61.0,16.0,,358886.0,3.0, ,
2023-01-10,,2014,中鴻,25630,25210,16721,16097,500.0,641.0,279.0,358886.0,615.0,11.0,20.0,358886.0,46.0, ,
2023-01-11,,2014,中鴻,25210,24336,16097,14605,1150.0,1991.0,33.0,358886.0,1081.0,85.0,496.0,358886.0,5.0, ,
2023-01-12,,2014,中鴻,24336,24838,14605,14165,2626.0,2010.0,114.0,358886.0,465.0,25.0,,358886.0,27.0, ,
2023-01-14,,2014,中鴻,24838,24101,14165,13245,1151.0,1818.0,70.0,358886.0,1058.0,138.0,,358886.0,10.0, ,
2023-01-16,,2014,中鴻,24101,23536,13245,13540,1087.0,1565.0,87.0,358886.0,38.0,479.0,146.0,358886.0,5.0, ,
2023-01-18,,2014,中鴻,23536,22409,13540,11675,1644.0,2706.0,65.0,358886.0,1403.0,65.0,527.0,358886.0,, ,
2023-02-01,,2014,中鴻,24962,23997,11361,11553,1945.0,2901.0,9.0,358886.0,50.0,432.0,190.0,358886.0,18.0, ,
2023-02-02,,2014,中鴻,24962,23997,11361,11553,1945.0,2901.0,9.0,358886.0,50.0,432.0,190.0,358886.0,18.0, ,
2023-02-03,,2014,中鴻,22105,21121,12021,11997,1509.0,2382.0,111.0,358886.0,41.0,17.0,,358886.0,, ,
2023-02-04,,2014,中鴻,22105,21121,12021,11997,1509.0,2382.0,111.0,358886.0,41.0,17.0,,358886.0,, ,
2023-02-06,,2014,中鴻,21121,21026,11997,11273,459.0,537.0,17.0,358886.0,793.0,69.0,,358886.0,, ,
2023-02-07,,2014,中鴻,21026,19830,11273,11284,474.0,1597.0,73.0,358886.0,31.0,42.0,,358886.0,3.0, ,
2023-02-08,,2014,中鴻,19830,18575,11284,11240,1239.0,2488.0,6.0,358886.0,78.0,38.0,4.0,358886.0,3.0, ,
2023-02-09,,2014,中鴻,18575,19229,11240,11418,1290.0,635.0,1.0,358886.0,4.0,182.0,,358886.0,, ,
2023-02-10,,2014,中鴻,19229,19047,11418,10842,366.0,519.0,29.0,358886.0,605.0,29.0,,358886.0,1.0, ,
2023-02-11,,2014,中鴻,19229,19047,11418,10842,366.0,519.0,29.0,358886.0,605.0,29.0,,358886.0,1.0, ,
2023-02-13,,2014,中鴻,19047,17385,10842,10719,701.0,2361.0,2.0,358886.0,10.0,37.0,150.0,358886.0,3.0, ,
2023-02-14,,2014,中鴻,17385,16877,10719,9363,689.0,1190.0,7.0,358886.0,962.0,19.0,413.0,358886.0,26.0, ,
2023-02-15,,2014,中鴻,16877,16941,9363,7803,893.0,824.0,5.0,358886.0,19.0,4.0,1545.0,358886.0,8.0, ,
2023-02-16,,2014,中鴻,16940,16579,7803,7838,1050.0,1410.0,1.0,358886.0,9.0,138.0,94.0,358886.0,17.0, ,
2023-02-17,,2014,中鴻,16580,17330,7838,7944,1488.0,735.0,3.0,358886.0,34.0,140.0,,358886.0,13.0, ,
2023-02-18,,2014,中鴻,16580,17330,7838,7944,1488.0,735.0,3.0,358886.0,34.0,140.0,,358886.0,13.0, ,
2023-02-20,,2014,中鴻,17330,17809,7944,7773,1620.0,1125.0,16.0,358886.0,57.0,8.0,122.0,358886.0,15.0, ,
2023-02-21,,2014,中鴻,17809,17157,7773,7445,444.0,1094.0,2.0,358886.0,334.0,6.0,,358886.0,5.0, ,
2023-02-22,,2014,中鴻,17157,16756,7445,7514,421,787,35,358886,13,84,2,358886,4, ,
