,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,760.0,3653,健策,1510,1520,726,717,,,,,,,,,,,False
2022-12-12,,3653,健策,1465,1530,658,654,117.0,51.0,1.0,33836.0,2.0,1.0,3.0,33836.0,, ,False
2022-12-13,,3653,健策,1521,1521,654,637,32.0,32.0,,33836.0,1.0,,16.0,33836.0,, ,False
2022-12-14,,3653,健策,1521,1467,637,623,53.0,105.0,2.0,34028.0,3.0,1.0,12.0,34028.0,, ,False
2022-12-15,,3653,健策,1467,1150,623,607,42.0,359.0,,34028.0,,3.0,19.0,34028.0,, ,False
2022-12-18,,3653,健策,1150,1214,607,595,110.0,46.0,,34028.0,,,12.0,34028.0,, ,False
2022-12-19,,3653,健策,1214,1238,595,594,42.0,18.0,,34028.0,,1.0,2.0,34028.0,, ,False
2022-12-20,,3653,健策,1238,1254,594,559,70.0,54.0,,34028.0,8.0,3.0,30.0,34028.0,2.0, ,False
2022-12-21,,3653,健策,1254,1291,559,557,78.0,41.0,,34028.0,5.0,7.0,4.0,34028.0,, ,False
2022-12-23,,3653,健策,1320,1372,538,531,75.0,23.0,,34028.0,1.0,3.0,9.0,34028.0,, ,False
2022-12-26,,3653,健策,1372,1357,531,536,31.0,46.0,,34028.0,,29.0,24.0,34028.0,, ,False
2022-12-27,,3653,健策,1357,1309,536,533,80.0,128.0,,34028.0,6.0,8.0,5.0,34028.0,, ,False
2022-12-28,,3653,健策,1309,1306,533,543,61.0,64.0,,34028.0,2.0,12.0,,34028.0,, ,False
2022-12-29,,3653,健策,1306,1287,543,530,47.0,66.0,,34028.0,19.0,6.0,,34028.0,, ,False
2022-12-30,,3653,健策,1287,1296,530,535,84.0,74.0,1.0,34028.0,29.0,34.0,,34028.0,1.0, ,False
2023-01-03,,3653,健策,1296,1337,535,552,68.0,27.0,,34028.0,5.0,22.0,,34028.0,, ,
2023-01-04,,3653,健策,1337,1334,552,539,40.0,43.0,,34028.0,4.0,12.0,21.0,34028.0,, ,
2023-01-05,,3653,健策,1334,1368,539,555,83.0,49.0,,34028.0,3.0,19.0,,34028.0,, ,
2023-01-06,,3653,健策,1368,1371,555,550,20.0,17.0,,34028.0,16.0,11.0,,34028.0,, ,
2023-01-10,,3653,健策,1176,1161,536,540,36.0,51.0,,34028.0,1.0,10.0,5.0,34028.0,, ,
2023-01-11,,3653,健策,1161,1169,540,534,19.0,11.0,,34028.0,6.0,,,34028.0,, ,
2023-01-12,,3653,健策,1169,1185,534,505,30.0,14.0,,34028.0,5.0,3.0,27.0,34028.0,, ,
2023-01-14,,3653,健策,1185,1153,505,499,21.0,52.0,1.0,34197.0,6.0,1.0,1.0,34197.0,, ,
2023-01-16,,3653,健策,1153,1127,499,480,9.0,35.0,,34197.0,,,19.0,34197.0,, ,
2023-01-18,,3653,健策,1127,1057,480,469,11.0,80.0,1.0,34197.0,9.0,,2.0,34197.0,, ,
2023-02-01,,3653,健策,1266,1211,458,441,66.0,121.0,,34197.0,,6.0,23.0,34197.0,, ,
2023-02-02,,3653,健策,1266,1211,458,441,66.0,121.0,,34197.0,,6.0,23.0,34197.0,, ,
2023-02-03,,3653,健策,1016,981,446,435,112.0,147.0,,34197.0,9.0,5.0,7.0,34197.0,1.0, ,
2023-02-04,,3653,健策,1016,981,446,435,112.0,147.0,,34197.0,9.0,5.0,7.0,34197.0,1.0, ,
2023-02-06,,3653,健策,981,942,435,439,31.0,70.0,,34197.0,,4.0,,34197.0,, ,
2023-02-07,,3653,健策,942,854,439,441,96.0,184.0,,34197.0,3.0,15.0,10.0,34197.0,, ,
2023-02-08,,3653,健策,854,818,441,400,123.0,159.0,,34197.0,33.0,,8.0,34197.0,, ,
2023-02-09,,3653,健策,818,909,400,392,142.0,51.0,,34197.0,8.0,,,34197.0,, ,
2023-02-10,,3653,健策,909,1012,392,376,163.0,50.0,10.0,34197.0,2.0,,14.0,34197.0,1.0, ,
2023-02-11,,3653,健策,909,1012,392,376,163.0,50.0,10.0,34197.0,2.0,,14.0,34197.0,1.0, ,
2023-02-13,,3653,健策,1012,828,346,315,66.0,250.0,,34197.0,32.0,9.0,8.0,34197.0,, ,
2023-02-14,,3653,健策,828,760,315,308,72.0,135.0,5.0,34197.0,9.0,6.0,4.0,34197.0,5.0, ,
2023-02-15,,3653,健策,760,1125,308,323,466.0,101.0,,34197.0,11.0,26.0,,34197.0,8.0, ,
2023-02-16,,3653,健策,1125,1268,323,322,254.0,110.0,1.0,34197.0,8.0,7.0,,34197.0,1.0, ,
2023-02-17,,3653,健策,1268,1121,322,336,78.0,225.0,,34197.0,1.0,15.0,,34197.0,, ,
2023-02-18,,3653,健策,1268,1121,322,336,78.0,225.0,,34197.0,1.0,15.0,,34197.0,, ,
2023-02-20,,3653,健策,1121,1062,336,325,48.0,107.0,,34197.0,5.0,4.0,10.0,34197.0,3.0, ,
2023-02-21,,3653,健策,1062,1064,325,328,70.0,68.0,,34197.0,2.0,5.0,,34197.0,, ,
2023-02-22,,3653,健策,1064,988,328,355,34,110,,34197,,27,,34197,2, ,
