,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,157.0,1218,泰山,3920,3556,188,161,,,,,,,,,,,False
2022-12-12,,1218,泰山,3788,3989,1138,1155,756.0,555.0,,124999.0,92.0,109.0,,124999.0,5.0, ,False
2022-12-13,,1218,泰山,4019,4247,1497,1526,351.0,123.0,,124999.0,9.0,38.0,,124999.0,20.0, ,False
2022-12-14,,1218,泰山,4247,4147,1526,1669,105.0,205.0,,124999.0,,143.0,,124999.0,1.0, ,False
2022-12-15,,1218,泰山,4147,4186,1669,1728,236.0,197.0,,124999.0,10.0,69.0,,124999.0,, ,False
2022-12-18,,1218,泰山,4186,4233,1728,1674,478.0,423.0,8.0,124999.0,135.0,81.0,,124999.0,, ,False
2022-12-19,,1218,泰山,4233,3100,1674,1659,633.0,1766.0,,124999.0,15.0,,,124999.0,, ,False
2022-12-20,,1218,泰山,3100,3392,1659,1679,458.0,166.0,,124999.0,13.0,33.0,,124999.0,, ,False
2022-12-21,,1218,泰山,3392,3685,1679,1797,437.0,138.0,6.0,124999.0,44.0,162.0,,124999.0,11.0, ,False
2022-12-23,,1218,泰山,3834,3960,1782,1500,206.0,79.0,1.0,124999.0,309.0,27.0,,124999.0,35.0, ,False
2022-12-26,,1218,泰山,3960,3962,1500,1352,110.0,108.0,,124999.0,168.0,20.0,,124999.0,2.0, ,False
2022-12-27,,1218,泰山,3962,3590,1352,1406,70.0,139.0,303.0,124999.0,104.0,158.0,,124999.0,2.0, ,False
2022-12-28,,1218,泰山,3590,3549,1406,994,207.0,248.0,,124999.0,415.0,3.0,,124999.0,16.0, ,False
2022-12-29,,1218,泰山,3549,3572,994,978,103.0,80.0,,124999.0,21.0,5.0,,124999.0,, ,False
2022-12-30,,1218,泰山,3572,3537,978,883,45.0,79.0,1.0,124999.0,91.0,8.0,12.0,124999.0,, ,False
2023-01-03,,1218,泰山,3537,3464,883,873,67.0,140.0,,124999.0,42.0,32.0,,124999.0,3.0, ,
2023-01-04,,1218,泰山,3464,3494,873,748,71.0,41.0,,124999.0,135.0,10.0,,124999.0,, ,
2023-01-05,,1218,泰山,3494,3434,748,726,84.0,144.0,,124999.0,22.0,,,124999.0,5.0, ,
2023-01-06,,1218,泰山,3434,3503,726,725,94.0,23.0,2.0,124999.0,1.0,,,124999.0,, ,
2023-01-10,,1218,泰山,3392,3261,727,730,47.0,175.0,3.0,124999.0,2.0,5.0,,124999.0,, ,
2023-01-11,,1218,泰山,3261,3270,730,684,23.0,13.0,1.0,124999.0,6.0,,40.0,124999.0,, ,
2023-01-12,,1218,泰山,3270,3083,684,683,97.0,284.0,,124999.0,3.0,2.0,,124999.0,, ,
2023-01-14,,1218,泰山,3083,3109,683,654,98.0,72.0,,124999.0,30.0,1.0,,124999.0,, ,
2023-01-16,,1218,泰山,3109,3182,654,523,211.0,138.0,,124999.0,13.0,28.0,146.0,124999.0,3.0, ,
2023-01-18,,1218,泰山,3182,3112,523,463,115.0,185.0,,124999.0,4.0,264.0,320.0,124999.0,, ,
2023-02-01,,1218,泰山,3420,3420,691,687,114.0,114.0,,124999.0,5.0,1.0,,124999.0,, ,
2023-02-02,,1218,泰山,3420,3420,691,687,114.0,114.0,,124999.0,5.0,1.0,,124999.0,, ,
2023-02-03,,1218,泰山,3642,3789,693,695,258.0,111.0,,124999.0,1.0,3.0,,124999.0,, ,
2023-02-04,,1218,泰山,3642,3789,693,695,258.0,111.0,,124999.0,1.0,3.0,,124999.0,, ,
2023-02-06,,1218,泰山,3789,3773,695,697,66.0,81.0,1.0,124999.0,1.0,3.0,,124999.0,, ,
2023-02-07,,1218,泰山,3773,3993,697,695,257.0,37.0,,124999.0,7.0,5.0,,124999.0,, ,
2023-02-08,,1218,泰山,3993,3999,695,702,197.0,191.0,,124999.0,10.0,17.0,,124999.0,5.0, ,
2023-02-09,,1218,泰山,3999,4052,702,710,190.0,127.0,10.0,124999.0,,8.0,,124999.0,, ,
2023-02-10,,1218,泰山,4052,4234,710,722,222.0,40.0,,124999.0,6.0,18.0,,124999.0,, ,
2023-02-11,,1218,泰山,4052,4234,710,722,222.0,40.0,,124999.0,6.0,18.0,,124999.0,, ,
2023-02-13,,1218,泰山,4234,4415,722,771,256.0,73.0,2.0,124999.0,19.0,68.0,,124999.0,, ,
2023-02-14,,1218,泰山,4415,4334,771,718,179.0,260.0,,124999.0,53.0,,,124999.0,, ,
2023-02-15,,1218,泰山,4334,4266,718,742,60.0,128.0,,124999.0,,24.0,,124999.0,, ,
2023-02-16,,1218,泰山,4266,4339,742,751,109.0,36.0,,124999.0,5.0,14.0,,124999.0,, ,
2023-02-17,,1218,泰山,4339,4577,751,608,465.0,227.0,,124999.0,161.0,18.0,,124999.0,, ,
2023-02-18,,1218,泰山,4339,4577,751,608,465.0,227.0,,124999.0,161.0,18.0,,124999.0,, ,
2023-02-20,,1218,泰山,4577,5004,608,601,493.0,61.0,5.0,124999.0,7.0,,,124999.0,, ,
2023-02-21,,1218,泰山,5004,4991,601,601,152.0,165.0,,124999.0,,,,124999.0,, ,
2023-02-22,,1218,泰山,4991,4986,601,602,123,128,,124999,,1,,124999,, ,
