,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,460.0,2395,研華,96,85,4,4,,,,,,,,,,,False
2022-12-13,,2395,研華,93,84,4,4,1.0,10.0,,194474.0,,,,194474.0,, ,False
2022-12-14,,2395,研華,84,85,4,4,13.0,12.0,,194481.0,,,,194481.0,, ,False
2022-12-15,,2395,研華,85,78,4,3,1.0,8.0,,194481.0,1.0,,,194481.0,, ,False
2022-12-18,,2395,研華,78,76,3,3,4.0,6.0,,194481.0,,,,194481.0,, ,False
2022-12-19,,2395,研華,76,75,3,3,2.0,3.0,,194481.0,,,,194481.0,, ,False
2022-12-20,,2395,研華,75,85,3,3,16.0,6.0,,194481.0,,,,194481.0,, ,False
2022-12-21,,2395,研華,85,77,3,3,1.0,9.0,,194481.0,,,,194481.0,, ,False
2022-12-23,,2395,研華,68,68,3,3,2.0,2.0,,194481.0,,,,194481.0,, ,False
2022-12-27,,2395,研華,57,62,3,3,5.0,,,194481.0,,,,194481.0,, ,False
2022-12-28,,2395,研華,62,64,3,3,8.0,6.0,,194481.0,,,,194481.0,, ,False
2022-12-29,,2395,研華,64,64,3,3,1.0,1.0,,194481.0,,,,194481.0,, ,False
2023-01-03,,2395,研華,63,64,3,3,1.0,,,194481.0,,,,194481.0,, ,
2023-01-05,,2395,研華,55,49,3,3,,6.0,,194481.0,,,,194481.0,, ,
2023-01-06,,2395,研華,49,58,3,3,10.0,1.0,,194481.0,,,,194481.0,, ,
2023-01-10,,2395,研華,50,48,3,3,1.0,3.0,,194481.0,,,,194481.0,, ,
2023-01-11,,2395,研華,48,76,3,3,31.0,3.0,,194481.0,,,,194481.0,, ,
2023-01-14,,2395,研華,97,78,3,3,1.0,20.0,,194494.0,,,,194494.0,, ,
2023-01-18,,2395,研華,59,58,3,3,8.0,3.0,6.0,194494.0,,,,194494.0,, ,
2023-02-01,,2395,研華,66,59,4,3,4.0,11.0,,194494.0,1.0,,,194494.0,, ,
2023-02-02,,2395,研華,66,59,4,3,4.0,11.0,,194494.0,1.0,,,194494.0,, ,
2023-02-03,,2395,研華,51,48,3,3,1.0,4.0,,194494.0,,,,194494.0,, ,
2023-02-04,,2395,研華,51,48,3,3,1.0,4.0,,194494.0,,,,194494.0,, ,
2023-02-06,,2395,研華,48,50,3,3,2.0,,,194494.0,,,,194494.0,, ,
2023-02-07,,2395,研華,50,64,3,3,16.0,2.0,,194494.0,,,,194494.0,, ,
2023-02-08,,2395,研華,64,59,3,2,4.0,9.0,,194494.0,1.0,,,194494.0,, ,
2023-02-09,,2395,研華,59,70,2,2,11.0,,,194494.0,,,,194494.0,, ,
2023-02-10,,2395,研華,70,72,2,2,2.0,,,194494.0,,,,194494.0,, ,
2023-02-11,,2395,研華,70,72,2,2,2.0,,,194494.0,,,,194494.0,, ,
2023-02-13,,2395,研華,72,71,2,2,1.0,2.0,,194494.0,,,,194494.0,, ,
2023-02-14,,2395,研華,71,62,2,2,,9.0,,194529.0,,,,194529.0,, ,
2023-02-15,,2395,研華,62,91,2,2,29.0,,,194529.0,,,,194529.0,, ,
2023-02-16,,2395,研華,91,79,2,2,,12.0,,194529.0,,,,194529.0,, ,
2023-02-17,,2395,研華,79,88,2,2,9.0,,,194529.0,,,,194529.0,, ,
2023-02-18,,2395,研華,79,88,2,2,9,,,194529,,,,194529,, ,
