,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,557.0,2542,興富發,6063,6062,736,730,,,,,,,,,,,False
2022-12-12,,2542,興富發,6066,6044,697,676,44.0,66.0,,428668.0,21.0,,,428668.0,, ,False
2022-12-13,,2542,興富發,6095,6026,628,585,60.0,108.0,21.0,428668.0,46.0,3.0,,428668.0,, ,False
2022-12-14,,2542,興富發,6026,5962,585,594,91.0,155.0,,428668.0,11.0,20.0,,428668.0,, ,False
2022-12-15,,2542,興富發,5962,6013,594,569,63.0,12.0,,428668.0,34.0,9.0,,428668.0,, ,False
2022-12-18,,2542,興富發,6013,6204,569,495,235.0,31.0,13.0,428668.0,80.0,6.0,,428668.0,, ,False
2022-12-19,,2542,興富發,6204,6327,495,484,241.0,118.0,,428668.0,26.0,15.0,,428668.0,1.0, ,False
2022-12-20,,2542,興富發,6327,6589,484,455,348.0,85.0,1.0,428668.0,44.0,15.0,,428668.0,2.0, ,False
2022-12-21,,2542,興富發,6589,6883,455,412,373.0,76.0,3.0,428668.0,84.0,41.0,,428668.0,1.0, ,False
2022-12-23,,2542,興富發,6885,7241,1498,1280,431.0,75.0,,428668.0,452.0,234.0,,428668.0,, ,False
2022-12-26,,2542,興富發,7241,7294,1280,1286,94.0,41.0,,428668.0,25.0,31.0,,428668.0,, ,False
2022-12-27,,2542,興富發,7294,7064,1286,1432,116.0,346.0,,428668.0,39.0,185.0,,428668.0,, ,False
2022-12-28,,2542,興富發,7064,6927,1432,1334,45.0,182.0,,428668.0,105.0,7.0,,428668.0,1.0, ,False
2022-12-29,,2542,興富發,6927,6991,1334,1323,79.0,15.0,,428668.0,14.0,3.0,,428668.0,, ,False
2022-12-30,,2542,興富發,6991,7035,1323,1310,128.0,35.0,49.0,428668.0,14.0,1.0,,428668.0,, ,False
2023-01-03,,2542,興富發,7035,6917,1310,1298,40.0,37.0,121.0,428668.0,22.0,10.0,,428668.0,, ,
2023-01-04,,2542,興富發,6917,6654,1298,1354,7.0,270.0,,428668.0,,56.0,,428668.0,, ,
2023-01-05,,2542,興富發,6654,6351,1354,1345,21.0,279.0,45.0,428668.0,9.0,,,428668.0,, ,
2023-01-06,,2542,興富發,6351,6348,1345,1375,6.0,5.0,4.0,428668.0,2.0,32.0,,428668.0,, ,
2023-01-10,,2542,興富發,6130,5992,1366,1345,10.0,145.0,3.0,428668.0,21.0,,,428668.0,, ,
2023-01-11,,2542,興富發,5992,5808,1345,1362,72.0,256.0,,428668.0,14.0,31.0,,428668.0,1.0, ,
2023-01-12,,2542,興富發,5808,5580,1362,1328,6.0,231.0,3.0,428668.0,8.0,14.0,40.0,428668.0,, ,
2023-01-14,,2542,興富發,5580,5284,1328,1327,17.0,309.0,4.0,428668.0,7.0,6.0,,428668.0,, ,
2023-01-16,,2542,興富發,5284,5091,1327,1312,11.0,201.0,3.0,428668.0,20.0,5.0,,428668.0,, ,
2023-01-18,,2542,興富發,5091,4763,1312,1301,4.0,331.0,1.0,428668.0,11.0,,,428668.0,, ,
2023-02-01,,2542,興富發,4697,4714,853,865,53.0,35.0,1.0,428668.0,10.0,22.0,,428668.0,, ,
2023-02-02,,2542,興富發,4697,4714,853,865,53.0,35.0,1.0,428668.0,10.0,22.0,,428668.0,, ,
2023-02-03,,2542,興富發,4730,4817,842,844,122.0,35.0,,428668.0,,32.0,30.0,428668.0,, ,
2023-02-04,,2542,興富發,4730,4817,842,844,122.0,35.0,,428668.0,,32.0,30.0,428668.0,, ,
2023-02-06,,2542,興富發,4817,4800,844,853,25.0,42.0,,428668.0,7.0,16.0,,428668.0,, ,
2023-02-07,,2542,興富發,4800,4796,853,853,8.0,12.0,,428668.0,,,,428668.0,, ,
2023-02-08,,2542,興富發,4796,4788,853,828,9.0,15.0,2.0,428668.0,25.0,,,428668.0,, ,
2023-02-09,,2542,興富發,4788,4770,828,816,29.0,47.0,,428668.0,13.0,1.0,,428668.0,, ,
2023-02-10,,2542,興富發,4770,4791,816,786,31.0,7.0,3.0,428668.0,30.0,,,428668.0,, ,
2023-02-11,,2542,興富發,4770,4791,816,786,31.0,7.0,3.0,428668.0,30.0,,,428668.0,, ,
2023-02-13,,2542,興富發,4791,4739,786,775,2.0,54.0,,428668.0,12.0,1.0,,428668.0,, ,
2023-02-14,,2542,興富發,4739,4617,775,793,25.0,147.0,,428668.0,1.0,19.0,,428668.0,, ,
2023-02-15,,2542,興富發,4617,4436,793,799,22.0,203.0,,428668.0,,6.0,,428668.0,, ,
2023-02-16,,2542,興富發,4436,4447,799,809,43.0,32.0,,428668.0,,10.0,,428668.0,, ,
2023-02-17,,2542,興富發,4447,4331,809,809,21.0,75.0,62.0,428668.0,,,,428668.0,, ,
2023-02-18,,2542,興富發,4447,4331,809,809,21.0,75.0,62.0,428668.0,,,,428668.0,, ,
2023-02-20,,2542,興富發,4331,4290,809,839,6.0,47.0,,428668.0,2.0,32.0,,428668.0,, ,
2023-02-21,,2542,興富發,4290,4306,839,837,23.0,7.0,,428668.0,2.0,,,428668.0,, ,
2023-02-22,,2542,興富發,4306,4244,837,830,32,94,,428668,11,4,,428668,, ,
