,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,183.0,1319,東陽,7167,7102,667,609,,,,,,,,,,,False
2022-12-12,,1319,東陽,7077,7038,706,681,261.0,298.0,2.0,147869.0,66.0,41.0,,147869.0,1.0, ,False
2022-12-13,,1319,東陽,7004,7026,671,661,190.0,168.0,,147869.0,11.0,1.0,,147869.0,1.0, ,False
2022-12-14,,1319,東陽,7026,6647,661,758,454.0,833.0,,147869.0,5.0,102.0,,147869.0,5.0, ,False
2022-12-15,,1319,東陽,6647,6326,758,752,379.0,700.0,,147869.0,22.0,16.0,,147869.0,, ,False
2022-12-18,,1319,東陽,6326,7585,752,614,1946.0,687.0,,147869.0,263.0,125.0,,147869.0,4.0, ,False
2022-12-19,,1319,東陽,7585,8350,614,542,1202.0,437.0,,147869.0,72.0,,,147869.0,, ,False
2022-12-20,,1319,東陽,8350,8194,542,560,258.0,412.0,2.0,147869.0,28.0,46.0,,147869.0,, ,False
2022-12-21,,1319,東陽,8194,8291,560,600,508.0,410.0,1.0,147869.0,41.0,81.0,,147869.0,2.0, ,False
2022-12-23,,1319,東陽,8626,8553,586,373,143.0,215.0,1.0,147869.0,226.0,13.0,,147869.0,, ,False
2022-12-26,,1319,東陽,8553,8599,373,334,320.0,274.0,,147869.0,51.0,12.0,,147869.0,, ,False
2022-12-27,,1319,東陽,8599,8780,334,339,438.0,250.0,7.0,147869.0,3.0,8.0,,147869.0,23.0, ,False
2022-12-28,,1319,東陽,8780,8870,339,433,1215.0,1123.0,2.0,147869.0,43.0,137.0,,147869.0,20.0, ,False
2022-12-29,,1319,東陽,8870,9075,433,396,627.0,422.0,,147869.0,146.0,109.0,,147869.0,11.0, ,False
2022-12-30,,1319,東陽,9075,8340,396,394,280.0,1015.0,,147869.0,80.0,78.0,,147869.0,1.0, ,False
2023-01-03,,1319,東陽,8340,8623,394,392,549.0,254.0,12.0,147869.0,23.0,21.0,,147869.0,5.0, ,
2023-01-04,,1319,東陽,8623,8808,392,404,429.0,244.0,,147869.0,4.0,16.0,,147869.0,, ,
2023-01-05,,1319,東陽,8808,9070,404,395,611.0,349.0,,147869.0,44.0,35.0,,147869.0,4.0, ,
2023-01-06,,1319,東陽,9070,8856,395,417,310.0,513.0,11.0,147869.0,25.0,47.0,,147869.0,1.0, ,
2023-01-10,,1319,東陽,8795,8595,368,391,165.0,352.0,13.0,147869.0,5.0,28.0,,147869.0,, ,
2023-01-11,,1319,東陽,8595,8628,391,346,129.0,96.0,,147869.0,52.0,7.0,,147869.0,, ,
2023-01-12,,1319,東陽,8628,8615,346,343,137.0,150.0,,147869.0,19.0,16.0,,147869.0,, ,
2023-01-14,,1319,東陽,8615,8448,343,323,72.0,237.0,2.0,147869.0,31.0,11.0,,147869.0,, ,
2023-01-16,,1319,東陽,8448,8174,323,314,33.0,306.0,1.0,147869.0,23.0,14.0,,147869.0,, ,
2023-01-18,,1319,東陽,8174,8172,314,321,162.0,141.0,23.0,147869.0,9.0,16.0,,147869.0,1.0, ,
2023-02-01,,1319,東陽,7561,7529,320,313,198.0,230.0,,147869.0,18.0,11.0,,147869.0,, ,
2023-02-02,,1319,東陽,7561,7529,320,313,198.0,230.0,,147869.0,18.0,11.0,,147869.0,, ,
2023-02-03,,1319,東陽,7329,7464,326,304,396.0,261.0,,147869.0,24.0,2.0,,147869.0,1.0, ,
2023-02-04,,1319,東陽,7329,7464,326,304,396.0,261.0,,147869.0,24.0,2.0,,147869.0,1.0, ,
2023-02-06,,1319,東陽,7464,7430,304,313,63.0,97.0,,147869.0,,9.0,,147869.0,1.0, ,
2023-02-07,,1319,東陽,7430,7433,313,313,81.0,78.0,,147869.0,1.0,1.0,,147869.0,, ,
2023-02-08,,1319,東陽,7433,7569,313,309,278.0,142.0,,147869.0,7.0,3.0,,147869.0,, ,
2023-02-09,,1319,東陽,7569,7520,309,288,60.0,109.0,,147869.0,6.0,5.0,20.0,147869.0,, ,
2023-02-10,,1319,東陽,7520,7731,288,278,295.0,84.0,,147869.0,13.0,3.0,,147869.0,, ,
2023-02-11,,1319,東陽,7520,7731,288,278,295.0,84.0,,147869.0,13.0,3.0,,147869.0,, ,
2023-02-13,,1319,東陽,7731,7579,278,274,20.0,172.0,,147869.0,6.0,2.0,,147869.0,, ,
2023-02-14,,1319,東陽,7579,7570,274,280,98.0,107.0,,147869.0,,6.0,,147869.0,, ,
2023-02-15,,1319,東陽,7570,7456,280,269,56.0,170.0,,147869.0,13.0,2.0,,147869.0,, ,
2023-02-16,,1319,東陽,7455,7557,269,262,210.0,106.0,2.0,147869.0,10.0,3.0,,147869.0,, ,
2023-02-17,,1319,東陽,7558,7491,262,264,160.0,227.0,,147869.0,1.0,3.0,,147869.0,, ,
2023-02-18,,1319,東陽,7558,7491,262,264,160,227,,147869,1,3,,147869,, ,
