,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1079.0,9921,巨大,492,486,19,21,,,,,,,,,,,False
2022-12-12,,9921,巨大,484,525,21,21,74.0,33.0,,98016.0,,,,98016.0,, ,False
2022-12-13,,9921,巨大,565,589,75,64,99.0,75.0,,98016.0,33.0,22.0,,98016.0,5.0, ,False
2022-12-14,,9921,巨大,589,653,64,85,121.0,57.0,,98016.0,3.0,24.0,,98016.0,1.0, ,False
2022-12-15,,9921,巨大,653,551,85,105,12.0,114.0,,98016.0,1.0,21.0,,98016.0,, ,False
2022-12-18,,9921,巨大,551,534,105,85,19.0,36.0,,98016.0,27.0,7.0,,98016.0,, ,False
2022-12-19,,9921,巨大,534,537,85,89,7.0,4.0,,98016.0,2.0,6.0,,98016.0,, ,False
2022-12-20,,9921,巨大,537,550,89,81,24.0,11.0,,98016.0,12.0,4.0,,98016.0,, ,False
2022-12-21,,9921,巨大,550,558,81,68,32.0,24.0,,98016.0,3.0,5.0,15.0,98016.0,, ,False
2022-12-23,,9921,巨大,564,568,69,71,12.0,8.0,,98016.0,3.0,5.0,,98016.0,, ,False
2022-12-26,,9921,巨大,568,575,71,69,7.0,,,98016.0,6.0,4.0,,98016.0,, ,False
2022-12-27,,9921,巨大,575,573,69,69,,2.0,,98016.0,2.0,2.0,,98016.0,, ,False
2022-12-28,,9921,巨大,573,565,69,62,2.0,5.0,5.0,98016.0,8.0,1.0,,98016.0,, ,False
2022-12-29,,9921,巨大,565,514,62,48,6.0,57.0,,98016.0,14.0,,,98016.0,, ,False
2022-12-30,,9921,巨大,514,465,48,44,4.0,53.0,,98016.0,7.0,3.0,,98016.0,, ,False
2023-01-03,,9921,巨大,465,465,44,47,11.0,11.0,,98016.0,2.0,5.0,,98016.0,, ,
2023-01-04,,9921,巨大,465,467,47,45,7.0,5.0,,98016.0,3.0,1.0,,98016.0,, ,
2023-01-05,,9921,巨大,467,469,45,42,3.0,1.0,,98016.0,3.0,,,98016.0,, ,
2023-01-06,,9921,巨大,469,473,42,46,5.0,,1.0,98016.0,,4.0,,98016.0,, ,
2023-01-10,,9921,巨大,486,512,45,42,33.0,6.0,1.0,98016.0,3.0,,,98016.0,, ,
2023-01-11,,9921,巨大,512,530,42,35,19.0,1.0,,98016.0,7.0,,,98016.0,, ,
2023-01-12,,9921,巨大,530,516,35,40,8.0,19.0,3.0,98016.0,,5.0,,98016.0,, ,
2023-01-14,,9921,巨大,516,509,40,39,24.0,31.0,,98016.0,5.0,4.0,,98016.0,, ,
2023-01-16,,9921,巨大,509,546,39,34,52.0,13.0,2.0,98016.0,6.0,1.0,,98016.0,, ,
2023-01-18,,9921,巨大,546,554,34,35,17.0,9.0,,98016.0,1.0,2.0,,98016.0,, ,
2023-02-01,,9921,巨大,533,568,29,29,42.0,7.0,,98016.0,,,,98016.0,, ,
2023-02-02,,9921,巨大,533,568,29,29,42.0,7.0,,98016.0,,,,98016.0,, ,
2023-02-03,,9921,巨大,622,591,25,30,30.0,59.0,2.0,98016.0,,5.0,,98016.0,, ,
2023-02-04,,9921,巨大,622,591,25,30,30.0,59.0,2.0,98016.0,,5.0,,98016.0,, ,
2023-02-06,,9921,巨大,591,610,30,30,28.0,9.0,,98016.0,,,,98016.0,, ,
2023-02-07,,9921,巨大,610,624,30,29,28.0,14.0,,98016.0,1.0,,,98016.0,, ,
2023-02-08,,9921,巨大,624,610,29,30,21.0,35.0,,98016.0,,1.0,,98016.0,, ,
2023-02-09,,9921,巨大,610,644,30,30,42.0,8.0,,98016.0,,,,98016.0,, ,
2023-02-10,,9921,巨大,644,634,30,29,4.0,14.0,,98016.0,1.0,,,98016.0,, ,
2023-02-11,,9921,巨大,644,634,30,29,4.0,14.0,,98016.0,1.0,,,98016.0,, ,
2023-02-13,,9921,巨大,634,642,29,29,21.0,11.0,2.0,98016.0,,,,98016.0,, ,
2023-02-14,,9921,巨大,642,641,29,33,33.0,34.0,,98016.0,,4.0,,98016.0,, ,
2023-02-15,,9921,巨大,641,667,33,31,31.0,5.0,,98016.0,4.0,2.0,,98016.0,, ,
2023-02-16,,9921,巨大,666,674,31,31,22.0,14.0,,98016.0,,,,98016.0,, ,
2023-02-17,,9921,巨大,675,646,31,33,5.0,34.0,,98016.0,,2.0,,98016.0,, ,
2023-02-18,,9921,巨大,675,646,31,33,5.0,34.0,,98016.0,,2.0,,98016.0,, ,
2023-02-20,,9921,巨大,646,643,33,34,4.0,6.0,1.0,98016.0,,1.0,,98016.0,, ,
2023-02-21,,9921,巨大,643,629,34,34,4.0,18.0,,98016.0,,,,98016.0,, ,
2023-02-22,,9921,巨大,629,657,34,36,33.0,5.0,,98016.0,2.0,4.0,,98016.0,, ,
2023-02-23,,9921,巨大,657,662,36,36,12.0,7.0,,98016.0,1.0,1.0,,98016.0,, ,
2023-02-24,,9921,巨大,662,684,36,30,35.0,13.0,,98016.0,6.0,,,98016.0,, ,
2023-02-25,,9921,巨大,662,684,36,30,35.0,13.0,,98016.0,6.0,,,98016.0,, ,
2023-02-27,,9921,巨大,662,684,36,30,35.0,13.0,,98016.0,6.0,,,98016.0,, ,
2023-02-28,,9921,巨大,662,684,36,30,35.0,13.0,,98016.0,6.0,,,98016.0,, ,
2023-03-01,,9921,巨大,684,685,30,33,7.0,6.0,,98016.0,,3.0,,98016.0,, ,
2023-03-02,,9921,巨大,685,713,33,33,39,10,1,98016,,,,98016,, ,
