,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,619.0,2884,玉山金,8093,8058,1470,1484,,,,,,,,,,,False
2022-12-12,,2884,玉山金,7990,7978,1491,1492,22.0,22.0,12.0,3568775.0,,1.0,,3568775.0,, ,False
2022-12-13,,2884,玉山金,7939,7956,1522,1634,129.0,112.0,,3568775.0,10.0,122.0,,3568775.0,, ,False
2022-12-14,,2884,玉山金,7956,7780,1634,1601,25.0,190.0,11.0,3568775.0,36.0,3.0,,3568775.0,, ,False
2022-12-15,,2884,玉山金,7780,7755,1601,1598,8.0,23.0,10.0,3568775.0,12.0,9.0,,3568775.0,, ,False
2022-12-18,,2884,玉山金,7755,7773,1598,1512,56.0,34.0,4.0,3568775.0,89.0,3.0,,3568775.0,, ,False
2022-12-19,,2884,玉山金,7773,7790,1512,1566,32.0,15.0,,3568775.0,7.0,61.0,,3568775.0,, ,False
2022-12-20,,2884,玉山金,7790,8048,1566,1527,323.0,65.0,,3568775.0,48.0,9.0,,3568775.0,, ,False
2022-12-21,,2884,玉山金,8048,8030,1527,1538,47.0,65.0,,3568775.0,2.0,13.0,,3568775.0,, ,False
2022-12-23,,2884,玉山金,7935,7946,1537,1535,36.0,24.0,1.0,3568775.0,1.0,1.0,2.0,3568775.0,, ,False
2022-12-26,,2884,玉山金,7946,7927,1535,1535,4.0,22.0,1.0,3568775.0,,,,3568775.0,, ,False
2022-12-27,,2884,玉山金,7927,7889,1535,1535,6.0,40.0,4.0,3568775.0,2.0,2.0,,3568775.0,, ,False
2022-12-28,,2884,玉山金,7889,7769,1535,1519,39.0,159.0,,3568775.0,16.0,,,3568775.0,, ,False
2022-12-29,,2884,玉山金,7769,7687,1519,1515,55.0,137.0,,3568775.0,11.0,7.0,,3568775.0,, ,False
2022-12-30,,2884,玉山金,7687,7692,1515,1506,9.0,4.0,,3568775.0,10.0,1.0,,3568775.0,1.0, ,False
2023-01-03,,2884,玉山金,7692,7712,1506,1497,28.0,7.0,1.0,3568775.0,14.0,5.0,,3568775.0,, ,
2023-01-04,,2884,玉山金,7712,7835,1497,1824,144.0,16.0,5.0,3568775.0,17.0,344.0,,3568775.0,, ,
2023-01-05,,2884,玉山金,7835,7781,1824,1850,7.0,46.0,15.0,3568775.0,4.0,30.0,,3568775.0,, ,
2023-01-06,,2884,玉山金,7781,7771,1850,1734,17.0,19.0,8.0,3568775.0,129.0,13.0,,3568775.0,, ,
2023-01-10,,2884,玉山金,7541,7605,1592,1587,119.0,55.0,,3568775.0,5.0,,,3568775.0,, ,
2023-01-11,,2884,玉山金,7605,7619,1587,1504,62.0,24.0,24.0,3568775.0,81.0,,2.0,3568775.0,, ,
2023-01-12,,2884,玉山金,7619,7651,1504,1505,71.0,9.0,30.0,3568775.0,,1.0,,3568775.0,, ,
2023-01-14,,2884,玉山金,7651,7654,1505,1585,66.0,60.0,3.0,3568775.0,1.0,81.0,,3568775.0,, ,
2023-01-16,,2884,玉山金,7654,7673,1585,1591,127.0,104.0,4.0,3568775.0,1.0,7.0,,3568775.0,, ,
2023-01-18,,2884,玉山金,7673,7878,1591,1513,297.0,38.0,54.0,3568775.0,87.0,13.0,4.0,3568775.0,1.0, ,
2023-02-01,,2884,玉山金,8003,7950,1438,1449,95.0,138.0,10.0,3568775.0,,11.0,,3568775.0,, ,
