,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,718.0,3356,奇偶,7632,7478,1626,1561,,,,,,,,,,,False
2022-12-12,,3356,奇偶,7386,7471,1653,1677,760.0,675.0,,22455.0,27.0,51.0,,22455.0,3.0, ,False
2022-12-13,,3356,奇偶,7559,7286,1695,1506,411.0,684.0,,22455.0,192.0,3.0,,22455.0,3.0, ,False
2022-12-14,,3356,奇偶,7286,7132,1506,1458,181.0,335.0,,22455.0,87.0,39.0,,22455.0,5.0, ,False
2022-12-15,,3356,奇偶,7132,7181,1458,1452,345.0,296.0,,22455.0,60.0,54.0,,22455.0,6.0, ,False
2022-12-18,,3356,奇偶,7181,7022,1452,1670,213.0,372.0,,22455.0,79.0,297.0,,22455.0,7.0, ,False
2022-12-19,,3356,奇偶,7022,6960,1670,1618,148.0,210.0,,22455.0,78.0,26.0,,22455.0,, ,False
2022-12-20,,3356,奇偶,6960,6352,1618,1675,199.0,807.0,,22455.0,78.0,135.0,,22455.0,35.0, ,False
2022-12-21,,3356,奇偶,6352,6227,1675,1685,197.0,322.0,,22455.0,81.0,91.0,,22455.0,9.0, ,False
2022-12-23,,3356,奇偶,6224,6205,1572,1454,107.0,126.0,,22455.0,125.0,7.0,,22455.0,7.0, ,False
2022-12-26,,3356,奇偶,6205,6055,1454,1439,94.0,244.0,,22455.0,42.0,27.0,,22455.0,50.0, ,False
2022-12-27,,3356,奇偶,6055,5909,1439,1277,152.0,298.0,,22455.0,168.0,6.0,,22455.0,3.0, ,False
2022-12-28,,3356,奇偶,5909,5243,1277,998,219.0,885.0,,22455.0,331.0,52.0,,22455.0,6.0, ,False
2022-12-29,,3356,奇偶,5243,4725,998,933,66.0,584.0,,22455.0,76.0,20.0,9.0,22455.0,1.0, ,False
2022-12-30,,3356,奇偶,4725,4932,933,965,325.0,111.0,7.0,22455.0,25.0,57.0,,22455.0,5.0, ,False
2023-01-03,,3356,奇偶,4932,4837,965,947,57.0,152.0,,22455.0,48.0,30.0,,22455.0,7.0, ,
2023-01-04,,3356,奇偶,4837,4856,947,930,81.0,62.0,,22455.0,20.0,3.0,,22455.0,2.0, ,
2023-01-05,,3356,奇偶,4856,4925,930,866,155.0,86.0,,22455.0,97.0,33.0,,22455.0,2.0, ,
2023-01-06,,3356,奇偶,4925,4930,866,820,46.0,41.0,,22455.0,71.0,25.0,,22455.0,1.0, ,
2023-01-10,,3356,奇偶,5019,5289,778,776,377.0,107.0,,22455.0,7.0,5.0,,22455.0,8.0, ,
2023-01-11,,3356,奇偶,5289,4940,776,796,108.0,446.0,11.0,22455.0,42.0,62.0,,22455.0,2.0, ,
2023-01-12,,3356,奇偶,4940,4892,796,720,55.0,102.0,1.0,22455.0,87.0,11.0,,22455.0,, ,
2023-01-14,,3356,奇偶,4892,4823,720,703,111.0,180.0,,22455.0,53.0,36.0,,22455.0,4.0, ,
2023-01-16,,3356,奇偶,4823,4767,703,585,17.0,71.0,2.0,22455.0,123.0,5.0,,22455.0,, ,
2023-01-18,,3356,奇偶,4767,4695,585,551,48.0,72.0,48.0,22455.0,37.0,3.0,,22455.0,7.0, ,
2023-02-01,,3356,奇偶,4549,4569,463,428,137.0,114.0,3.0,22455.0,38.0,3.0,,22455.0,11.0, ,
2023-02-02,,3356,奇偶,4549,4569,463,428,137.0,114.0,3.0,22455.0,38.0,3.0,,22455.0,11.0, ,
2023-02-03,,3356,奇偶,4503,4528,427,410,126.0,95.0,6.0,22455.0,30.0,13.0,,22455.0,, ,
2023-02-04,,3356,奇偶,4503,4528,427,410,126.0,95.0,6.0,22455.0,30.0,13.0,,22455.0,, ,
2023-02-06,,3356,奇偶,4528,4489,410,432,170.0,209.0,,22455.0,7.0,29.0,,22455.0,1.0, ,
2023-02-07,,3356,奇偶,4489,4523,432,423,139.0,105.0,,22455.0,10.0,1.0,,22455.0,14.0, ,
2023-02-08,,3356,奇偶,4523,4567,423,407,189.0,145.0,,22455.0,16.0,,,22455.0,3.0, ,
2023-02-09,,3356,奇偶,4567,5007,407,462,828.0,388.0,,22455.0,13.0,68.0,,22455.0,3.0, ,
2023-02-10,,3356,奇偶,5007,4930,462,438,353.0,430.0,,22455.0,47.0,23.0,,22455.0,25.0, ,
2023-02-11,,3356,奇偶,5007,4930,462,438,353.0,430.0,,22455.0,47.0,23.0,,22455.0,25.0, ,
2023-02-13,,3356,奇偶,4930,4943,438,440,130.0,117.0,,22455.0,3.0,5.0,,22455.0,2.0, ,
2023-02-14,,3356,奇偶,4943,4870,440,412,109.0,180.0,2.0,22455.0,30.0,2.0,,22455.0,, ,
2023-02-15,,3356,奇偶,4870,4878,412,410,48.0,36.0,4.0,22455.0,2.0,,,22455.0,, ,
2023-02-16,,3356,奇偶,4878,4883,410,414,215.0,206.0,4.0,22455.0,,4.0,,22455.0,, ,
2023-02-17,,3356,奇偶,4883,4701,414,429,36.0,218.0,,22455.0,,15.0,,22455.0,, ,
2023-02-18,,3356,奇偶,4883,4701,414,429,36.0,218.0,,22455.0,,15.0,,22455.0,, ,
2023-02-20,,3356,奇偶,4701,4579,429,450,194.0,316.0,,22455.0,1.0,22.0,,22455.0,1.0, ,
2023-02-21,,3356,奇偶,4579,4579,450,438,193,192,1,22455,13,1,,22455,1, ,
