,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,448.0,2376,技嘉,6863,7416,2522,2452,,,,,,,,,,,False
2022-12-12,,2376,技嘉,7325,7430,2602,2592,245.0,130.0,10.0,158922.0,53.0,43.0,,158922.0,, ,False
2022-12-13,,2376,技嘉,7399,7378,2582,2574,179.0,200.0,,158922.0,42.0,34.0,,158922.0,, ,False
2022-12-14,,2376,技嘉,7378,7371,2574,2605,640.0,641.0,6.0,158922.0,57.0,88.0,,158922.0,8.0, ,False
2022-12-15,,2376,技嘉,7371,8348,2605,2706,2457.0,1480.0,,158922.0,101.0,202.0,,158922.0,29.0, ,False
2022-12-18,,2376,技嘉,8348,8844,2706,2455,2171.0,1675.0,,158922.0,273.0,22.0,,158922.0,17.0, ,False
2022-12-19,,2376,技嘉,8844,8613,2455,2359,444.0,675.0,,158922.0,96.0,,,158922.0,, ,False
2022-12-20,,2376,技嘉,8613,8441,2359,2268,490.0,662.0,,158922.0,198.0,112.0,5.0,158922.0,3.0, ,False
2022-12-21,,2376,技嘉,8441,8279,2268,2342,117.0,271.0,8.0,158922.0,22.0,96.0,,158922.0,1.0, ,False
2022-12-23,,2376,技嘉,8205,8156,2335,2389,185.0,233.0,1.0,158922.0,40.0,104.0,10.0,158922.0,2.0, ,False
2022-12-26,,2376,技嘉,8156,8110,2389,2407,358.0,404.0,,158922.0,23.0,41.0,,158922.0,2.0, ,False
2022-12-27,,2376,技嘉,8110,7957,2407,2328,130.0,272.0,11.0,158922.0,19.0,14.0,74.0,158922.0,, ,False
2022-12-28,,2376,技嘉,7957,7803,2328,2346,35.0,188.0,1.0,158922.0,13.0,31.0,,158922.0,1.0, ,False
2022-12-29,,2376,技嘉,7803,7757,2346,2384,323.0,368.0,1.0,158922.0,28.0,66.0,,158922.0,2.0, ,False
2022-12-30,,2376,技嘉,7757,7644,2384,2378,206.0,319.0,,158922.0,22.0,16.0,,158922.0,1.0, ,False
2023-01-03,,2376,技嘉,7644,7184,2378,2562,372.0,831.0,1.0,158922.0,22.0,212.0,6.0,158922.0,2.0, ,
2023-01-04,,2376,技嘉,7184,6838,2562,2551,153.0,499.0,,158922.0,47.0,36.0,,158922.0,2.0, ,
2023-01-05,,2376,技嘉,6838,6882,2551,2428,466.0,415.0,7.0,158922.0,138.0,16.0,1.0,158922.0,6.0, ,
2023-01-06,,2376,技嘉,6882,6623,2428,2402,91.0,344.0,6.0,158922.0,16.0,19.0,29.0,158922.0,3.0, ,
2023-01-10,,2376,技嘉,5945,5608,2374,2364,60.0,397.0,,158922.0,17.0,8.0,1.0,158922.0,, ,
2023-01-11,,2376,技嘉,5608,5230,2364,2361,40.0,418.0,,158922.0,6.0,4.0,1.0,158922.0,, ,
2023-01-12,,2376,技嘉,5230,5170,2361,2243,43.0,103.0,,158922.0,8.0,,110.0,158922.0,, ,
2023-01-14,,2376,技嘉,5170,5135,2243,2237,100.0,135.0,,158922.0,16.0,10.0,,158922.0,, ,
2023-01-16,,2376,技嘉,5135,5056,2237,2230,68.0,137.0,10.0,158922.0,11.0,4.0,,158922.0,1.0, ,
2023-01-18,,2376,技嘉,5056,4818,2230,2213,47.0,282.0,3.0,158922.0,26.0,9.0,,158922.0,, ,
2023-02-01,,2376,技嘉,5295,5548,2105,1878,415.0,162.0,,158922.0,9.0,14.0,232.0,158922.0,2.0, ,
2023-02-02,,2376,技嘉,5295,5548,2105,1878,415.0,162.0,,158922.0,9.0,14.0,232.0,158922.0,2.0, ,
2023-02-03,,2376,技嘉,5591,5789,1882,1869,400.0,200.0,2.0,158922.0,35.0,22.0,,158922.0,2.0, ,
2023-02-04,,2376,技嘉,5591,5789,1882,1869,400.0,200.0,2.0,158922.0,35.0,22.0,,158922.0,2.0, ,
2023-02-06,,2376,技嘉,5789,5738,1869,1864,214.0,264.0,1.0,158922.0,23.0,18.0,,158922.0,1.0, ,
2023-02-07,,2376,技嘉,5738,5325,1864,1925,301.0,712.0,2.0,158922.0,2.0,83.0,20.0,158922.0,, ,
2023-02-08,,2376,技嘉,5325,5509,1925,1937,814.0,627.0,3.0,158922.0,8.0,20.0,,158922.0,1.0, ,
2023-02-09,,2376,技嘉,5509,5703,1937,1910,385.0,191.0,,158922.0,30.0,3.0,,158922.0,1.0, ,
2023-02-10,,2376,技嘉,5703,5900,1910,1921,301.0,104.0,,158922.0,12.0,24.0,1.0,158922.0,1.0, ,
2023-02-11,,2376,技嘉,5703,5900,1910,1921,301.0,104.0,,158922.0,12.0,24.0,1.0,158922.0,1.0, ,
2023-02-13,,2376,技嘉,5900,5696,1921,1964,210.0,414.0,,158922.0,14.0,57.0,,158922.0,, ,
2023-02-14,,2376,技嘉,5696,5621,1964,1945,149.0,223.0,1.0,158922.0,1.0,15.0,33.0,158922.0,, ,
2023-02-15,,2376,技嘉,5621,5635,1945,1955,164.0,150.0,,158922.0,8.0,18.0,,158922.0,, ,
2023-02-16,,2376,技嘉,5464,5352,1933,1899,401.0,512.0,1.0,158922.0,40.0,8.0,2.0,158922.0,, ,
2023-02-17,,2376,技嘉,5523,5523,1921,1605,222.0,222.0,,158922.0,21.0,7.0,302.0,158922.0,, ,
2023-02-18,,2376,技嘉,5523,5523,1921,1605,222.0,222.0,,158922.0,21.0,7.0,302.0,158922.0,, ,
2023-02-20,,2376,技嘉,5523,5502,1605,1575,249.0,220.0,50.0,158922.0,27.0,18.0,21.0,158922.0,7.0, ,
2023-02-21,,2376,技嘉,5502,5617,1575,1549,257.0,140.0,2.0,158922.0,56.0,40.0,10.0,158922.0,40.0, ,
2023-02-22,,2376,技嘉,5617,5502,1549,1579,37,152,,158922,11,41,,158922,, ,
