,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,658.0,3022,威強電,6102,6155,211,200,,,,,,,,,,,False
2022-12-12,,3022,威強電,6213,6558,235,261,795.0,450.0,,44149.0,,26.0,,44149.0,12.0, ,False
2022-12-13,,3022,威強電,6557,6873,257,223,808.0,492.0,,44149.0,47.0,13.0,,44149.0,3.0, ,False
2022-12-14,,3022,威強電,6873,6897,223,261,516.0,491.0,1.0,44149.0,10.0,48.0,,44149.0,1.0, ,False
2022-12-15,,3022,威強電,6897,6696,261,257,1115.0,1316.0,,44149.0,47.0,43.0,,44149.0,16.0, ,False
2022-12-18,,3022,威強電,6696,6077,257,249,409.0,1028.0,,44149.0,39.0,31.0,,44149.0,1.0, ,False
2022-12-19,,3022,威強電,6077,5990,249,249,126.0,213.0,,44149.0,20.0,20.0,,44149.0,, ,False
2022-12-20,,3022,威強電,5990,5467,249,261,120.0,643.0,,44149.0,15.0,27.0,,44149.0,2.0, ,False
2022-12-21,,3022,威強電,5467,5300,261,264,99.0,266.0,,44149.0,15.0,18.0,,44149.0,2.0, ,False
2022-12-23,,3022,威強電,4967,4815,268,282,83.0,235.0,,44149.0,52.0,66.0,,44149.0,2.0, ,False
2022-12-26,,3022,威強電,4815,4534,282,294,60.0,321.0,20.0,44149.0,36.0,48.0,,44149.0,3.0, ,False
2022-12-27,,3022,威強電,4534,4561,294,293,198.0,171.0,,44149.0,34.0,33.0,,44149.0,1.0, ,False
2022-12-28,,3022,威強電,4561,4501,293,287,56.0,116.0,,44149.0,20.0,14.0,,44149.0,1.0, ,False
2022-12-29,,3022,威強電,4501,4456,287,279,40.0,85.0,,44149.0,18.0,10.0,,44149.0,, ,False
2022-12-30,,3022,威強電,4456,4475,279,257,57.0,38.0,,44149.0,27.0,5.0,,44149.0,2.0, ,False
2023-01-03,,3022,威強電,4475,4480,257,358,88.0,83.0,,44149.0,22.0,123.0,,44149.0,2.0, ,
2023-01-04,,3022,威強電,4480,4514,358,316,128.0,94.0,,44149.0,47.0,5.0,,44149.0,1.0, ,
2023-01-05,,3022,威強電,4514,4727,316,345,293.0,80.0,,44149.0,6.0,35.0,,44149.0,2.0, ,
2023-01-06,,3022,威強電,4727,4585,345,327,124.0,266.0,,44149.0,33.0,15.0,,44149.0,1.0, ,
2023-01-10,,3022,威強電,4223,4040,292,279,93.0,276.0,,44149.0,19.0,6.0,,44149.0,3.0, ,
2023-01-11,,3022,威強電,4040,4037,279,274,76.0,79.0,,44149.0,14.0,9.0,,44149.0,, ,
2023-01-12,,3022,威強電,4037,4135,274,245,170.0,72.0,,44149.0,32.0,3.0,,44149.0,2.0, ,
2023-01-14,,3022,威強電,4135,4242,245,197,189.0,78.0,4.0,44149.0,61.0,13.0,,44149.0,, ,
2023-01-16,,3022,威強電,4242,4194,197,205,61.0,109.0,,44149.0,16.0,24.0,,44149.0,1.0, ,
2023-01-18,,3022,威強電,4194,4201,205,197,201.0,191.0,3.0,44149.0,23.0,15.0,,44149.0,3.0, ,
2023-02-01,,3022,威強電,4277,4309,178,179,210.0,178.0,,44149.0,1.0,2.0,,44149.0,4.0, ,
2023-02-02,,3022,威強電,4277,4309,178,179,210.0,178.0,,44149.0,1.0,2.0,,44149.0,4.0, ,
2023-02-03,,3022,威強電,4279,4061,176,166,272.0,490.0,,44149.0,11.0,1.0,,44149.0,2.0, ,
2023-02-04,,3022,威強電,4279,4061,176,166,272.0,490.0,,44149.0,11.0,1.0,,44149.0,2.0, ,
2023-02-06,,3022,威強電,4061,4016,166,161,109.0,154.0,,44149.0,7.0,2.0,,44149.0,, ,
2023-02-07,,3022,威強電,4016,4039,161,252,461.0,438.0,,44149.0,5.0,96.0,,44149.0,1.0, ,
2023-02-08,,3022,威強電,4039,4974,252,228,1579.0,644.0,,44149.0,60.0,36.0,,44149.0,31.0, ,
2023-02-09,,3022,威強電,4974,5155,228,232,462.0,281.0,,44149.0,36.0,40.0,,44149.0,1.0, ,
2023-02-10,,3022,威強電,5155,4974,232,184,482.0,663.0,,44149.0,61.0,14.0,1.0,44149.0,8.0, ,
2023-02-11,,3022,威強電,5155,4974,232,184,482.0,663.0,,44149.0,61.0,14.0,1.0,44149.0,8.0, ,
2023-02-13,,3022,威強電,4974,4929,184,197,140.0,185.0,,44149.0,8.0,21.0,,44149.0,, ,
2023-02-14,,3022,威強電,4929,4775,197,214,272.0,411.0,15.0,44149.0,2.0,19.0,,44149.0,4.0, ,
2023-02-15,,3022,威強電,4775,5220,214,222,713.0,268.0,,44149.0,3.0,11.0,,44149.0,2.0, ,
2023-02-16,,3022,威強電,5220,5575,222,220,995.0,640.0,,44149.0,13.0,11.0,,44149.0,5.0, ,
2023-02-17,,3022,威強電,5575,5121,220,243,1330.0,1783.0,1.0,44149.0,51.0,74.0,,44149.0,11.0, ,
2023-02-18,,3022,威強電,5575,5121,220,243,1330.0,1783.0,1.0,44149.0,51.0,74.0,,44149.0,11.0, ,
2023-02-20,,3022,威強電,5121,5685,243,190,1543.0,979.0,,44149.0,57.0,4.0,,44149.0,1.0, ,
2023-02-21,,3022,威強電,5685,5516,190,173,568.0,737.0,,44149.0,27.0,10.0,,44149.0,3.0, ,
2023-02-22,,3022,威強電,5516,4845,173,159,316,987,,44149,29,15,,44149,5, ,
