,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,333.0,1806,冠軍,3450,3425,3.0,5.0,,,,,,,,,,,False
2022-12-12,,1806,冠軍,3428,3403,3.0,3.0,18.0,43.0,,97600.0,,,,97600.0,, ,False
2022-12-13,,1806,冠軍,3396,3401,3.0,3.0,8.0,3.0,,97600.0,,,,97600.0,, ,False
2022-12-14,,1806,冠軍,3401,3408,3.0,3.0,14.0,7.0,,97600.0,,,,97600.0,, ,False
2022-12-15,,1806,冠軍,3408,3374,3.0,3.0,41.0,72.0,3.0,97600.0,,,,97600.0,, ,False
2022-12-18,,1806,冠軍,3374,3394,3.0,7.0,59.0,39.0,,97600.0,1.0,5.0,,97600.0,, ,False
2022-12-19,,1806,冠軍,3394,3352,7.0,13.0,7.0,49.0,,97600.0,,6.0,,97600.0,, ,False
2022-12-20,,1806,冠軍,3352,3313,13.0,8.0,8.0,42.0,5.0,97600.0,5.0,,,97600.0,, ,False
2022-12-21,,1806,冠軍,3313,3316,8.0,8.0,4.0,1.0,,97600.0,,,,97600.0,, ,False
2022-12-23,,1806,冠軍,3319,3327,8.0,3.0,18.0,7.0,3.0,97600.0,,1.0,6.0,97600.0,, ,False
2022-12-26,,1806,冠軍,3327,2845,3.0,3.0,,437.0,45.0,97600.0,,,,97600.0,, ,False
2022-12-27,,1806,冠軍,2845,2729,3.0,1.0,5.0,4.0,117.0,97600.0,2.0,,,97600.0,, ,False
2022-12-28,,1806,冠軍,2729,2732,1.0,1.0,10.0,3.0,4.0,97600.0,,,,97600.0,2.0, ,False
2022-12-29,,1806,冠軍,2732,2727,1.0,1.0,7.0,12.0,,97600.0,,,,97600.0,, ,False
2022-12-30,,1806,冠軍,2727,2715,1.0,1.0,7.0,19.0,,97600.0,,,,97600.0,, ,False
2023-01-03,,1806,冠軍,2715,2690,1.0,1.0,3.0,28.0,,97600.0,,,,97600.0,, ,
2023-01-04,,1806,冠軍,2690,2690,1.0,1.0,5.0,5.0,,97600.0,,,,97600.0,, ,
2023-01-06,,1806,冠軍,2659,2664,1.0,1.0,6.0,1.0,,97600.0,,,,97600.0,, ,
2023-01-10,,1806,冠軍,2647,2606,,,1.0,36.0,6.0,97600.0,,,,97600.0,, ,
2023-01-11,,1806,冠軍,2606,2589,,,,17.0,,97600.0,,,,97600.0,, ,
2023-01-12,,1806,冠軍,2589,2553,,15.0,,36.0,,97600.0,,15.0,,97600.0,, ,
2023-01-14,,1806,冠軍,2553,2553,15.0,27.0,,,,97600.0,,12.0,,97600.0,, ,
2023-01-16,,1806,冠軍,2553,2544,27.0,40.0,,9.0,,97600.0,,13.0,,97600.0,, ,
2023-01-18,,1806,冠軍,2544,2540,40.0,60.0,1.0,5.0,,97600.0,,20.0,,97600.0,, ,
2023-02-01,,1806,冠軍,2510,2471,61.0,61.0,12.0,42.0,9.0,97600.0,,,,97600.0,2.0, ,
2023-02-02,,1806,冠軍,2510,2471,61.0,61.0,12.0,42.0,9.0,97600.0,,,,97600.0,2.0, ,
2023-02-03,,1806,冠軍,2471,2494,61.0,61.0,30.0,1.0,6.0,97600.0,,,,97600.0,, ,
2023-02-04,,1806,冠軍,2471,2494,61.0,61.0,30.0,1.0,6.0,97600.0,,,,97600.0,, ,
2023-02-06,,1806,冠軍,2494,2518,61.0,61.0,44.0,20.0,,97600.0,,,,97600.0,, ,
2023-02-07,,1806,冠軍,2518,2527,61.0,61.0,9.0,,,97600.0,,,,97600.0,, ,
2023-02-08,,1806,冠軍,2527,2512,61.0,61.0,4.0,9.0,10.0,97600.0,,,,97600.0,, ,
2023-02-09,,1806,冠軍,2512,2511,61.0,61.0,2.0,3.0,,97600.0,,,,97600.0,, ,
2023-02-10,,1806,冠軍,2511,2461,61.0,61.0,,49.0,1.0,97600.0,,,,97600.0,, ,
2023-02-11,,1806,冠軍,2511,2461,61.0,61.0,,49.0,1.0,97600.0,,,,97600.0,, ,
2023-02-13,,1806,冠軍,2461,2461,61.0,61.0,,,,97600.0,,,,97600.0,, ,
2023-02-14,,1806,冠軍,2461,2463,61.0,61.0,2.0,,,97600.0,,,,97600.0,, ,
2023-02-15,,1806,冠軍,2463,2461,61.0,61.0,,2.0,,97600.0,,,,97600.0,, ,
2023-02-16,,1806,冠軍,2461,2403,61.0,61.0,8.0,54.0,12.0,97600.0,,,,97600.0,, ,
2023-02-17,,1806,冠軍,2403,2405,61.0,61.0,3.0,1.0,,97600.0,,,,97600.0,, ,
2023-02-18,,1806,冠軍,2403,2405,61.0,61.0,3.0,1.0,,97600.0,,,,97600.0,, ,
2023-02-20,,1806,冠軍,2405,2361,61.0,61.0,3.0,2.0,45.0,97600.0,,,,97600.0,, ,
2023-02-21,,1806,冠軍,2361,2360,61.0,61.0,4.0,1.0,4.0,97600.0,,,,97600.0,, ,
2023-02-22,,1806,冠軍,2360,2361,61.0,61.0,10.0,9.0,,97600.0,,,,97600.0,, ,
2023-02-23,,1806,冠軍,2361,2373,61.0,61.0,32.0,16.0,4.0,97600.0,,,,97600.0,, ,
2023-02-24,,1806,冠軍,2373,2348,61.0,61.0,4.0,29.0,,97600.0,,,,97600.0,, ,
2023-02-25,,1806,冠軍,2373,2348,61.0,61.0,4.0,29.0,,97600.0,,,,97600.0,, ,
2023-02-27,,1806,冠軍,2373,2348,61.0,61.0,4.0,29.0,,97600.0,,,,97600.0,, ,
2023-02-28,,1806,冠軍,2373,2348,61.0,61.0,4.0,29.0,,97600.0,,,,97600.0,, ,
2023-03-01,,1806,冠軍,2348,2321,61.0,61.0,7.0,29.0,5.0,97600.0,,,,97600.0,, ,
2023-03-02,,1806,冠軍,2321,2323,61,61,3,1,,97600,,,,97600,, ,
