,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,729.0,3454,晶睿,3775,4566,1969,2003,,,,,,,,,,,False
2022-12-12,,3454,晶睿,4592,3790,2288,2170,1212.0,2014.0,,21641.0,156.0,38.0,,21641.0,6.0, ,False
2022-12-13,,3454,晶睿,4052,3892,2135,2118,291.0,451.0,,21641.0,42.0,25.0,,21641.0,4.0, ,False
2022-12-14,,3454,晶睿,3892,3925,2118,2097,327.0,294.0,,21641.0,56.0,35.0,,21641.0,4.0, ,False
2022-12-15,,3454,晶睿,3925,4137,2095,2072,965.0,753.0,,21641.0,42.0,33.0,14.0,21641.0,10.0, ,False
2022-12-18,,3454,晶睿,4137,4415,2072,2036,653.0,375.0,,21641.0,48.0,12.0,,21641.0,3.0, ,False
2022-12-19,,3454,晶睿,4415,4339,2036,2001,289.0,365.0,,21641.0,43.0,8.0,,21641.0,, ,False
2022-12-20,,3454,晶睿,4339,4050,2001,1976,382.0,671.0,,21641.0,86.0,61.0,,21641.0,6.0, ,False
2022-12-21,,3454,晶睿,4050,3671,1976,1901,255.0,634.0,,21641.0,78.0,3.0,,21641.0,, ,False
2022-12-23,,3454,晶睿,3637,3636,1949,1991,101.0,102.0,,21641.0,28.0,70.0,,21641.0,7.0, ,False
2022-12-26,,3454,晶睿,3636,3657,1991,1997,131.0,110.0,,21641.0,25.0,31.0,,21641.0,2.0, ,False
2022-12-27,,3454,晶睿,3657,4031,1997,2020,597.0,223.0,,21641.0,3.0,26.0,,21641.0,8.0, ,False
2022-12-28,,3454,晶睿,4031,3505,2020,2139,489.0,1014.0,1.0,21641.0,116.0,235.0,,21641.0,2.0, ,False
2022-12-29,,3454,晶睿,3505,3271,2139,1882,315.0,549.0,,21641.0,271.0,14.0,,21641.0,1.0, ,False
2022-12-30,,3454,晶睿,3271,2995,1882,1921,319.0,595.0,,21641.0,22.0,61.0,,21641.0,10.0, ,False
2023-01-03,,3454,晶睿,2995,3009,1921,2056,314.0,300.0,,21641.0,36.0,171.0,,21641.0,15.0, ,
2023-01-04,,3454,晶睿,3009,3239,2056,1969,384.0,153.0,1.0,21641.0,89.0,3.0,1.0,21641.0,1.0, ,
2023-01-05,,3454,晶睿,3239,3584,1969,1938,592.0,227.0,20.0,21641.0,64.0,33.0,,21641.0,5.0, ,
2023-01-06,,3454,晶睿,3584,3515,1938,1935,191.0,260.0,,21641.0,26.0,23.0,,21641.0,2.0, ,
2023-01-10,,3454,晶睿,3281,3390,2095,2002,823.0,714.0,,21641.0,54.0,43.0,82.0,21641.0,13.0, ,
2023-01-11,,3454,晶睿,3390,3698,2002,1926,553.0,244.0,1.0,21641.0,69.0,11.0,18.0,21641.0,1.0, ,
2023-01-12,,3454,晶睿,3698,3554,1926,1954,156.0,300.0,,21641.0,24.0,52.0,,21641.0,3.0, ,
2023-01-14,,3454,晶睿,3554,3444,1954,1914,295.0,404.0,1.0,21641.0,45.0,16.0,11.0,21641.0,6.0, ,
2023-01-16,,3454,晶睿,3444,3156,1914,1915,153.0,441.0,,21641.0,82.0,83.0,,21641.0,3.0, ,
2023-01-18,,3454,晶睿,3156,3335,1915,1868,530.0,348.0,3.0,21641.0,44.0,2.0,5.0,21641.0,3.0, ,
2023-02-01,,3454,晶睿,3357,3543,1882,1797,616.0,429.0,1.0,21641.0,83.0,8.0,10.0,21641.0,1.0, ,
2023-02-02,,3454,晶睿,3357,3543,1882,1797,616.0,429.0,1.0,21641.0,83.0,8.0,10.0,21641.0,1.0, ,
2023-02-03,,3454,晶睿,3190,3265,1759,1743,407.0,332.0,,21641.0,28.0,12.0,,21641.0,4.0, ,
2023-02-04,,3454,晶睿,3190,3265,1759,1743,407.0,332.0,,21641.0,28.0,12.0,,21641.0,4.0, ,
2023-02-06,,3454,晶睿,3265,2890,1743,1810,278.0,653.0,,21641.0,20.0,87.0,,21641.0,, ,
2023-02-07,,3454,晶睿,2890,3075,1810,1847,454.0,269.0,,21641.0,72.0,109.0,,21641.0,10.0, ,
2023-02-08,,3454,晶睿,3075,2911,1847,1947,526.0,690.0,,21641.0,10.0,110.0,,21641.0,4.0, ,
2023-02-09,,3454,晶睿,2911,2702,1947,1934,712.0,919.0,2.0,21641.0,134.0,121.0,,21641.0,12.0, ,
2023-02-10,,3454,晶睿,2702,2601,1934,1929,618.0,719.0,,21641.0,57.0,52.0,,21641.0,6.0, ,
2023-02-11,,3454,晶睿,2702,2601,1934,1929,618.0,719.0,,21641.0,57.0,52.0,,21641.0,6.0, ,
2023-02-13,,3454,晶睿,2601,2886,1929,1824,784.0,498.0,1.0,21641.0,44.0,2.0,63.0,21641.0,2.0, ,
2023-02-14,,3454,晶睿,2886,2695,1824,1614,312.0,499.0,4.0,21641.0,106.0,73.0,177.0,21641.0,3.0, ,
2023-02-15,,3454,晶睿,2695,2842,1614,1588,306.0,159.0,,21641.0,41.0,15.0,,21641.0,3.0, ,
2023-02-16,,3454,晶睿,2837,3162,1588,1567,884.0,559.0,,21641.0,35.0,14.0,,21641.0,12.0, ,
2023-02-17,,3454,晶睿,3163,3141,1567,1591,331.0,353.0,,21641.0,39.0,63.0,,21641.0,4.0, ,
2023-02-18,,3454,晶睿,3163,3141,1567,1591,331,353,,21641,39,63,,21641,4, ,
