,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,469.0,2409,友達,97625,95927,23477,23817,,,,,,,,,,,False
2022-12-12,,2409,友達,95405,94034,23709,23242,401.0,1658.0,114.0,1924849.0,621.0,156.0,2.0,1924849.0,, ,False
2022-12-13,,2409,友達,94500,95622,24359,23759,2068.0,945.0,1.0,1924849.0,1689.0,1189.0,100.0,1924849.0,7.0, ,False
2022-12-14,,2409,友達,95622,95891,23759,21249,1024.0,702.0,53.0,1924849.0,2676.0,167.0,1.0,1924849.0,6.0, ,False
2022-12-15,,2409,友達,95890,96851,21249,20924,1456.0,447.0,48.0,1924849.0,386.0,61.0,,1924849.0,2.0, ,False
2022-12-18,,2409,友達,96849,100126,20924,20859,4095.0,760.0,58.0,1924849.0,1429.0,1365.0,1.0,1924849.0,11.0, ,False
2022-12-19,,2409,友達,100124,102577,20859,20849,3007.0,482.0,72.0,1924849.0,1254.0,1245.0,1.0,1924849.0,10.0, ,False
2022-12-20,,2409,友達,102576,102733,20849,19976,1435.0,1241.0,37.0,1924849.0,1514.0,642.0,1.0,1924849.0,4.0, ,False
2022-12-21,,2409,友達,102732,103028,19976,19632,1569.0,1248.0,25.0,1924849.0,995.0,652.0,1.0,1924849.0,5.0, ,False
2022-12-23,,2409,友達,102277,101505,20773,19982,773.0,1456.0,89.0,1924849.0,1161.0,370.0,,1924849.0,5.0, ,False
2022-12-26,,2409,友達,101504,101121,19982,19792,552.0,926.0,9.0,1924849.0,403.0,216.0,3.0,1924849.0,, ,False
2022-12-27,,2409,友達,101120,100605,19792,17546,495.0,814.0,196.0,1924849.0,843.0,216.0,1619.0,1924849.0,, ,False
2022-12-28,,2409,友達,100605,100296,17546,17319,1494.0,1797.0,6.0,1924849.0,557.0,330.0,,1924849.0,4.0, ,False
2022-12-29,,2409,友達,100295,100848,17319,16994,858.0,301.0,4.0,1924849.0,425.0,100.0,,1924849.0,, ,False
2022-12-30,,2409,友達,100848,101161,16994,16930,1149.0,617.0,219.0,1924849.0,129.0,68.0,3.0,1924849.0,1.0, ,False
2023-01-03,,2409,友達,101160,100907,16930,16907,2274.0,2392.0,135.0,1924849.0,358.0,472.0,137.0,1924849.0,10.0, ,
2023-01-04,,2409,友達,100907,99978,16907,17000,2530.0,3441.0,18.0,1924849.0,271.0,364.0,,1924849.0,23.0, ,
2023-01-05,,2409,友達,99978,101108,17000,17067,2010.0,849.0,31.0,1924849.0,132.0,199.0,,1924849.0,1.0, ,
