,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,581.0,2634,漢翔,30430,31705,258,329,,,,,,,,,,,False
2022-12-12,,2634,漢翔,30256,32079,298,282,3246.0,1423.0,,235466.0,31.0,15.0,,235466.0,4.0, ,False
2022-12-13,,2634,漢翔,31281,28017,295,274,524.0,1788.0,2000.0,235466.0,22.0,1.0,,235466.0,5.0, ,False
2022-12-14,,2634,漢翔,28017,27974,274,268,843.0,885.0,1.0,235466.0,48.0,42.0,,235466.0,9.0, ,False
2022-12-15,,2634,漢翔,27974,28509,268,278,3874.0,1339.0,2000.0,235466.0,16.0,26.0,,235466.0,28.0, ,False
2022-12-18,,2634,漢翔,28509,29347,278,369,2489.0,1647.0,4.0,235466.0,52.0,143.0,,235466.0,4.0, ,False
2022-12-19,,2634,漢翔,29347,29136,369,363,669.0,880.0,,235466.0,19.0,13.0,,235466.0,, ,False
2022-12-20,,2634,漢翔,29136,26639,363,212,476.0,2972.0,1.0,235466.0,168.0,17.0,,235466.0,1.0, ,False
2022-12-21,,2634,漢翔,26639,25434,212,206,288.0,1491.0,2.0,235466.0,12.0,6.0,,235466.0,12.0, ,False
2022-12-23,,2634,漢翔,24669,24266,206,264,1411.0,1812.0,2.0,235466.0,7.0,65.0,,235466.0,19.0, ,False
2022-12-26,,2634,漢翔,24266,24771,264,279,1669.0,1164.0,,235466.0,8.0,23.0,,235466.0,35.0, ,False
2022-12-27,,2634,漢翔,24771,24418,279,270,930.0,1283.0,,235466.0,14.0,5.0,,235466.0,19.0, ,False
2022-12-28,,2634,漢翔,24418,24262,270,279,810.0,962.0,4.0,235466.0,17.0,26.0,,235466.0,10.0, ,False
2022-12-29,,2634,漢翔,24262,25718,279,286,1858.0,400.0,2.0,235466.0,7.0,14.0,,235466.0,3.0, ,False
2022-12-30,,2634,漢翔,25718,29303,286,361,5386.0,1799.0,2.0,235466.0,4.0,79.0,,235466.0,59.0, ,False
2023-01-03,,2634,漢翔,29303,29271,361,300,1452.0,1480.0,4.0,235466.0,62.0,1.0,,235466.0,24.0, ,
2023-01-04,,2634,漢翔,29271,29115,300,365,848.0,1004.0,,235466.0,2.0,67.0,,235466.0,3.0, ,
