,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,279.0,1590,亞德客-KY,163,163,18,18,,,,,,,,,,,False
2022-12-12,,1590,亞德客-KY,173,167,19,19,2.0,8.0,,49999.0,,,,49999.0,, ,False
2022-12-13,,1590,亞德客-KY,169,162,19,19,2.0,9.0,,49999.0,,,,49999.0,, ,False
2022-12-14,,1590,亞德客-KY,162,168,19,19,9.0,3.0,,49999.0,,,,49999.0,, ,False
2022-12-15,,1590,亞德客-KY,168,160,19,18,17.0,25.0,,49999.0,1.0,,,49999.0,, ,False
2022-12-18,,1590,亞德客-KY,160,150,18,18,,10.0,,49999.0,,,,49999.0,, ,False
2022-12-19,,1590,亞德客-KY,150,152,18,18,2.0,,,49999.0,,,,49999.0,, ,False
2022-12-20,,1590,亞德客-KY,152,162,18,18,12.0,2.0,,49999.0,,,,49999.0,, ,False
2022-12-21,,1590,亞德客-KY,162,152,18,18,1.0,11.0,,49999.0,,,,49999.0,, ,False
2022-12-23,,1590,亞德客-KY,158,158,18,18,2.0,2.0,,49999.0,,,,49999.0,, ,False
2022-12-27,,1590,亞德客-KY,148,147,18,11,1.0,2.0,,49999.0,,,7.0,49999.0,, ,False
2022-12-28,,1590,亞德客-KY,147,139,11,11,1.0,9.0,,49999.0,,,,49999.0,, ,False
2022-12-29,,1590,亞德客-KY,139,145,11,11,7.0,1.0,,49999.0,,,,49999.0,, ,False
2022-12-30,,1590,亞德客-KY,145,143,11,11,,2.0,,49999.0,,,,49999.0,, ,False
2023-01-03,,1590,亞德客-KY,143,162,11,11,23.0,4.0,,49999.0,,,,49999.0,, ,
2023-01-04,,1590,亞德客-KY,162,175,11,11,14.0,1.0,,49999.0,,,,49999.0,, ,
2023-01-05,,1590,亞德客-KY,175,182,11,11,10.0,3.0,,49999.0,,,,49999.0,, ,
2023-01-06,,1590,亞德客-KY,182,162,11,11,7.0,27.0,,49999.0,,,,49999.0,, ,
2023-01-10,,1590,亞德客-KY,127,139,11,11,14.0,2.0,,49999.0,,,,49999.0,, ,
2023-01-12,,1590,亞德客-KY,159,141,11,5,39.0,57.0,,49999.0,,,6.0,49999.0,, ,
2023-01-14,,1590,亞德客-KY,141,172,5,5,54.0,23.0,,49999.0,,,,49999.0,, ,
2023-01-16,,1590,亞德客-KY,172,165,5,5,7.0,14.0,,49999.0,,,,49999.0,1.0, ,
2023-01-18,,1590,亞德客-KY,165,158,5,5,23.0,29.0,1.0,49999.0,,,,49999.0,, ,
2023-02-01,,1590,亞德客-KY,146,72,5,5,11.0,85.0,,49999.0,,,,49999.0,, ,
2023-02-02,,1590,亞德客-KY,146,72,5,5,11.0,85.0,,49999.0,,,,49999.0,, ,
2023-02-03,,1590,亞德客-KY,69,56,5,5,9.0,22.0,,49999.0,,,,49999.0,, ,
2023-02-04,,1590,亞德客-KY,69,56,5,5,9.0,22.0,,49999.0,,,,49999.0,, ,
2023-02-06,,1590,亞德客-KY,56,59,5,5,10.0,7.0,,49999.0,,,,49999.0,, ,
2023-02-07,,1590,亞德客-KY,59,59,5,5,5.0,5.0,,49999.0,,,,49999.0,, ,
2023-02-08,,1590,亞德客-KY,59,52,5,7,2.0,9.0,,49999.0,,2.0,,49999.0,, ,
2023-02-09,,1590,亞德客-KY,52,109,7,7,69.0,12.0,,49999.0,,,,49999.0,1.0, ,
2023-02-10,,1590,亞德客-KY,109,110,7,7,9.0,8.0,,49999.0,,,,49999.0,1.0, ,
2023-02-11,,1590,亞德客-KY,109,110,7,7,9.0,8.0,,49999.0,,,,49999.0,1.0, ,
2023-02-13,,1590,亞德客-KY,110,96,7,7,7.0,21.0,,49999.0,,,,49999.0,, ,
2023-02-14,,1590,亞德客-KY,96,98,7,7,6.0,4.0,,49999.0,,,,49999.0,1.0, ,
2023-02-15,,1590,亞德客-KY,98,91,7,7,4.0,11.0,,49999.0,,,,49999.0,, ,
2023-02-16,,1590,亞德客-KY,91,88,7,7,3.0,6.0,,49999.0,,,,49999.0,, ,
2023-02-17,,1590,亞德客-KY,88,89,7,7,2.0,1.0,,49999.0,,,,49999.0,, ,
2023-02-18,,1590,亞德客-KY,88,89,7,7,2,1,,49999,,,,49999,, ,
