lhdate,lhprice,lhcount
2022-04-21,317.5,0.0
2022-05-05,344.0,0.0
2022-05-23,316.5,0.0
2022-06-10,316.0,0.0
2022-06-28,314.0,0.0
2022-07-08,330.5,0.0
2022-07-18,334.5,0.0
2022-07-29,321.0,0.0
2022-08-09,316.0,0.0
2022-08-30,340.5,0.0
2022-10-06,289.0,0.0
2022-10-24,273.0,0.0
2022-11-09,268.5,0.0
2023-02-02,274.5,0.0
