lhdate,lhprice,lhcount
2022-03-04,109.0,0.0
2022-03-25,96.9,0.0
2022-04-20,102.0,0.0
2022-05-09,100.0,0.0
2022-06-10,117.5,0.0
2022-06-29,114.0,0.0
2022-07-08,114.0,0.0
2022-09-14,143.0,0.0
2022-10-05,136.0,0.0
2022-11-28,173.5,0.0
2022-12-09,185.0,0.0
