lhdate,lhprice,lhcount
2022-03-24,61.8,0.0
2022-05-05,51.0,0.0
2022-05-31,50.0,0.0
2022-06-27,57.8,0.0
2022-07-07,61.7,0.0
2022-07-25,66.6,0.0
2022-08-17,65.5,0.0
2022-09-02,63.9,0.0
2022-09-21,64.5,0.0
2022-10-06,56.5,0.0
2022-11-04,53.5,0.0
2022-11-17,54.7,0.0
2022-12-05,60.4,0.0
2023-02-06,68.7,0.0
