lhdate,lhprice,lhcount
2022-03-01,974.0,0.0
2022-03-30,946.0,0.0
2022-05-05,848.0,0.0
2022-05-18,880.0,0.0
2022-06-09,1075.0,0.0
2022-06-27,1060.0,0.0
2022-07-07,995.0,0.0
2022-08-18,849.0,0.0
2022-09-16,810.0,0.0
2022-10-04,782.0,0.0
2022-10-19,731.0,0.0
2022-11-14,915.0,0.0
2022-12-02,984.0,0.0
