lhdate,lhprice,lhcount
2022-03-17,71.0,0.0
2022-03-17,71.0,0.0
2022-04-18,68.5,0.0
2022-06-08,63.6,0.0
2022-07-20,64.6,0.0
2022-08-12,69.2,0.0
2022-09-13,69.2,0.0
2022-10-05,66.7,0.0
2022-10-21,65.5,0.0
2022-11-16,67.6,0.0
2022-12-16,65.2,0.0
