lhdate,lhprice,lhcount
2022-03-14,182.0,0.0
2022-03-01,193.0,0.0
2022-03-14,182.0,0.0
2022-04-13,158.0,0.0
2022-04-21,157.5,0.0
2022-05-05,153.0,0.0
2022-05-13,153.5,0.0
2022-05-23,163.5,0.0
2022-06-08,161.5,0.0
2022-07-19,131.0,0.0
2022-10-06,73.6,0.0
2022-10-27,70.5,0.0
2022-11-16,75.3,0.0
2022-11-30,76.1,0.0
