lhdate,lhprice,lhcount
2022-03-22,29.55,0.0
2022-04-28,46.75,0.0
2022-06-01,48.5,0.0
2022-06-14,44.7,0.0
2022-07-18,34.1,0.0
2022-07-28,34.2,0.0
2022-09-01,39.9,0.0
2022-09-20,42.5,0.0
2022-10-24,36.15,0.0
2022-11-15,48.35,0.0
2022-12-05,49.05,0.0
2022-12-16,48.2,0.0
2022-12-27,47.9,0.0
2023-01-06,47.7,0.0
2023-02-01,54.6,0.0
2023-02-20,58.6,0.0
