lhdate,lhprice,lhcount
2022-03-24,80.9,0.0
2022-04-08,81.8,0.0
2022-04-21,83.5,0.0
2022-06-09,81.8,0.0
2022-06-27,80.1,0.0
2022-07-08,79.5,0.0
2022-08-30,121.5,0.0
2022-09-22,122.0,0.0
2022-10-04,121.0,0.0
2022-11-09,98.6,0.0
2022-12-05,117.5,0.0
2023-01-09,107.0,0.0
2023-01-31,113.5,0.0
2023-02-20,121.0,0.0
