lhdate,lhprice,lhcount
2022-04-06,13.95,0.0
2022-04-21,12.4,0.0
2022-05-18,11.1,0.0
2022-09-01,10.25,0.0
2022-10-04,9.71,0.0
2022-11-15,9.89,0.0
2022-11-30,10.4,0.0
2023-01-10,10.1,0.0
2023-02-20,10.45,0.0
