lhdate,lhprice,lhcount
2022-03-17,16.55,0.0
2022-03-30,17.95,0.0
2022-03-17,16.55,0.0
2022-03-30,17.95,0.0
2022-04-28,18.3,0.0
2022-05-11,18.0,0.0
2022-05-31,19.2,0.0
2022-06-13,19.4,0.0
2022-06-27,17.35,0.0
2022-07-21,17.35,0.0
2022-08-15,18.4,0.0
2022-09-14,20.3,0.0
2022-09-23,22.9,0.0
2022-10-07,19.4,0.0
2022-11-21,46.0,0.0
2022-12-06,47.0,0.0
2022-12-15,45.35,0.0
