lhdate,lhprice,lhcount
2022-03-07,39.0,0.0
2022-04-15,39.55,0.0
2022-05-05,36.35,0.0
2022-07-08,29.35,0.0
2022-07-25,31.3,0.0
2022-08-26,29.25,0.0
2022-09-13,29.8,0.0
2022-10-06,27.8,0.0
2022-10-20,28.6,0.0
2022-11-15,29.1,0.0
2022-12-01,29.25,0.0
