lhdate,lhprice,lhcount
2022-05-05,22.85,0.0
2022-05-18,21.25,0.0
2022-05-31,22.8,0.0
2022-06-27,21.1,0.0
2022-07-19,17.75,0.0
2022-08-01,17.9,0.0
2022-09-22,17.2,0.0
2022-10-07,18.95,0.0
2022-12-14,25.1,0.0
2022-12-28,22.15,0.0
2023-02-21,23.6,0.0
