lhdate,lhprice,lhcount
2022-03-14,48.4,0.0
2022-03-29,62.9,0.0
2022-04-18,71.7,0.0
2022-05-06,62.6,0.0
2022-05-23,60.0,0.0
2022-07-11,50.0,0.0
2022-07-19,46.65,0.0
2022-08-01,48.6,0.0
2022-08-15,49.35,0.0
2022-08-24,52.1,0.0
2022-09-16,52.1,0.0
2022-11-14,44.4,0.0
2022-11-23,44.15,0.0
2022-12-02,45.15,0.0
2022-12-27,41.35,0.0
2023-01-09,41.15,0.0
