lhdate,lhprice,lhcount
2022-03-02,548.0,0.0
2022-03-30,537.0,0.0
2022-05-05,418.0,0.0
2022-05-18,414.0,0.0
2022-07-08,262.0,0.0
2022-07-21,282.0,0.0
2022-08-19,295.0,0.0
2022-10-06,207.0,0.0
2022-11-16,272.5,0.0
2022-12-05,310.5,0.0
