lhdate,lhprice,lhcount
2022-03-14,17.7,0.0
2022-05-05,14.35,0.0
2022-05-18,14.25,0.0
2022-06-01,14.25,0.0
2022-07-08,12.25,0.0
2022-07-21,11.25,0.0
2022-08-19,12.45,0.0
2022-09-15,12.3,0.0
2022-10-20,13.45,0.0
2022-12-02,12.65,0.0
2022-12-27,11.4,0.0
