lhdate,lhprice,lhcount
2022-03-21,539.0,0.0
2022-03-03,599.0,0.0
2022-03-21,539.0,0.0
2022-04-22,514.0,0.0
2022-05-17,509.0,0.0
2022-05-31,509.0,0.0
2022-08-18,287.5,0.0
2022-09-13,254.5,0.0
2022-10-05,229.5,0.0
2022-10-20,245.5,0.0
2022-11-16,324.5,0.0
2022-12-16,312.5,0.0
