lhdate,lhprice,lhcount
2022-05-05,126.5,0.0
2022-06-01,125.0,0.0
2022-07-08,82.2,0.0
2022-07-21,88.5,0.0
2022-08-15,84.2,0.0
2022-09-13,72.3,0.0
2022-10-05,71.5,0.0
2022-10-20,67.6,0.0
2022-11-17,78.8,0.0
2022-12-05,76.3,0.0
2022-12-14,71.1,0.0
2023-02-02,82.7,0.0
